"county","town","precinct","office","district","party","candidate","votes"
"Washington","Berlin","Berlin","Secretary of State","","Liberty Union","Leslie Marmorale",8
"Windsor","Bethel","Bethel","Secretary of State","","Liberty Union","Leslie Marmorale",13
"Essex","Bloomfield","Bloomfield","Secretary of State","","Liberty Union","Leslie Marmorale",0
"Chittenden","Bolton","Bolton","Secretary of State","","Liberty Union","Leslie Marmorale",8
"Orange","Bradford","Bradford","Secretary of State","","Liberty Union","Leslie Marmorale",33
"Orange","Braintree","Braintree","Secretary of State","","Liberty Union","Leslie Marmorale",2
"Rutland","Brandon","Brandon","Secretary of State","","Liberty Union","Leslie Marmorale",24
"Windham","Brattleboro","Windham 3-1","Secretary of State","","Liberty Union","Leslie Marmorale",20
"Windham","Brattleboro","Windham 3-2","Secretary of State","","Liberty Union","Leslie Marmorale",33
"Windham","Brattleboro","Windham 3-3","Secretary of State","","Liberty Union","Leslie Marmorale",37
"Windsor","Bridgewater","Bridgewater","Secretary of State","","Liberty Union","Leslie Marmorale",9
"Addison","Bridport","Bridport","Secretary of State","","Liberty Union","Leslie Marmorale",8
"Essex","Brighton","Brighton","Secretary of State","","Liberty Union","Leslie Marmorale",12
"Addison","Bristol","Bristol","Secretary of State","","Liberty Union","Leslie Marmorale",20
"Orange","Brookfield","Brookfield","Secretary of State","","Liberty Union","Leslie Marmorale",11
"Windham","Brookline","Brookline","Secretary of State","","Liberty Union","Leslie Marmorale",5
"Orleans","Brownington","Brownington","Secretary of State","","Liberty Union","Leslie Marmorale",7
"Essex","Brunswick","Brunswick","Secretary of State","","Liberty Union","Leslie Marmorale",1
"Caledonia","Burke","Burke","Secretary of State","","Liberty Union","Leslie Marmorale",9
"Chittenden","Burlington","Chittenden 3-1","Secretary of State","","Liberty Union","Leslie Marmorale",33
"Chittenden","Burlington","Chittenden 3-2","Secretary of State","","Liberty Union","Leslie Marmorale",19
"Chittenden","Burlington","Chittenden 3-3","Secretary of State","","Liberty Union","Leslie Marmorale",70
"Chittenden","Burlington","Chittenden 3-4","Secretary of State","","Liberty Union","Leslie Marmorale",38
"Chittenden","Burlington","Chittenden 3-5","Secretary of State","","Liberty Union","Leslie Marmorale",40
"Chittenden","Burlington","Chittenden 3-6","Secretary of State","","Liberty Union","Leslie Marmorale",7
"Washington","Cabot","Cabot","Secretary of State","","Liberty Union","Leslie Marmorale",12
"Washington","Calais","Calais","Secretary of State","","Liberty Union","Leslie Marmorale",5
"Lamoille","Cambridge","Cambridge","Secretary of State","","Liberty Union","Leslie Marmorale",18
"Essex","Canaan","Canaan","Secretary of State","","Liberty Union","Leslie Marmorale",9
"Rutland","Castleton","Castleton","Secretary of State","","Liberty Union","Leslie Marmorale",23
"Windsor","Cavendish","Cavendish","Secretary of State","","Liberty Union","Leslie Marmorale",10
"Orleans","Charleston","Charleston","Secretary of State","","Liberty Union","Leslie Marmorale",9
"Chittenden","Charlotte","Charlotte","Secretary of State","","Liberty Union","Leslie Marmorale",19
"Orange","Chelsea","Chelsea","Secretary of State","","Liberty Union","Leslie Marmorale",16
"Windsor","Chester","Chester","Secretary of State","","Liberty Union","Leslie Marmorale",29
"Rutland","Chittenden","Chittenden","Secretary of State","","Liberty Union","Leslie Marmorale",8
"Rutland","Clarendon","Clarendon","Secretary of State","","Liberty Union","Leslie Marmorale",21
"Chittenden","Colchester","Chittenden 7-1","Secretary of State","","Liberty Union","Leslie Marmorale",20
"Chittenden","Colchester","Chittenden 7-2","Secretary of State","","Liberty Union","Leslie Marmorale",33
"Essex","Concord","Concord","Secretary of State","","Liberty Union","Leslie Marmorale",15
"Orange","Corinth","Corinth","Secretary of State","","Liberty Union","Leslie Marmorale",17
"Addison","Cornwall","Cornwall","Secretary of State","","Liberty Union","Leslie Marmorale",3
"Orleans","Coventry","Coventry","Secretary of State","","Liberty Union","Leslie Marmorale",8
"Orleans","Craftsbury","Craftsbury","Secretary of State","","Liberty Union","Leslie Marmorale",5
"Rutland","Danby","Danby","Secretary of State","","Liberty Union","Leslie Marmorale",8
"Caledonia","Danville","Danville","Secretary of State","","Liberty Union","Leslie Marmorale",12
"Orleans","Derby","Derby","Secretary of State","","Liberty Union","Leslie Marmorale",32
"Bennington","Dorset","Dorset","Secretary of State","","Liberty Union","Leslie Marmorale",14
"Windham","Dover","Dover","Secretary of State","","Liberty Union","Leslie Marmorale",17
"Windham","Dummerston","Dummerston","Secretary of State","","Liberty Union","Leslie Marmorale",18
"Washington","Duxbury","Duxbury","Secretary of State","","Liberty Union","Leslie Marmorale",8
"Essex","East Haven","E. Haven","Secretary of State","","Liberty Union","Leslie Marmorale",4
"Washington","East Montpelier","E. Montpelier","Secretary of State","","Liberty Union","Leslie Marmorale",11
"Lamoille","Eden","Eden","Secretary of State","","Liberty Union","Leslie Marmorale",15
"Lamoille","Elmore","Elmore","Secretary of State","","Liberty Union","Leslie Marmorale",11
"Franklin","Enosburgh","Enosburgh","Secretary of State","","Liberty Union","Leslie Marmorale",13
"Chittenden","Essex","Chittenden 6-1","Secretary of State","","Liberty Union","Leslie Marmorale",29
"Chittenden","Essex","Chittenden 6-2","Secretary of State","","Liberty Union","Leslie Marmorale",23
"Chittenden","Essex","Chittenden 6-3","Secretary of State","","Liberty Union","Leslie Marmorale",7
"Rutland","Fair Haven","Fair Haven","Secretary of State","","Liberty Union","Leslie Marmorale",27
"Franklin","Fairfax","Fairfax","Secretary of State","","Liberty Union","Leslie Marmorale",15
"Franklin","Fairfield","Fairfield","Secretary of State","","Liberty Union","Leslie Marmorale",9
"Orange","Fairlee","Fairlee","Secretary of State","","Liberty Union","Leslie Marmorale",8
"Washington","Fayston","Fayston","Secretary of State","","Liberty Union","Leslie Marmorale",9
"Addison","Ferrisburgh","Ferrisburgh","Secretary of State","","Liberty Union","Leslie Marmorale",13
"Franklin","Fletcher","Fletcher","Secretary of State","","Liberty Union","Leslie Marmorale",6
"Franklin","Franklin","Franklin","Secretary of State","","Liberty Union","Leslie Marmorale",5
"Franklin","Georgia","Georgia","Secretary of State","","Liberty Union","Leslie Marmorale",31
"Orleans","Glover","Glover","Secretary of State","","Liberty Union","Leslie Marmorale",14
"Addison","Goshen","Goshen","Secretary of State","","Liberty Union","Leslie Marmorale",1
"Windham","Grafton","Grafton","Secretary of State","","Liberty Union","Leslie Marmorale",9
"Essex","Granby","Granby","Secretary of State","","Liberty Union","Leslie Marmorale",0
"Grand Isle","Grand Isle","Grand Isle","Secretary of State","","Liberty Union","Leslie Marmorale",12
"Addison","Granville","Granville","Secretary of State","","Liberty Union","Leslie Marmorale",2
"Orleans","Greensboro","Greensboro","Secretary of State","","Liberty Union","Leslie Marmorale",6
"Caledonia","Groton","Groton","Secretary of State","","Liberty Union","Leslie Marmorale",12
"Essex","Guildhall","Guildhall","Secretary of State","","Liberty Union","Leslie Marmorale",3
"Windham","Guilford","Guilford","Secretary of State","","Liberty Union","Leslie Marmorale",19
"Windham","Halifax","Halifax","Secretary of State","","Liberty Union","Leslie Marmorale",5
"Addison","Hancock","Hancock","Secretary of State","","Liberty Union","Leslie Marmorale",4
"Caledonia","Hardwick","Hardwick","Secretary of State","","Liberty Union","Leslie Marmorale",16
"Windsor","Hartford","Windsor 6-1","Secretary of State","","Liberty Union","Leslie Marmorale",12
"Windsor","Hartford","Windsor 6-2","Secretary of State","","Liberty Union","Leslie Marmorale",69
"Windsor","Hartland","Hartland","Secretary of State","","Liberty Union","Leslie Marmorale",38
"Franklin","Highgate","Highgate","Secretary of State","","Liberty Union","Leslie Marmorale",14
"Chittenden","Hinesburg","Chittenden 1-1","Secretary of State","","Liberty Union","Leslie Marmorale",18
"Chittenden","Hinesburg","Chittenden 1-2","Secretary of State","","Liberty Union","Leslie Marmorale",1
"Orleans","Holland","Holland","Secretary of State","","Liberty Union","Leslie Marmorale",3
"Rutland","Hubbardton","Hubbardton","Secretary of State","","Liberty Union","Leslie Marmorale",4
"Chittenden","Huntington","Huntington","Secretary of State","","Liberty Union","Leslie Marmorale",9
"Lamoille","Hyde Park","Hyde Park","Secretary of State","","Liberty Union","Leslie Marmorale",24
"Rutland","Ira","Rutland Rutland 1-1","Secretary of State","","Liberty Union","Leslie Marmorale",0
"Rutland","Ira","Rutland Rutland 1-2","Secretary of State","","Liberty Union","Leslie Marmorale",3
"Orleans","Irasburg","Irasburg","Secretary of State","","Liberty Union","Leslie Marmorale",4
"Grand Isle","Isle La Motte","Isle La Motte","Secretary of State","","Liberty Union","Leslie Marmorale",4
"Windham","Jamaica","Jamaica","Secretary of State","","Liberty Union","Leslie Marmorale",15
"Orleans","Jay","Jay","Secretary of State","","Liberty Union","Leslie Marmorale",3
"Chittenden","Jericho","Jericho","Secretary of State","","Liberty Union","Leslie Marmorale",19
"Lamoille","Johnson","Johnson","Secretary of State","","Liberty Union","Leslie Marmorale",17
"Rutland","Killington","Killington","Secretary of State","","Liberty Union","Leslie Marmorale",3
"Caledonia","Kirby","Kirby","Secretary of State","","Liberty Union","Leslie Marmorale",3
"Bennington","Landgrove","Landgrove","Secretary of State","","Liberty Union","Leslie Marmorale",3
"Addison","Leicester","Leicester","Secretary of State","","Liberty Union","Leslie Marmorale",6
"Essex","Lemington","Lemington","Secretary of State","","Liberty Union","Leslie Marmorale",1
"Addison","Lincoln","Lincoln","Secretary of State","","Liberty Union","Leslie Marmorale",4
"Windham","Londonderry","Londonderry","Secretary of State","","Liberty Union","Leslie Marmorale",13
"Orleans","Lowell","Lowell","Secretary of State","","Liberty Union","Leslie Marmorale",2
"Windsor","Ludlow","Ludlow","Secretary of State","","Liberty Union","Leslie Marmorale",17
"Essex","Lunenburg","Lunenburg","Secretary of State","","Liberty Union","Leslie Marmorale",15
"Caledonia","Lyndon","Lyndon","Secretary of State","","Liberty Union","Leslie Marmorale",35
"Essex","Maidstone","Maidstone","Secretary of State","","Liberty Union","Leslie Marmorale",2
"Bennington","Manchester","Manchester","Secretary of State","","Liberty Union","Leslie Marmorale",23
"Windham","Marlboro","Marlboro","Secretary of State","","Liberty Union","Leslie Marmorale",13
"Washington","Marshfield","Marshfield","Secretary of State","","Liberty Union","Leslie Marmorale",10
"Rutland","Mendon","Mendon","Secretary of State","","Liberty Union","Leslie Marmorale",8
"Addison","Middlebury","Middlebury","Secretary of State","","Liberty Union","Leslie Marmorale",34
"Washington","Middlesex","Middlesex","Secretary of State","","Liberty Union","Leslie Marmorale",14
"Rutland","Middletown Springs","Middletown Springs","Secretary of State","","Liberty Union","Leslie Marmorale",7
"Chittenden","Milton","Chittenden 9","Secretary of State","","Liberty Union","Leslie Marmorale",38
"Chittenden","Milton","Grand Isle-Chittenden 1-1","Secretary of State","","Liberty Union","Leslie Marmorale",7
"Addison","Monkton","Monkton","Secretary of State","","Liberty Union","Leslie Marmorale",5
"Franklin","Montgomery","Montgomery","Secretary of State","","Liberty Union","Leslie Marmorale",16
"Washington","Montpelier","Montpelier","Secretary of State","","Liberty Union","Leslie Marmorale",29
"Washington","Moretown","Moretown","Secretary of State","","Liberty Union","Leslie Marmorale",9
"Orleans","Morgan","Morgan","Secretary of State","","Liberty Union","Leslie Marmorale",9
"Lamoille","Morristown","Morristown","Secretary of State","","Liberty Union","Leslie Marmorale",30
"Rutland","Mount Holly","Mount Holly","Secretary of State","","Liberty Union","Leslie Marmorale",9
"Rutland","Mount Tabor","Mount Tabor","Secretary of State","","Liberty Union","Leslie Marmorale",2
"Addison","New Haven","New Haven","Secretary of State","","Liberty Union","Leslie Marmorale",9
"Caledonia","Newark","Newark","Secretary of State","","Liberty Union","Leslie Marmorale",10
"Orange","Newbury","Newbury","Secretary of State","","Liberty Union","Leslie Marmorale",31
"Windham","Newfane","Newfane","Secretary of State","","Liberty Union","Leslie Marmorale",11
"Orleans","Newport City","Newport City","Secretary of State","","Liberty Union","Leslie Marmorale",20
"Orleans","Newport Town","Newport Town","Secretary of State","","Liberty Union","Leslie Marmorale",8
"Grand Isle","North Hero","N. Hero","Secretary of State","","Liberty Union","Leslie Marmorale",4
"Washington","Northfield","Northfield","Secretary of State","","Liberty Union","Leslie Marmorale",18
"Essex","Norton","Norton","Secretary of State","","Liberty Union","Leslie Marmorale",4
"Windsor","Norwich","Norwich","Secretary of State","","Liberty Union","Leslie Marmorale",11
"Orange","Orange","Orange","Secretary of State","","Liberty Union","Leslie Marmorale",5
"Addison","Orwell","Orwell","Secretary of State","","Liberty Union","Leslie Marmorale",5
"Addison","Panton","Panton","Secretary of State","","Liberty Union","Leslie Marmorale",3
"Rutland","Pawlet","Pawlet","Secretary of State","","Liberty Union","Leslie Marmorale",11
"Caledonia","Peacham","Peacham","Secretary of State","","Liberty Union","Leslie Marmorale",10
"Bennington","Peru","Peru","Secretary of State","","Liberty Union","Leslie Marmorale",7
"Rutland","Pittsfield","Pittsfield","Secretary of State","","Liberty Union","Leslie Marmorale",3
"Rutland","Pittsford","Pittsford","Secretary of State","","Liberty Union","Leslie Marmorale",16
"Washington","Plainfield","Plainfield","Secretary of State","","Liberty Union","Leslie Marmorale",12
"Windsor","Plymouth","Plymouth","Secretary of State","","Liberty Union","Leslie Marmorale",3
"Windsor","Pomfret","Pomfret","Secretary of State","","Liberty Union","Leslie Marmorale",9
"Rutland","Poultney","Poultney","Secretary of State","","Liberty Union","Leslie Marmorale",24
"Bennington","Pownal","Pownal","Secretary of State","","Liberty Union","Leslie Marmorale",43
"Rutland","Proctor","Proctor","Secretary of State","","Liberty Union","Leslie Marmorale",8
"Windham","Putney","Putney","Secretary of State","","Liberty Union","Leslie Marmorale",22
"Orange","Randolph","Randolph","Secretary of State","","Liberty Union","Leslie Marmorale",23
"Windsor","Reading","Reading","Secretary of State","","Liberty Union","Leslie Marmorale",7
"Bennington","Readsboro","Readsboro","Secretary of State","","Liberty Union","Leslie Marmorale",8
"Franklin","Richford","Richford","Secretary of State","","Liberty Union","Leslie Marmorale",18
"Chittenden","Richmond","Richmond","Secretary of State","","Liberty Union","Leslie Marmorale",21
"Addison","Ripton","Ripton","Secretary of State","","Liberty Union","Leslie Marmorale",9
"Windsor","Rochester","Rochester","Secretary of State","","Liberty Union","Leslie Marmorale",17
"Windham","Rockingham","Rockingham","Secretary of State","","Liberty Union","Leslie Marmorale",54
"Washington","Roxbury","Roxbury","Secretary of State","","Liberty Union","Leslie Marmorale",5
"Windsor","Royalton","Royalton","Secretary of State","","Liberty Union","Leslie Marmorale",28
"Bennington","Rupert","Rupert","Secretary of State","","Liberty Union","Leslie Marmorale",8
"Rutland","Rutland City","Rutland 5-1","Secretary of State","","Liberty Union","Leslie Marmorale",24
"Rutland","Rutland City","Rutland 5-2","Secretary of State","","Liberty Union","Leslie Marmorale",21
"Rutland","Rutland City","Rutland 5-3","Secretary of State","","Liberty Union","Leslie Marmorale",31
"Rutland","Rutland City","Rutland 5-4","Secretary of State","","Liberty Union","Leslie Marmorale",23
"Rutland","Rutland Town","Rutland Town","Secretary of State","","Liberty Union","Leslie Marmorale",16
"Caledonia","Ryegate","Ryegate","Secretary of State","","Liberty Union","Leslie Marmorale",15
"Addison","Salisbury","Salisbury","Secretary of State","","Liberty Union","Leslie Marmorale",8
"Bennington","Sandgate","Sandgate","Secretary of State","","Liberty Union","Leslie Marmorale",3
"Bennington","Searsburg","Searsburg","Secretary of State","","Liberty Union","Leslie Marmorale",2
"Bennington","Shaftsbury","Shaftsbury","Secretary of State","","Liberty Union","Leslie Marmorale",20
"Windsor","Sharon","Sharon","Secretary of State","","Liberty Union","Leslie Marmorale",16
"Caledonia","Sheffield","Sheffield","Secretary of State","","Liberty Union","Leslie Marmorale",10
"Chittenden","Shelburne","Chittenden 5-1","Secretary of State","","Liberty Union","Leslie Marmorale",12
"Chittenden","Shelburne","Chittenden 5-2","Secretary of State","","Liberty Union","Leslie Marmorale",10
"Franklin","Sheldon","Sheldon","Secretary of State","","Liberty Union","Leslie Marmorale",9
"Addison","Shoreham","Shoreham","Secretary of State","","Liberty Union","Leslie Marmorale",4
"Rutland","Shrewsbury","Shrewsbury","Secretary of State","","Liberty Union","Leslie Marmorale",12
"Chittenden","South Burlington","Chittenden 3-10","Secretary of State","","Liberty Union","Leslie Marmorale",16
"Chittenden","South Burlington","Chittenden 3-7","Secretary of State","","Liberty Union","Leslie Marmorale",8
"Chittenden","South Burlington","Chittenden 3-8","Secretary of State","","Liberty Union","Leslie Marmorale",11
"Chittenden","South Burlington","Chittenden 3-9","Secretary of State","","Liberty Union","Leslie Marmorale",15
"Grand Isle","South Hero","S. Hero","Secretary of State","","Liberty Union","Leslie Marmorale",8
"Windsor","Springfield","Windsor 1-1","Secretary of State","","Liberty Union","Leslie Marmorale",0
"Windsor","Springfield","Windsor 1-2","Secretary of State","","Liberty Union","Leslie Marmorale",76
,"Saint  Albans City","St. Albans City","Secretary of State","","Liberty Union","Leslie Marmorale",34
,"Saint  Albans Town","St. Albans Town","Secretary of State","","Liberty Union","Leslie Marmorale",23
,"Saint  George","St. George","Secretary of State","","Liberty Union","Leslie Marmorale",5
,"Saint  Johnsbury","St. Johnsbury","Secretary of State","","Liberty Union","Leslie Marmorale",43
"Bennington","Stamford","Stamford","Secretary of State","","Liberty Union","Leslie Marmorale",8
"Caledonia","Stannard","Stannard","Secretary of State","","Liberty Union","Leslie Marmorale",2
"Addison","Starksboro","Starksboro","Secretary of State","","Liberty Union","Leslie Marmorale",13
"Windsor","Stockbridge","Stockbridge","Secretary of State","","Liberty Union","Leslie Marmorale",4
"Lamoille","Stowe","Stowe","Secretary of State","","Liberty Union","Leslie Marmorale",12
"Orange","Strafford","Strafford","Secretary of State","","Liberty Union","Leslie Marmorale",18
"Windham","Stratton","Stratton","Secretary of State","","Liberty Union","Leslie Marmorale",0
"Rutland","Sudbury","Sudbury","Secretary of State","","Liberty Union","Leslie Marmorale",2
"Bennington","Sunderland","Sunderland","Secretary of State","","Liberty Union","Leslie Marmorale",10
"Caledonia","Sutton","Sutton","Secretary of State","","Liberty Union","Leslie Marmorale",10
"Franklin","Swanton","Swanton","Secretary of State","","Liberty Union","Leslie Marmorale",23
"Orange","Thetford","Thetford","Secretary of State","","Liberty Union","Leslie Marmorale",46
"Rutland","Tinmouth","Tinmouth","Secretary of State","","Liberty Union","Leslie Marmorale",6
"Orange","Topsham","Topsham","Secretary of State","","Liberty Union","Leslie Marmorale",14
"Windham","Townshend","Townshend","Secretary of State","","Liberty Union","Leslie Marmorale",29
"Orleans","Troy","Troy","Secretary of State","","Liberty Union","Leslie Marmorale",9
"Orange","Tunbridge","Tunbridge","Secretary of State","","Liberty Union","Leslie Marmorale",19
"Chittenden","Underhill","Underhill","Secretary of State","","Liberty Union","Leslie Marmorale",8
"Addison","Vergennes","Vergennes","Secretary of State","","Liberty Union","Leslie Marmorale",11
"Windham","Vernon","Vernon","Secretary of State","","Liberty Union","Leslie Marmorale",20
"Orange","Vershire","Vershire","Secretary of State","","Liberty Union","Leslie Marmorale",31
"Essex","Victory","Victory","Secretary of State","","Liberty Union","Leslie Marmorale",2
"Washington","Waitsfield","Waitsfield","Secretary of State","","Liberty Union","Leslie Marmorale",8
"Caledonia","Walden","Walden","Secretary of State","","Liberty Union","Leslie Marmorale",11
"Rutland","Wallingford","Wallingford","Secretary of State","","Liberty Union","Leslie Marmorale",22
"Addison","Waltham","Waltham","Secretary of State","","Liberty Union","Leslie Marmorale",2
"Windham","Wardsboro","Wardsboro","Secretary of State","","Liberty Union","Leslie Marmorale",10
"Washington","Warren","Warren","Secretary of State","","Liberty Union","Leslie Marmorale",9
"Orange","Washington","Washington","Secretary of State","","Liberty Union","Leslie Marmorale",13
"Washington","Waterbury","Waterbury","Secretary of State","","Liberty Union","Leslie Marmorale",23
"Caledonia","Waterford","Waterford","Secretary of State","","Liberty Union","Leslie Marmorale",12
"Lamoille","Waterville","Waterville","Secretary of State","","Liberty Union","Leslie Marmorale",9
"Windsor","Weathersfield","Weathersfield","Secretary of State","","Liberty Union","Leslie Marmorale",20
"Rutland","Wells","Wells","Secretary of State","","Liberty Union","Leslie Marmorale",6
"Orange","West Fairlee","W. Fairlee","Secretary of State","","Liberty Union","Leslie Marmorale",12
"Rutland","West Haven","W. Haven","Secretary of State","","Liberty Union","Leslie Marmorale",2
"Rutland","West Rutland","W. Rutland","Secretary of State","","Liberty Union","Leslie Marmorale",20
"Windsor","West Windsor","W. Windsor","Secretary of State","","Liberty Union","Leslie Marmorale",6
"Orleans","Westfield","Westfield","Secretary of State","","Liberty Union","Leslie Marmorale",4
"Chittenden","Westford","Westford","Secretary of State","","Liberty Union","Leslie Marmorale",7
"Windham","Westminster","Windham 4","Secretary of State","","Liberty Union","Leslie Marmorale",2
"Windham","Westminster","Windham 5","Secretary of State","","Liberty Union","Leslie Marmorale",22
"Orleans","Westmore","Westmore","Secretary of State","","Liberty Union","Leslie Marmorale",2
"Windsor","Weston","Weston","Secretary of State","","Liberty Union","Leslie Marmorale",5
"Addison","Weybridge","Weybridge","Secretary of State","","Liberty Union","Leslie Marmorale",2
"Caledonia","Wheelock","Wheelock","Secretary of State","","Liberty Union","Leslie Marmorale",5
"Addison","Whiting","Whiting","Secretary of State","","Liberty Union","Leslie Marmorale",3
"Windham","Whitingham","Whitingham","Secretary of State","","Liberty Union","Leslie Marmorale",9
"Orange","Williamstown","Williamstown","Secretary of State","","Liberty Union","Leslie Marmorale",24
"Chittenden","Williston","Williston","Secretary of State","","Liberty Union","Leslie Marmorale",28
"Windham","Wilmington","Wilmington","Secretary of State","","Liberty Union","Leslie Marmorale",20
"Windham","Windham","Windham","Secretary of State","","Liberty Union","Leslie Marmorale",7
"Windsor","Windsor","Windsor","Secretary of State","","Liberty Union","Leslie Marmorale",35
"Bennington","Winhall","Winhall","Secretary of State","","Liberty Union","Leslie Marmorale",10
"Chittenden","Winooski","Winooski","Secretary of State","","Liberty Union","Leslie Marmorale",32
"Lamoille","Wolcott","Wolcott","Secretary of State","","Liberty Union","Leslie Marmorale",7
"Washington","Woodbury","Woodbury","Secretary of State","","Liberty Union","Leslie Marmorale",9
"Bennington","Woodford","Woodford","Secretary of State","","Liberty Union","Leslie Marmorale",8
"Windsor","Woodstock","Woodstock","Secretary of State","","Liberty Union","Leslie Marmorale",24
"Washington","Worcester","Worcester","Secretary of State","","Liberty Union","Leslie Marmorale",8
"Addison","Addison","Addison","Secretary of State","",,"Write Ins",0
"Orleans","Albany","Albany","Secretary of State","",,"Write Ins",0
"Grand Isle","Alburgh","Alburgh","Secretary of State","",,"Write Ins",0
"Windsor","Andover","Andover","Secretary of State","",,"Write Ins",0
"Bennington","Arlington","Arlington","Secretary of State","",,"Write Ins",0
"Windham","Athens","Athens","Secretary of State","",,"Write Ins",0
"Franklin","Bakersfield","Bakersfield","Secretary of State","",,"Write Ins",0
"Windsor","Baltimore","Baltimore","Secretary of State","",,"Write Ins",1
"Windsor","Barnard","Barnard","Secretary of State","",,"Write Ins",0
"Caledonia","Barnet","Barnet","Secretary of State","",,"Write Ins",0
"Washington","Barre City","Washington 3-1","Secretary of State","",,"Write Ins",1
"Washington","Barre City","Washington 3-2","Secretary of State","",,"Write Ins",0
"Washington","Barre City","Washington 3-3","Secretary of State","",,"Write Ins",0
"Washington","Barre Town","Barre Town","Secretary of State","",,"Write Ins",3
"Orleans","Barton","Barton","Secretary of State","",,"Write Ins",0
"Lamoille","Belvidere","Belvidere","Secretary of State","",,"Write Ins",0
"Bennington","Bennington","Bennington 2-1","Secretary of State","",,"Write Ins",0
"Bennington","Bennington","Bennington 2-2","Secretary of State","",,"Write Ins",1
"Bennington","Bennington","Bennington 5","Secretary of State","",,"Write Ins",0
"Rutland","Benson","Benson","Secretary of State","",,"Write Ins",0
"Franklin","Berkshire","Berkshire","Secretary of State","",,"Write Ins",0
"Washington","Berlin","Berlin","Secretary of State","",,"Write Ins",0
"Windsor","Bethel","Bethel","Secretary of State","",,"Write Ins",0
"Essex","Bloomfield","Bloomfield","Secretary of State","",,"Write Ins",0
"Chittenden","Bolton","Bolton","Secretary of State","",,"Write Ins",0
"Orange","Bradford","Bradford","Secretary of State","",,"Write Ins",0
"Orange","Braintree","Braintree","Secretary of State","",,"Write Ins",0
"Rutland","Brandon","Brandon","Secretary of State","",,"Write Ins",0
"Windham","Brattleboro","Windham 3-1","Secretary of State","",,"Write Ins",2
"Windham","Brattleboro","Windham 3-2","Secretary of State","",,"Write Ins",2
"Windham","Brattleboro","Windham 3-3","Secretary of State","",,"Write Ins",1
"Windsor","Bridgewater","Bridgewater","Secretary of State","",,"Write Ins",1
"Addison","Bridport","Bridport","Secretary of State","",,"Write Ins",1
"Essex","Brighton","Brighton","Secretary of State","",,"Write Ins",0
"Addison","Bristol","Bristol","Secretary of State","",,"Write Ins",0
"Orange","Brookfield","Brookfield","Secretary of State","",,"Write Ins",0
"Windham","Brookline","Brookline","Secretary of State","",,"Write Ins",0
"Orleans","Brownington","Brownington","Secretary of State","",,"Write Ins",0
"Essex","Brunswick","Brunswick","Secretary of State","",,"Write Ins",0
"Caledonia","Burke","Burke","Secretary of State","",,"Write Ins",0
"Chittenden","Burlington","Chittenden 3-1","Secretary of State","",,"Write Ins",8
"Chittenden","Burlington","Chittenden 3-2","Secretary of State","",,"Write Ins",0
"Chittenden","Burlington","Chittenden 3-3","Secretary of State","",,"Write Ins",10
"Chittenden","Burlington","Chittenden 3-4","Secretary of State","",,"Write Ins",19
"Chittenden","Burlington","Chittenden 3-5","Secretary of State","",,"Write Ins",3
"Chittenden","Burlington","Chittenden 3-6","Secretary of State","",,"Write Ins",1
"Washington","Cabot","Cabot","Secretary of State","",,"Write Ins",0
"Washington","Calais","Calais","Secretary of State","",,"Write Ins",0
"Lamoille","Cambridge","Cambridge","Secretary of State","",,"Write Ins",2
"Essex","Canaan","Canaan","Secretary of State","",,"Write Ins",0
"Rutland","Castleton","Castleton","Secretary of State","",,"Write Ins",3
"Windsor","Cavendish","Cavendish","Secretary of State","",,"Write Ins",0
"Orleans","Charleston","Charleston","Secretary of State","",,"Write Ins",1
"Chittenden","Charlotte","Charlotte","Secretary of State","",,"Write Ins",1
"Orange","Chelsea","Chelsea","Secretary of State","",,"Write Ins",0
"Windsor","Chester","Chester","Secretary of State","",,"Write Ins",0
"Rutland","Chittenden","Chittenden","Secretary of State","",,"Write Ins",0
"Rutland","Clarendon","Clarendon","Secretary of State","",,"Write Ins",0
"Chittenden","Colchester","Chittenden 7-1","Secretary of State","",,"Write Ins",3
"Chittenden","Colchester","Chittenden 7-2","Secretary of State","",,"Write Ins",6
"Essex","Concord","Concord","Secretary of State","",,"Write Ins",0
"Orange","Corinth","Corinth","Secretary of State","",,"Write Ins",3
"Addison","Cornwall","Cornwall","Secretary of State","",,"Write Ins",0
"Orleans","Coventry","Coventry","Secretary of State","",,"Write Ins",0
"Orleans","Craftsbury","Craftsbury","Secretary of State","",,"Write Ins",0
"Rutland","Danby","Danby","Secretary of State","",,"Write Ins",0
"Caledonia","Danville","Danville","Secretary of State","",,"Write Ins",1
"Orleans","Derby","Derby","Secretary of State","",,"Write Ins",0
"Bennington","Dorset","Dorset","Secretary of State","",,"Write Ins",0
"Windham","Dover","Dover","Secretary of State","",,"Write Ins",0
"Windham","Dummerston","Dummerston","Secretary of State","",,"Write Ins",1
"Washington","Duxbury","Duxbury","Secretary of State","",,"Write Ins",1
"Essex","East Haven","E. Haven","Secretary of State","",,"Write Ins",0
"Washington","East Montpelier","E. Montpelier","Secretary of State","",,"Write Ins",1
"Lamoille","Eden","Eden","Secretary of State","",,"Write Ins",0
"Lamoille","Elmore","Elmore","Secretary of State","",,"Write Ins",1
"Franklin","Enosburgh","Enosburgh","Secretary of State","",,"Write Ins",1
"Chittenden","Essex","Chittenden 6-1","Secretary of State","",,"Write Ins",6
"Chittenden","Essex","Chittenden 6-2","Secretary of State","",,"Write Ins",7
