"","Year","Office","Election Type","District","City/Town","Precinct","Candidate","Party","Votes"
"81123","2012","Auditor","General","","Lemington","","Jerry Levy","Liberty Union","1"
"81124","2012","Auditor","General","","Lincoln","","Jerry Levy","Liberty Union","26"
"81125","2012","Auditor","General","","Londonderry","","Jerry Levy","Liberty Union","53"
"81126","2012","Auditor","General","","Lowell","","Jerry Levy","Liberty Union","5"
"81127","2012","Auditor","General","","Ludlow","","Jerry Levy","Liberty Union","48"
"81128","2012","Auditor","General","","Lunenburg","","Jerry Levy","Liberty Union","47"
"81129","2012","Auditor","General","","Lyndon","","Jerry Levy","Liberty Union","62"
"81130","2012","Auditor","General","","Maidstone","","Jerry Levy","Liberty Union","2"
"81131","2012","Auditor","General","","Manchester","","Jerry Levy","Liberty Union","109"
"81132","2012","Auditor","General","","Marlboro","","Jerry Levy","Liberty Union","89"
"81133","2012","Auditor","General","","Marshfield","","Jerry Levy","Liberty Union","18"
"81134","2012","Auditor","General","","Mendon","","Jerry Levy","Liberty Union","11"
"81135","2012","Auditor","General","","Middlebury","","Jerry Levy","Liberty Union","67"
"81136","2012","Auditor","General","","Middlesex","","Jerry Levy","Liberty Union","20"
"81137","2012","Auditor","General","","Middletown Springs","","Jerry Levy","Liberty Union","35"
"81138","2012","Auditor","General","","Milton","Chittenden 10","Jerry Levy","Liberty Union","87"
"81139","2012","Auditor","General","","Milton","Grand Isle-Chittenden","Jerry Levy","Liberty Union","11"
"81140","2012","Auditor","General","","Monkton","","Jerry Levy","Liberty Union","21"
"81141","2012","Auditor","General","","Montgomery","","Jerry Levy","Liberty Union","22"
"81142","2012","Auditor","General","","Montpelier","","Jerry Levy","Liberty Union","74"
"81143","2012","Auditor","General","","Moretown","","Jerry Levy","Liberty Union","21"
"81144","2012","Auditor","General","","Morgan","","Jerry Levy","Liberty Union","23"
"81145","2012","Auditor","General","","Morristown","","Jerry Levy","Liberty Union","62"
"81146","2012","Auditor","General","","Mount Holly","","Jerry Levy","Liberty Union","21"
"81147","2012","Auditor","General","","Mount Tabor","","Jerry Levy","Liberty Union","4"
"81148","2012","Auditor","General","","New Haven","","Jerry Levy","Liberty Union","19"
"81149","2012","Auditor","General","","Newark","","Jerry Levy","Liberty Union","11"
"81150","2012","Auditor","General","","Newbury","","Jerry Levy","Liberty Union","31"
"81151","2012","Auditor","General","","Newfane","","Jerry Levy","Liberty Union","85"
"81152","2012","Auditor","General","","Newport City","","Jerry Levy","Liberty Union","39"
"81153","2012","Auditor","General","","Newport Town","","Jerry Levy","Liberty Union","14"
"81154","2012","Auditor","General","","N. Hero","","Jerry Levy","Liberty Union","11"
"81155","2012","Auditor","General","","Northfield","","Jerry Levy","Liberty Union","49"
"81156","2012","Auditor","General","","Norton","","Jerry Levy","Liberty Union","5"
"81157","2012","Auditor","General","","Norwich","","Jerry Levy","Liberty Union","35"
"81158","2012","Auditor","General","","Orange","","Jerry Levy","Liberty Union","16"
"81159","2012","Auditor","General","","Orwell","","Jerry Levy","Liberty Union","18"
"81160","2012","Auditor","General","","Panton","","Jerry Levy","Liberty Union","11"
"81161","2012","Auditor","General","","Pawlet","","Jerry Levy","Liberty Union","43"
"81162","2012","Auditor","General","","Peacham","","Jerry Levy","Liberty Union","15"
"81163","2012","Auditor","General","","Peru","","Jerry Levy","Liberty Union","14"
"81164","2012","Auditor","General","","Pittsfield","","Jerry Levy","Liberty Union","4"
"81165","2012","Auditor","General","","Pittsford","","Jerry Levy","Liberty Union","43"
"81166","2012","Auditor","General","","Plainfield","","Jerry Levy","Liberty Union","24"
"81167","2012","Auditor","General","","Plymouth","","Jerry Levy","Liberty Union","7"
"81168","2012","Auditor","General","","Pomfret","","Jerry Levy","Liberty Union","17"
"81169","2012","Auditor","General","","Poultney","","Jerry Levy","Liberty Union","45"
"81170","2012","Auditor","General","","Pownal","","Jerry Levy","Liberty Union","91"
"81171","2012","Auditor","General","","Proctor","","Jerry Levy","Liberty Union","15"
"81172","2012","Auditor","General","","Putney","","Jerry Levy","Liberty Union","121"
"81173","2012","Auditor","General","","Randolph","","Jerry Levy","Liberty Union","58"
"81174","2012","Auditor","General","","Reading","","Jerry Levy","Liberty Union","17"
"81175","2012","Auditor","General","","Readsboro","","Jerry Levy","Liberty Union","31"
"81176","2012","Auditor","General","","Richford","","Jerry Levy","Liberty Union","19"
"81177","2012","Auditor","General","","Richmond","","Jerry Levy","Liberty Union","35"
"81178","2012","Auditor","General","","Ripton","","Jerry Levy","Liberty Union","17"
"81179","2012","Auditor","General","","Rochester","","Jerry Levy","Liberty Union","23"
"81180","2012","Auditor","General","","Rockingham","","Jerry Levy","Liberty Union","168"
"81181","2012","Auditor","General","","Roxbury","","Jerry Levy","Liberty Union","16"
"81182","2012","Auditor","General","","Royalton","","Jerry Levy","Liberty Union","34"
"81183","2012","Auditor","General","","Rupert","","Jerry Levy","Liberty Union","20"
"81184","2012","Auditor","General","","Rutland City","Rutland 5-1","Jerry Levy","Liberty Union","39"
"81185","2012","Auditor","General","","Rutland City","Rutland 5-2","Jerry Levy","Liberty Union","49"
"81186","2012","Auditor","General","","Rutland City","Rutland 5-3","Jerry Levy","Liberty Union","40"
"81187","2012","Auditor","General","","Rutland City","Rutland 5-4","Jerry Levy","Liberty Union","42"
"81188","2012","Auditor","General","","Rutland Town","","Jerry Levy","Liberty Union","40"
"81189","2012","Auditor","General","","Ryegate","","Jerry Levy","Liberty Union","16"
"81190","2012","Auditor","General","","Salisbury","","Jerry Levy","Liberty Union","9"
"81191","2012","Auditor","General","","Sandgate","","Jerry Levy","Liberty Union","6"
"81192","2012","Auditor","General","","Searsburg","","Jerry Levy","Liberty Union","15"
"81193","2012","Auditor","General","","Shaftsbury","","Jerry Levy","Liberty Union","99"
"81194","2012","Auditor","General","","Sharon","","Jerry Levy","Liberty Union","17"
"81195","2012","Auditor","General","","Sheffield","","Jerry Levy","Liberty Union","5"
"81196","2012","Auditor","General","","Shelburne","Chittenden 5-1","Jerry Levy","Liberty Union","25"
"81197","2012","Auditor","General","","Shelburne","Chittenden 5-2","Jerry Levy","Liberty Union","32"
"81198","2012","Auditor","General","","Sheldon","","Jerry Levy","Liberty Union","26"
"81199","2012","Auditor","General","","Shoreham","","Jerry Levy","Liberty Union","9"
"81200","2012","Auditor","General","","Shrewsbury","","Jerry Levy","Liberty Union","24"
"81201","2012","Auditor","General","","S. Burlington","Chittenden 7-1","Jerry Levy","Liberty Union","25"
"81202","2012","Auditor","General","","S. Burlington","Chittenden 7-2","Jerry Levy","Liberty Union","29"
"81203","2012","Auditor","General","","S. Burlington","Chittenden 7-3","Jerry Levy","Liberty Union","41"
"81204","2012","Auditor","General","","S. Burlington","Chittenden 7-4","Jerry Levy","Liberty Union","30"
"81205","2012","Auditor","General","","S. Hero","","Jerry Levy","Liberty Union","17"
"81206","2012","Auditor","General","","Springfield","Windsor 3-1","Jerry Levy","Liberty Union","6"
"81207","2012","Auditor","General","","Springfield","Windsor 3-2","Jerry Levy","Liberty Union","197"
"81208","2012","Auditor","General","","St. Albans City","","Jerry Levy","Liberty Union","76"
"81209","2012","Auditor","General","","St. Albans Town","Franklin 3-1","Jerry Levy","Liberty Union","21"
"81210","2012","Auditor","General","","St. Albans Town","Franklin 3-2","Jerry Levy","Liberty Union","62"
"81211","2012","Auditor","General","","St. George","","Jerry Levy","Liberty Union","6"
"81212","2012","Auditor","General","","St. Johnsbury","","Jerry Levy","Liberty Union","81"
"81213","2012","Auditor","General","","Stamford","","Jerry Levy","Liberty Union","30"
"81214","2012","Auditor","General","","Stannard","","Jerry Levy","Liberty Union","4"
"81215","2012","Auditor","General","","Starksboro","","Jerry Levy","Liberty Union","21"
"81216","2012","Auditor","General","","Stockbridge","","Jerry Levy","Liberty Union","17"
"81217","2012","Auditor","General","","Stowe","","Jerry Levy","Liberty Union","57"
"81218","2012","Auditor","General","","Strafford","","Jerry Levy","Liberty Union","15"
"81219","2012","Auditor","General","","Stratton","","Jerry Levy","Liberty Union","3"
"81220","2012","Auditor","General","","Sudbury","","Jerry Levy","Liberty Union","6"
"81221","2012","Auditor","General","","Sunderland","Bennington 3","Jerry Levy","Liberty Union","7"
"81222","2012","Auditor","General","","Sunderland","Bennington 4","Jerry Levy","Liberty Union","24"
"81223","2012","Auditor","General","","Sutton","","Jerry Levy","Liberty Union","10"
"81224","2012","Auditor","General","","Swanton","","Jerry Levy","Liberty Union","70"
"81225","2012","Auditor","General","","Thetford","","Jerry Levy","Liberty Union","32"
"81226","2012","Auditor","General","","Tinmouth","Rutland 2","Jerry Levy","Liberty Union","1"
"81227","2012","Auditor","General","","Tinmouth","Rutland-Bennington","Jerry Levy","Liberty Union","8"
"81228","2012","Auditor","General","","Topsham","","Jerry Levy","Liberty Union","14"
"81229","2012","Auditor","General","","Townshend","","Jerry Levy","Liberty Union","56"
"81230","2012","Auditor","General","","Troy","Orleans 2","Jerry Levy","Liberty Union","4"
"81231","2012","Auditor","General","","Troy","Orleans-Lamoille","Jerry Levy","Liberty Union","10"
"81232","2012","Auditor","General","","Tunbridge","","Jerry Levy","Liberty Union","16"
"81233","2012","Auditor","General","","Underhill","","Jerry Levy","Liberty Union","26"
"81234","2012","Auditor","General","","Vergennes","","Jerry Levy","Liberty Union","21"
"81235","2012","Auditor","General","","Vernon","","Jerry Levy","Liberty Union","89"
"81236","2012","Auditor","General","","Vershire","","Jerry Levy","Liberty Union","12"
"81237","2012","Auditor","General","","Victory","","Jerry Levy","Liberty Union","4"
"81238","2012","Auditor","General","","Waitsfield","","Jerry Levy","Liberty Union","34"
"81239","2012","Auditor","General","","Walden","","Jerry Levy","Liberty Union","20"
"81240","2012","Auditor","General","","Wallingford","","Jerry Levy","Liberty Union","40"
"81241","2012","Auditor","General","","Waltham","","Jerry Levy","Liberty Union","4"
"81242","2012","Auditor","General","","Wardsboro","","Jerry Levy","Liberty Union","30"
"81243","2012","Auditor","General","","Warren","","Jerry Levy","Liberty Union","14"
"81244","2012","Auditor","General","","Washington","","Jerry Levy","Liberty Union","14"
"81245","2012","Auditor","General","","Waterbury","","Jerry Levy","Liberty Union","57"
"81246","2012","Auditor","General","","Waterford","","Jerry Levy","Liberty Union","22"
"81247","2012","Auditor","General","","Waterville","","Jerry Levy","Liberty Union","6"
"81248","2012","Auditor","General","","Weathersfield","","Jerry Levy","Liberty Union","68"
"81249","2012","Auditor","General","","Wells","","Jerry Levy","Liberty Union","30"
"81250","2012","Auditor","General","","W. Fairlee","","Jerry Levy","Liberty Union","16"
"81251","2012","Auditor","General","","W. Haven","","Jerry Levy","Liberty Union","2"
"81252","2012","Auditor","General","","W. Rutland","","Jerry Levy","Liberty Union","30"
"81253","2012","Auditor","General","","W. Windsor","","Jerry Levy","Liberty Union","16"
"81254","2012","Auditor","General","","Westfield","","Jerry Levy","Liberty Union","5"
"81255","2012","Auditor","General","","Westford","","Jerry Levy","Liberty Union","26"
"81256","2012","Auditor","General","","Westminster","Windham 3","Jerry Levy","Liberty Union","3"
"81257","2012","Auditor","General","","Westminster","Windham 4","Jerry Levy","Liberty Union","141"
"81258","2012","Auditor","General","","Westmore","","Jerry Levy","Liberty Union","3"
"81259","2012","Auditor","General","","Weston","","Jerry Levy","Liberty Union","15"
"81260","2012","Auditor","General","","Weybridge","","Jerry Levy","Liberty Union","16"
"81261","2012","Auditor","General","","Wheelock","","Jerry Levy","Liberty Union","8"
"81262","2012","Auditor","General","","Whiting","","Jerry Levy","Liberty Union","7"
"81263","2012","Auditor","General","","Whitingham","Windham 6","Jerry Levy","Liberty Union","63"
"81264","2012","Auditor","General","","Whitingham","Windham-Bennington","Jerry Levy","Liberty Union","2"
"81265","2012","Auditor","General","","Williamstown","","Jerry Levy","Liberty Union","35"
"81266","2012","Auditor","General","","Williston","","Jerry Levy","Liberty Union","69"
"81267","2012","Auditor","General","","Wilmington","","Jerry Levy","Liberty Union","95"
"81268","2012","Auditor","General","","Windham","","Jerry Levy","Liberty Union","20"
"81269","2012","Auditor","General","","Windsor","","Jerry Levy","Liberty Union","60"
"81270","2012","Auditor","General","","Winhall","","Jerry Levy","Liberty Union","33"
"81271","2012","Auditor","General","","Winooski","","Jerry Levy","Liberty Union","61"
"81272","2012","Auditor","General","","Wolcott","","Jerry Levy","Liberty Union","20"
"81273","2012","Auditor","General","","Woodbury","","Jerry Levy","Liberty Union","15"
"81274","2012","Auditor","General","","Woodford","","Jerry Levy","Liberty Union","15"
"81275","2012","Auditor","General","","Woodstock","","Jerry Levy","Liberty Union","44"
"81276","2012","Auditor","General","","Worcester","","Jerry Levy","Liberty Union","11"
"81277","2012","Attorney General","General","","Addison","","William H. Sorrell","Democratic","356"
"81278","2012","Attorney General","General","","Albany","","William H. Sorrell","Democratic","210"
"81279","2012","Attorney General","General","","Alburgh","","William H. Sorrell","Democratic","497"
"81280","2012","Attorney General","General","","Andover","","William H. Sorrell","Democratic","1"
"81281","2012","Attorney General","General","","Arlington","","William H. Sorrell","Democratic","626"
"81282","2012","Attorney General","General","","Athens","","William H. Sorrell","Democratic","65"
"81283","2012","Attorney General","General","","Bakersfield","","William H. Sorrell","Democratic","309"
"81284","2012","Attorney General","General","","Baltimore","","William H. Sorrell","Democratic","53"
"81285","2012","Attorney General","General","","Barnard","","William H. Sorrell","Democratic","297"
"81286","2012","Attorney General","General","","Barnet","","William H. Sorrell","Democratic","484"
"81287","2012","Attorney General","General","","Barre City","","William H. Sorrell","Democratic","1,380"
"81288","2012","Attorney General","General","","Barre Town","","William H. Sorrell","Democratic","1,709"
"81289","2012","Attorney General","General","","Barton","","William H. Sorrell","Democratic","564"
"81290","2012","Attorney General","General","","Belvidere","","William H. Sorrell","Democratic","68"
"81291","2012","Attorney General","General","","Bennington","Bennington 2-1","William H. Sorrell","Democratic","1,862"
"81292","2012","Attorney General","General","","Bennington","Bennington 2-2","William H. Sorrell","Democratic","1,571"
"81293","2012","Attorney General","General","","Benson","","William H. Sorrell","Democratic","241"
"81294","2012","Attorney General","General","","Berkshire","","William H. Sorrell","Democratic","307"
"81295","2012","Attorney General","General","","Berlin","","William H. Sorrell","Democratic","644"
"81296","2012","Attorney General","General","","Bethel","","William H. Sorrell","Democratic","545"
"81297","2012","Attorney General","General","","Bloomfield","","William H. Sorrell","Democratic","48"
"81298","2012","Attorney General","General","","Bolton","","William H. Sorrell","Democratic","342"
"81299","2012","Attorney General","General","","Bradford","","William H. Sorrell","Democratic","587"
"81300","2012","Attorney General","General","","Braintree","","William H. Sorrell","Democratic","296"
"81301","2012","Attorney General","General","","Brandon","","William H. Sorrell","Democratic","996"
"81302","2012","Attorney General","General","","Brattleboro","Windham 2-1","William H. Sorrell","Democratic","1,330"
"81303","2012","Attorney General","General","","Brattleboro","Windham 2-2","William H. Sorrell","Democratic","1,224"
"81304","2012","Attorney General","General","","Brattleboro","Windham 2-3","William H. Sorrell","Democratic","1,255"
"81305","2012","Attorney General","General","","Bridgewater","","William H. Sorrell","Democratic","262"
"81306","2012","Attorney General","General","","Bridport","","William H. Sorrell","Democratic","309"
"81307","2012","Attorney General","General","","Brighton","","William H. Sorrell","Democratic","237"
"81308","2012","Attorney General","General","","Bristol","","William H. Sorrell","Democratic","1,050"
"81309","2012","Attorney General","General","","Brookfield","","William H. Sorrell","Democratic","362"
"81310","2012","Attorney General","General","","Brookline","","William H. Sorrell","Democratic","160"
"81311","2012","Attorney General","General","","Brownington","","William H. Sorrell","Democratic","181"
"81312","2012","Attorney General","General","","Brunswick","","William H. Sorrell","Democratic","30"
"81313","2012","Attorney General","General","","Burke","","William H. Sorrell","Democratic","372"
"81314","2012","Attorney General","General","","Burlington","Chittenden 6-1","William H. Sorrell","Democratic","2,734"
"81315","2012","Attorney General","General","","Burlington","Chittenden 6-2","William H. Sorrell","Democratic","1,364"
"81316","2012","Attorney General","General","","Burlington","Chittenden 6-3","William H. Sorrell","Democratic","2,038"
"81317","2012","Attorney General","General","","Burlington","Chittenden 6-4","William H. Sorrell","Democratic","1,593"
"81318","2012","Attorney General","General","","Burlington","Chittenden 6-5","William H. Sorrell","Democratic","3,050"
"81319","2012","Attorney General","General","","Burlington","Chittenden 6-6","William H. Sorrell","Democratic","655"
"81320","2012","Attorney General","General","","Burlington","Chittenden 6-7","William H. Sorrell","Democratic","36"
"81321","2012","Attorney General","General","","Cabot","","William H. Sorrell","Democratic","363"
"81322","2012","Attorney General","General","","Calais","","William H. Sorrell","Democratic","549"
"81323","2012","Attorney General","General","","Cambridge","","William H. Sorrell","Democratic","1,106"
"81324","2012","Attorney General","General","","Canaan","","William H. Sorrell","Democratic","192"
"81325","2012","Attorney General","General","","Castleton","","William H. Sorrell","Democratic","778"
"81326","2012","Attorney General","General","","Cavendish","","William H. Sorrell","Democratic","311"
"81327","2012","Attorney General","General","","Charleston","","William H. Sorrell","Democratic","190"
"81328","2012","Attorney General","General","","Charlotte","","William H. Sorrell","Democratic","1,434"
"81329","2012","Attorney General","General","","Chelsea","","William H. Sorrell","Democratic","259"
"81330","2012","Attorney General","General","","Chester","","William H. Sorrell","Democratic","842"
"81331","2012","Attorney General","General","","Chittenden","","William H. Sorrell","Democratic","348"
"81332","2012","Attorney General","General","","Clarendon","","William H. Sorrell","Democratic","537"
"81333","2012","Attorney General","General","","Colchester","Chittenden 9-1","William H. Sorrell","Democratic","1,858"
"81334","2012","Attorney General","General","","Colchester","Chittenden 9-2","William H. Sorrell","Democratic","2,351"
"81335","2012","Attorney General","General","","Concord","","William H. Sorrell","Democratic","240"
"81336","2012","Attorney General","General","","Corinth","","William H. Sorrell","Democratic","310"
"81337","2012","Attorney General","General","","Cornwall","","William H. Sorrell","Democratic","438"
"81338","2012","Attorney General","General","","Coventry","","William H. Sorrell","Democratic","257"
"81339","2012","Attorney General","General","","Craftsbury","","William H. Sorrell","Democratic","288"
"81340","2012","Attorney General","General","","Danby","","William H. Sorrell","Democratic","277"
"81341","2012","Attorney General","General","","Danville","","William H. Sorrell","Democratic","578"
"81342","2012","Attorney General","General","","Derby","","William H. Sorrell","Democratic","1,085"
"81343","2012","Attorney General","General","","Dorset","","William H. Sorrell","Democratic","601"
"81344","2012","Attorney General","General","","Dover","","William H. Sorrell","Democratic","341"
"81345","2012","Attorney General","General","","Dummerston","","William H. Sorrell","Democratic","782"
"81346","2012","Attorney General","General","","Duxbury","","William H. Sorrell","Democratic","391"
"81347","2012","Attorney General","General","","E. Haven","","William H. Sorrell","Democratic","53"
"81348","2012","Attorney General","General","","E. Montpelier","","William H. Sorrell","Democratic","906"
"81349","2012","Attorney General","General","","Eden","","William H. Sorrell","Democratic","235"
"81350","2012","Attorney General","General","","Elmore","","William H. Sorrell","Democratic","299"
"81351","2012","Attorney General","General","","Enosburgh","","William H. Sorrell","Democratic","691"
"81352","2012","Attorney General","General","","Essex","Chittenden 8-1","William H. Sorrell","Democratic","2,428"
"81353","2012","Attorney General","General","","Essex","Chittenden 8-2","William H. Sorrell","Democratic","2,715"
"81354","2012","Attorney General","General","","Essex","Chittenden 8-3","William H. Sorrell","Democratic","773"
"81355","2012","Attorney General","General","","Fair Haven","","William H. Sorrell","Democratic","533"
"81356","2012","Attorney General","General","","Fairfax","","William H. Sorrell","Democratic","1,133"
"81357","2012","Attorney General","General","","Fairfield","","William H. Sorrell","Democratic","489"
"81358","2012","Attorney General","General","","Fairlee","","William H. Sorrell","Democratic","293"
"81359","2012","Attorney General","General","","Fayston","","William H. Sorrell","Democratic","410"
"81360","2012","Attorney General","General","","Ferrisburgh","","William H. Sorrell","Democratic","822"
"81361","2012","Attorney General","General","","Fletcher","","William H. Sorrell","Democratic","365"
"81362","2012","Attorney General","General","","Franklin","","William H. Sorrell","Democratic","265"
"81363","2012","Attorney General","General","","Georgia","","William H. Sorrell","Democratic","1,064"
"81364","2012","Attorney General","General","","Glover","","William H. Sorrell","Democratic","306"
"81365","2012","Attorney General","General","","Goshen","","William H. Sorrell","Democratic","71"
"81366","2012","Attorney General","General","","Grafton","","William H. Sorrell","Democratic","175"
"81367","2012","Attorney General","General","","Granby","","William H. Sorrell","Democratic","18"
"81368","2012","Attorney General","General","","Grand Isle","","William H. Sorrell","Democratic","691"
"81369","2012","Attorney General","General","","Granville","","William H. Sorrell","Democratic","85"
"81370","2012","Attorney General","General","","Greensboro","","William H. Sorrell","Democratic","223"
"81371","2012","Attorney General","General","","Groton","","William H. Sorrell","Democratic","164"
"81372","2012","Attorney General","General","","Guildhall","","William H. Sorrell","Democratic","63"
"81373","2012","Attorney General","General","","Guilford","","William H. Sorrell","Democratic","693"
"81374","2012","Attorney General","General","","Halifax","","William H. Sorrell","Democratic","199"
"81375","2012","Attorney General","General","","Hancock","","William H. Sorrell","Democratic","89"
"81376","2012","Attorney General","General","","Hardwick","","William H. Sorrell","Democratic","694"
"81377","2012","Attorney General","General","","Hartford","Windsor 4-1","William H. Sorrell","Democratic","563"
"81378","2012","Attorney General","General","","Hartford","Windsor 4-2","William H. Sorrell","Democratic","2,089"
"81379","2012","Attorney General","General","","Hartland","","William H. Sorrell","Democratic","1,056"
"81380","2012","Attorney General","General","","Highgate","","William H. Sorrell","Democratic","665"
"81381","2012","Attorney General","General","","Hinesburg","Chittenden 4-1","William H. Sorrell","Democratic","12"
"81382","2012","Attorney General","General","","Hinesburg","Chittenden 4-2","William H. Sorrell","Democratic","1,508"
"81383","2012","Attorney General","General","","Holland","","William H. Sorrell","Democratic","144"
"81384","2012","Attorney General","General","","Hubbardton","","William H. Sorrell","Democratic","165"
"81385","2012","Attorney General","General","","Huntington","","William H. Sorrell","Democratic","707"
"81386","2012","Attorney General","General","","Hyde Park","","William H. Sorrell","Democratic","808"
"81387","2012","Attorney General","General","","Ira","","William H. Sorrell","Democratic","94"
"81388","2012","Attorney General","General","","Irasburg","","William H. Sorrell","Democratic","220"
"81389","2012","Attorney General","General","","Isle La Motte","","William H. Sorrell","Democratic","149"
"81390","2012","Attorney General","General","","Jamaica","","William H. Sorrell","Democratic","250"
"81391","2012","Attorney General","General","","Jay","","William H. Sorrell","Democratic","108"
"81392","2012","Attorney General","General","","Jericho","","William H. Sorrell","Democratic","1,805"
"81393","2012","Attorney General","General","","Johnson","","William H. Sorrell","Democratic","718"
"81394","2012","Attorney General","General","","Killington","","William H. Sorrell","Democratic","300"
"81395","2012","Attorney General","General","","Kirby","","William H. Sorrell","Democratic","129"
"81396","2012","Attorney General","General","","Landgrove","","William H. Sorrell","Democratic","59"
"81397","2012","Attorney General","General","","Leicester","","William H. Sorrell","Democratic","256"
"81398","2012","Attorney General","General","","Lemington","","William H. Sorrell","Democratic","24"
"81399","2012","Attorney General","General","","Lincoln","","William H. Sorrell","Democratic","467"
"81400","2012","Attorney General","General","","Londonderry","","William H. Sorrell","Democratic","420"
"81401","2012","Attorney General","General","","Lowell","","William H. Sorrell","Democratic","182"
"81402","2012","Attorney General","General","","Ludlow","","William H. Sorrell","Democratic","540"
"81403","2012","Attorney General","General","","Lunenburg","","William H. Sorrell","Democratic","242"
"81404","2012","Attorney General","General","","Lyndon","","William H. Sorrell","Democratic","905"
"81405","2012","Attorney General","General","","Maidstone","","William H. Sorrell","Democratic","36"
"81406","2012","Attorney General","General","","Manchester","","William H. Sorrell","Democratic","1,124"
"81407","2012","Attorney General","General","","Marlboro","","William H. Sorrell","Democratic","358"
"81408","2012","Attorney General","General","","Marshfield","","William H. Sorrell","Democratic","372"
"81409","2012","Attorney General","General","","Mendon","","William H. Sorrell","Democratic","272"
"81410","2012","Attorney General","General","","Middlebury","","William H. Sorrell","Democratic","2,244"
"81411","2012","Attorney General","General","","Middlesex","","William H. Sorrell","Democratic","580"
"81412","2012","Attorney General","General","","Middletown Springs","","William H. Sorrell","Democratic","231"
"81413","2012","Attorney General","General","","Milton","Chittenden 10","William H. Sorrell","Democratic","2,075"
"81414","2012","Attorney General","General","","Milton","Grand Isle-Chittenden","William H. Sorrell","Democratic","329"
"81415","2012","Attorney General","General","","Monkton","","William H. Sorrell","Democratic","631"
"81416","2012","Attorney General","General","","Montgomery","","William H. Sorrell","Democratic","333"
"81417","2012","Attorney General","General","","Montpelier","","William H. Sorrell","Democratic","2,877"
"81418","2012","Attorney General","General","","Moretown","","William H. Sorrell","Democratic","506"
"81419","2012","Attorney General","General","","Morgan","","William H. Sorrell","Democratic","130"
"81420","2012","Attorney General","General","","Morristown","","William H. Sorrell","Democratic","1,432"
"81421","2012","Attorney General","General","","Mount Holly","","William H. Sorrell","Democratic","357"
"81422","2012","Attorney General","General","","Mount Tabor","","William H. Sorrell","Democratic","39"
"81423","2012","Attorney General","General","","New Haven","","William H. Sorrell","Democratic","556"
"81424","2012","Attorney General","General","","Newark","","William H. Sorrell","Democratic","129"
"81425","2012","Attorney General","General","","Newbury","","William H. Sorrell","Democratic","503"
"81426","2012","Attorney General","General","","Newfane","","William H. Sorrell","Democratic","619"
"81427","2012","Attorney General","General","","Newport City","","William H. Sorrell","Democratic","850"
"81428","2012","Attorney General","General","","Newport Town","","William H. Sorrell","Democratic","325"
"81429","2012","Attorney General","General","","N. Hero","","William H. Sorrell","Democratic","294"
"81430","2012","Attorney General","General","","Northfield","","William H. Sorrell","Democratic","1,046"
"81431","2012","Attorney General","General","","Norton","","William H. Sorrell","Democratic","37"
"81432","2012","Attorney General","General","","Norwich","","William H. Sorrell","Democratic","1,463"
"81433","2012","Attorney General","General","","Orange","","William H. Sorrell","Democratic","201"
"81434","2012","Attorney General","General","","Orwell","","William H. Sorrell","Democratic","280"
"81435","2012","Attorney General","General","","Panton","","William H. Sorrell","Democratic","173"
"81436","2012","Attorney General","General","","Pawlet","","William H. Sorrell","Democratic","340"
"81437","2012","Attorney General","General","","Peacham","","William H. Sorrell","Democratic","287"
"81438","2012","Attorney General","General","","Peru","","William H. Sorrell","Democratic","116"
"81439","2012","Attorney General","General","","Pittsfield","","William H. Sorrell","Democratic","135"
"81440","2012","Attorney General","General","","Pittsford","","William H. Sorrell","Democratic","710"
"81441","2012","Attorney General","General","","Plainfield","","William H. Sorrell","Democratic","326"
"81442","2012","Attorney General","General","","Plymouth","","William H. Sorrell","Democratic","153"
"81443","2012","Attorney General","General","","Pomfret","","William H. Sorrell","Democratic","351"
"81444","2012","Attorney General","General","","Poultney","","William H. Sorrell","Democratic","668"
"81445","2012","Attorney General","General","","Pownal","","William H. Sorrell","Democratic","830"
"81446","2012","Attorney General","General","","Proctor","","William H. Sorrell","Democratic","428"
"81447","2012","Attorney General","General","","Putney","","William H. Sorrell","Democratic","860"
"81448","2012","Attorney General","General","","Randolph","","William H. Sorrell","Democratic","1,225"
"81449","2012","Attorney General","General","","Reading","","William H. Sorrell","Democratic","208"
"81450","2012","Attorney General","General","","Readsboro","","William H. Sorrell","Democratic","165"
"81451","2012","Attorney General","General","","Richford","","William H. Sorrell","Democratic","471"
"81452","2012","Attorney General","General","","Richmond","","William H. Sorrell","Democratic","1,482"
"81453","2012","Attorney General","General","","Ripton","","William H. Sorrell","Democratic","221"
"81454","2012","Attorney General","General","","Rochester","","William H. Sorrell","Democratic","379"
"81455","2012","Attorney General","General","","Rockingham","","William H. Sorrell","Democratic","1,262"
"81456","2012","Attorney General","General","","Roxbury","","William H. Sorrell","Democratic","177"
"81457","2012","Attorney General","General","","Royalton","","William H. Sorrell","Democratic","654"
"81458","2012","Attorney General","General","","Rupert","","William H. Sorrell","Democratic","199"
"81459","2012","Attorney General","General","","Rutland City","Rutland 5-1","William H. Sorrell","Democratic","1,054"
"81460","2012","Attorney General","General","","Rutland City","Rutland 5-2","William H. Sorrell","Democratic","984"
"81461","2012","Attorney General","General","","Rutland City","Rutland 5-3","William H. Sorrell","Democratic","651"
"81462","2012","Attorney General","General","","Rutland City","Rutland 5-4","William H. Sorrell","Democratic","897"
