"county","town","precinct","office","district","party","candidate","votes"
"Windsor","Sharon","Sharon","Secretary of State","",,"Blanks",0
"Caledonia","Sheffield","Sheffield","Secretary of State","",,"Blanks",0
"Chittenden","Shelburne","Chittenden 5-1","Secretary of State","",,"Blanks",0
"Chittenden","Shelburne","Chittenden 5-2","Secretary of State","",,"Blanks",0
"Franklin","Sheldon","Sheldon","Secretary of State","",,"Blanks",0
"Addison","Shoreham","Shoreham","Secretary of State","",,"Blanks",0
"Rutland","Shrewsbury","Shrewsbury","Secretary of State","",,"Blanks",0
"Chittenden","South Burlington","Chittenden 3-10","Secretary of State","",,"Blanks",0
"Chittenden","South Burlington","Chittenden 3-7","Secretary of State","",,"Blanks",0
"Chittenden","South Burlington","Chittenden 3-8","Secretary of State","",,"Blanks",0
"Chittenden","South Burlington","Chittenden 3-9","Secretary of State","",,"Blanks",0
"Grand Isle","South Hero","S. Hero","Secretary of State","",,"Blanks",0
"Windsor","Springfield","Windsor 1-1","Secretary of State","",,"Blanks",0
"Windsor","Springfield","Windsor 1-2","Secretary of State","",,"Blanks",0
,"Saint  Albans City","St. Albans City","Secretary of State","",,"Blanks",0
,"Saint  Albans Town","St. Albans Town","Secretary of State","",,"Blanks",0
,"Saint  George","St. George","Secretary of State","",,"Blanks",0
,"Saint  Johnsbury","St. Johnsbury","Secretary of State","",,"Blanks",0
"Bennington","Stamford","Stamford","Secretary of State","",,"Blanks",0
"Caledonia","Stannard","Stannard","Secretary of State","",,"Blanks",0
"Addison","Starksboro","Starksboro","Secretary of State","",,"Blanks",0
"Windsor","Stockbridge","Stockbridge","Secretary of State","",,"Blanks",0
"Lamoille","Stowe","Stowe","Secretary of State","",,"Blanks",0
"Orange","Strafford","Strafford","Secretary of State","",,"Blanks",0
"Windham","Stratton","Stratton","Secretary of State","",,"Blanks",0
"Rutland","Sudbury","Sudbury","Secretary of State","",,"Blanks",0
"Bennington","Sunderland","Sunderland","Secretary of State","",,"Blanks",0
"Caledonia","Sutton","Sutton","Secretary of State","",,"Blanks",0
"Franklin","Swanton","Swanton","Secretary of State","",,"Blanks",0
"Orange","Thetford","Thetford","Secretary of State","",,"Blanks",0
"Rutland","Tinmouth","Tinmouth","Secretary of State","",,"Blanks",0
"Orange","Topsham","Topsham","Secretary of State","",,"Blanks",0
"Windham","Townshend","Townshend","Secretary of State","",,"Blanks",0
"Orleans","Troy","Troy","Secretary of State","",,"Blanks",0
"Orange","Tunbridge","Tunbridge","Secretary of State","",,"Blanks",0
"Chittenden","Underhill","Underhill","Secretary of State","",,"Blanks",0
"Addison","Vergennes","Vergennes","Secretary of State","",,"Blanks",0
"Windham","Vernon","Vernon","Secretary of State","",,"Blanks",0
"Orange","Vershire","Vershire","Secretary of State","",,"Blanks",0
"Essex","Victory","Victory","Secretary of State","",,"Blanks",0
"Washington","Waitsfield","Waitsfield","Secretary of State","",,"Blanks",0
"Caledonia","Walden","Walden","Secretary of State","",,"Blanks",0
"Rutland","Wallingford","Wallingford","Secretary of State","",,"Blanks",0
"Addison","Waltham","Waltham","Secretary of State","",,"Blanks",0
"Windham","Wardsboro","Wardsboro","Secretary of State","",,"Blanks",0
"Washington","Warren","Warren","Secretary of State","",,"Blanks",0
"Orange","Washington","Washington","Secretary of State","",,"Blanks",0
"Washington","Waterbury","Waterbury","Secretary of State","",,"Blanks",0
"Caledonia","Waterford","Waterford","Secretary of State","",,"Blanks",0
"Lamoille","Waterville","Waterville","Secretary of State","",,"Blanks",0
"Windsor","Weathersfield","Weathersfield","Secretary of State","",,"Blanks",0
"Rutland","Wells","Wells","Secretary of State","",,"Blanks",0
"Orange","West Fairlee","W. Fairlee","Secretary of State","",,"Blanks",0
"Rutland","West Haven","W. Haven","Secretary of State","",,"Blanks",0
"Rutland","West Rutland","W. Rutland","Secretary of State","",,"Blanks",0
"Windsor","West Windsor","W. Windsor","Secretary of State","",,"Blanks",0
"Orleans","Westfield","Westfield","Secretary of State","",,"Blanks",0
"Chittenden","Westford","Westford","Secretary of State","",,"Blanks",0
"Windham","Westminster","Windham 4","Secretary of State","",,"Blanks",0
"Windham","Westminster","Windham 5","Secretary of State","",,"Blanks",0
"Orleans","Westmore","Westmore","Secretary of State","",,"Blanks",0
"Windsor","Weston","Weston","Secretary of State","",,"Blanks",0
"Addison","Weybridge","Weybridge","Secretary of State","",,"Blanks",0
"Caledonia","Wheelock","Wheelock","Secretary of State","",,"Blanks",0
"Addison","Whiting","Whiting","Secretary of State","",,"Blanks",0
"Windham","Whitingham","Whitingham","Secretary of State","",,"Blanks",0
"Orange","Williamstown","Williamstown","Secretary of State","",,"Blanks",0
"Chittenden","Williston","Williston","Secretary of State","",,"Blanks",0
"Windham","Wilmington","Wilmington","Secretary of State","",,"Blanks",0
"Windham","Windham","Windham","Secretary of State","",,"Blanks",0
"Windsor","Windsor","Windsor","Secretary of State","",,"Blanks",0
"Bennington","Winhall","Winhall","Secretary of State","",,"Blanks",0
"Chittenden","Winooski","Winooski","Secretary of State","",,"Blanks",0
"Lamoille","Wolcott","Wolcott","Secretary of State","",,"Blanks",0
"Washington","Woodbury","Woodbury","Secretary of State","",,"Blanks",0
"Bennington","Woodford","Woodford","Secretary of State","",,"Blanks",0
"Windsor","Woodstock","Woodstock","Secretary of State","",,"Blanks",0
"Washington","Worcester","Worcester","Secretary of State","",,"Blanks",0
"Addison","Addison","Addison","Treasurer","","Democratic","Jeb Spaulding",648
"Orleans","Albany","Albany","Treasurer","","Democratic","Jeb Spaulding",377
"Grand Isle","Alburgh","Alburgh","Treasurer","","Democratic","Jeb Spaulding",721
"Windsor","Andover","Andover","Treasurer","","Democratic","Jeb Spaulding",227
"Bennington","Arlington","Arlington","Treasurer","","Democratic","Jeb Spaulding",934
"Windham","Athens","Athens","Treasurer","","Democratic","Jeb Spaulding",88
"Franklin","Bakersfield","Bakersfield","Treasurer","","Democratic","Jeb Spaulding",480
"Windsor","Baltimore","Baltimore","Treasurer","","Democratic","Jeb Spaulding",89
"Windsor","Barnard","Barnard","Treasurer","","Democratic","Jeb Spaulding",415
"Caledonia","Barnet","Barnet","Treasurer","","Democratic","Jeb Spaulding",725
"Washington","Barre City","Washington 3-1","Treasurer","","Democratic","Jeb Spaulding",1555
"Washington","Barre City","Washington 3-2","Treasurer","","Democratic","Jeb Spaulding",1226
"Washington","Barre City","Washington 3-3","Treasurer","","Democratic","Jeb Spaulding",236
"Washington","Barre Town","Barre Town","Treasurer","","Democratic","Jeb Spaulding",3414
"Orleans","Barton","Barton","Treasurer","","Democratic","Jeb Spaulding",991
"Lamoille","Belvidere","Belvidere","Treasurer","","Democratic","Jeb Spaulding",113
"Bennington","Bennington","Bennington 2-1","Treasurer","","Democratic","Jeb Spaulding",1780
"Bennington","Bennington","Bennington 2-1 Nb","Treasurer","","Democratic","Jeb Spaulding",386
"Bennington","Bennington","Bennington 2-2","Treasurer","","Democratic","Jeb Spaulding",2217
"Bennington","Bennington","Bennington 5","Treasurer","","Democratic","Jeb Spaulding",42
"Rutland","Benson","Benson","Treasurer","","Democratic","Jeb Spaulding",351
"Franklin","Berkshire","Berkshire","Treasurer","","Democratic","Jeb Spaulding",526
"Washington","Berlin","Berlin","Treasurer","","Democratic","Jeb Spaulding",1062
"Windsor","Bethel","Bethel","Treasurer","","Democratic","Jeb Spaulding",810
"Essex","Bloomfield","Bloomfield","Treasurer","","Democratic","Jeb Spaulding",76
"Chittenden","Bolton","Bolton","Treasurer","","Democratic","Jeb Spaulding",473
"Orange","Bradford","Bradford","Treasurer","","Democratic","Jeb Spaulding",867
"Orange","Braintree","Braintree","Treasurer","","Democratic","Jeb Spaulding",499
"Rutland","Brandon","Brandon","Treasurer","","Democratic","Jeb Spaulding",1571
"Windham","Brattleboro","Windham 3-1","Treasurer","","Democratic","Jeb Spaulding",1480
"Windham","Brattleboro","Windham 3-2","Treasurer","","Democratic","Jeb Spaulding",1157
"Windham","Brattleboro","Windham 3-3","Treasurer","","Democratic","Jeb Spaulding",1340
"Windsor","Bridgewater","Bridgewater","Treasurer","","Democratic","Jeb Spaulding",315
"Addison","Bridport","Bridport","Treasurer","","Democratic","Jeb Spaulding",565
"Essex","Brighton","Brighton","Treasurer","","Democratic","Jeb Spaulding",488
"Addison","Bristol","Bristol","Treasurer","","Democratic","Jeb Spaulding",1497
"Orange","Brookfield","Brookfield","Treasurer","","Democratic","Jeb Spaulding",563
"Windham","Brookline","Brookline","Treasurer","","Democratic","Jeb Spaulding",201
"Orleans","Brownington","Brownington","Treasurer","","Democratic","Jeb Spaulding",287
"Essex","Brunswick","Brunswick","Treasurer","","Democratic","Jeb Spaulding",43
"Caledonia","Burke","Burke","Treasurer","","Democratic","Jeb Spaulding",603
"Chittenden","Burlington","Chittenden 3-1","Treasurer","","Democratic","Jeb Spaulding",3040
"Chittenden","Burlington","Chittenden 3-2","Treasurer","","Democratic","Jeb Spaulding",1624
"Chittenden","Burlington","Chittenden 3-3","Treasurer","","Democratic","Jeb Spaulding",2278
"Chittenden","Burlington","Chittenden 3-4","Treasurer","","Democratic","Jeb Spaulding",1534
"Chittenden","Burlington","Chittenden 3-5","Treasurer","","Democratic","Jeb Spaulding",3361
"Chittenden","Burlington","Chittenden 3-6","Treasurer","","Democratic","Jeb Spaulding",449
"Washington","Cabot","Cabot","Treasurer","","Democratic","Jeb Spaulding",590
"Washington","Calais","Calais","Treasurer","","Democratic","Jeb Spaulding",824
"Lamoille","Cambridge","Cambridge","Treasurer","","Democratic","Jeb Spaulding",1368
"Essex","Canaan","Canaan","Treasurer","","Democratic","Jeb Spaulding",314
"Rutland","Castleton","Castleton","Treasurer","","Democratic","Jeb Spaulding",1298
"Windsor","Cavendish","Cavendish","Treasurer","","Democratic","Jeb Spaulding",477
"Orleans","Charleston","Charleston","Treasurer","","Democratic","Jeb Spaulding",354
"Chittenden","Charlotte","Charlotte","Treasurer","","Democratic","Jeb Spaulding",1869
"Orange","Chelsea","Chelsea","Treasurer","","Democratic","Jeb Spaulding",546
"Windsor","Chester","Chester","Treasurer","","Democratic","Jeb Spaulding",1273
"Rutland","Chittenden","Chittenden","Treasurer","","Democratic","Jeb Spaulding",533
"Rutland","Clarendon","Clarendon","Treasurer","","Democratic","Jeb Spaulding",939
"Chittenden","Colchester","Chittenden 7-1","Treasurer","","Democratic","Jeb Spaulding",2589
"Chittenden","Colchester","Chittenden 7-2","Treasurer","","Democratic","Jeb Spaulding",3170
"Essex","Concord","Concord","Treasurer","","Democratic","Jeb Spaulding",426
"Orange","Corinth","Corinth","Treasurer","","Democratic","Jeb Spaulding",498
"Addison","Cornwall","Cornwall","Treasurer","","Democratic","Jeb Spaulding",579
"Orleans","Coventry","Coventry","Treasurer","","Democratic","Jeb Spaulding",320
"Orleans","Craftsbury","Craftsbury","Treasurer","","Democratic","Jeb Spaulding",524
"Rutland","Danby","Danby","Treasurer","","Democratic","Jeb Spaulding",567
"Caledonia","Danville","Danville","Treasurer","","Democratic","Jeb Spaulding",983
"Orleans","Derby","Derby","Treasurer","","Democratic","Jeb Spaulding",1636
"Bennington","Dorset","Dorset","Treasurer","","Democratic","Jeb Spaulding",877
"Windham","Dover","Dover","Treasurer","","Democratic","Jeb Spaulding",486
"Windham","Dummerston","Dummerston","Treasurer","","Democratic","Jeb Spaulding",803
"Washington","Duxbury","Duxbury","Treasurer","","Democratic","Jeb Spaulding",566
"Essex","East Haven","E. Haven","Treasurer","","Democratic","Jeb Spaulding",121
"Washington","East Montpelier","E. Montpelier","Treasurer","","Democratic","Jeb Spaulding",1327
"Lamoille","Eden","Eden","Treasurer","","Democratic","Jeb Spaulding",358
"Lamoille","Elmore","Elmore","Treasurer","","Democratic","Jeb Spaulding",375
"Franklin","Enosburgh","Enosburgh","Treasurer","","Democratic","Jeb Spaulding",838
"Chittenden","Essex","Chittenden 6-1","Treasurer","","Democratic","Jeb Spaulding",3332
"Chittenden","Essex","Chittenden 6-2","Treasurer","","Democratic","Jeb Spaulding",3632
"Chittenden","Essex","Chittenden 6-3","Treasurer","","Democratic","Jeb Spaulding",1095
"Rutland","Fair Haven","Fair Haven","Treasurer","","Democratic","Jeb Spaulding",904
"Franklin","Fairfax","Fairfax","Treasurer","","Democratic","Jeb Spaulding",1559
"Franklin","Fairfield","Fairfield","Treasurer","","Democratic","Jeb Spaulding",779
"Orange","Fairlee","Fairlee","Treasurer","","Democratic","Jeb Spaulding",390
"Washington","Fayston","Fayston","Treasurer","","Democratic","Jeb Spaulding",551
"Addison","Ferrisburgh","Ferrisburgh","Treasurer","","Democratic","Jeb Spaulding",1238
"Franklin","Fletcher","Fletcher","Treasurer","","Democratic","Jeb Spaulding",453
"Franklin","Franklin","Franklin","Treasurer","","Democratic","Jeb Spaulding",459
"Franklin","Georgia","Georgia","Treasurer","","Democratic","Jeb Spaulding",1683
"Orleans","Glover","Glover","Treasurer","","Democratic","Jeb Spaulding",439
"Addison","Goshen","Goshen","Treasurer","","Democratic","Jeb Spaulding",102
"Windham","Grafton","Grafton","Treasurer","","Democratic","Jeb Spaulding",264
"Essex","Granby","Granby","Treasurer","","Democratic","Jeb Spaulding",32
"Grand Isle","Grand Isle","Grand Isle","Treasurer","","Democratic","Jeb Spaulding",966
"Addison","Granville","Granville","Treasurer","","Democratic","Jeb Spaulding",116
"Orleans","Greensboro","Greensboro","Treasurer","","Democratic","Jeb Spaulding",329
"Caledonia","Groton","Groton","Treasurer","","Democratic","Jeb Spaulding",333
"Essex","Guildhall","Guildhall","Treasurer","","Democratic","Jeb Spaulding",95
"Windham","Guilford","Guilford","Treasurer","","Democratic","Jeb Spaulding",772
"Windham","Halifax","Halifax","Treasurer","","Democratic","Jeb Spaulding",254
"Addison","Hancock","Hancock","Treasurer","","Democratic","Jeb Spaulding",143
"Caledonia","Hardwick","Hardwick","Treasurer","","Democratic","Jeb Spaulding",1178
"Windsor","Hartford","Windsor 6-1","Treasurer","","Democratic","Jeb Spaulding",764
"Windsor","Hartford","Windsor 6-2","Treasurer","","Democratic","Jeb Spaulding",2458
"Windsor","Hartland","Hartland","Treasurer","","Democratic","Jeb Spaulding",1290
"Franklin","Highgate","Highgate","Treasurer","","Democratic","Jeb Spaulding",1039
"Chittenden","Hinesburg","Chittenden 1-1","Treasurer","","Democratic","Jeb Spaulding",1745
"Chittenden","Hinesburg","Chittenden 1-2","Treasurer","","Democratic","Jeb Spaulding",73
"Orleans","Holland","Holland","Treasurer","","Democratic","Jeb Spaulding",240
"Rutland","Hubbardton","Hubbardton","Treasurer","","Democratic","Jeb Spaulding",240
"Chittenden","Huntington","Huntington","Treasurer","","Democratic","Jeb Spaulding",853
"Lamoille","Hyde Park","Hyde Park","Treasurer","","Democratic","Jeb Spaulding",1155
"Rutland","Ira","Rutland Rutland 1-1","Treasurer","","Democratic","Jeb Spaulding",30
"Rutland","Ira","Rutland Rutland 1-2","Treasurer","","Democratic","Jeb Spaulding",137
"Orleans","Irasburg","Irasburg","Treasurer","","Democratic","Jeb Spaulding",403
"Grand Isle","Isle La Motte","Isle La Motte","Treasurer","","Democratic","Jeb Spaulding",220
"Windham","Jamaica","Jamaica","Treasurer","","Democratic","Jeb Spaulding",364
"Orleans","Jay","Jay","Treasurer","","Democratic","Jeb Spaulding",158
"Chittenden","Jericho","Jericho","Treasurer","","Democratic","Jeb Spaulding",2410
"Lamoille","Johnson","Johnson","Treasurer","","Democratic","Jeb Spaulding",984
"Rutland","Killington","Killington","Treasurer","","Democratic","Jeb Spaulding",390
"Caledonia","Kirby","Kirby","Treasurer","","Democratic","Jeb Spaulding",182
"Bennington","Landgrove","Landgrove","Treasurer","","Democratic","Jeb Spaulding",91
"Addison","Leicester","Leicester","Treasurer","","Democratic","Jeb Spaulding",436
"Essex","Lemington","Lemington","Treasurer","","Democratic","Jeb Spaulding",43
"Addison","Lincoln","Lincoln","Treasurer","","Democratic","Jeb Spaulding",621
"Windham","Londonderry","Londonderry","Treasurer","","Democratic","Jeb Spaulding",683
"Orleans","Lowell","Lowell","Treasurer","","Democratic","Jeb Spaulding",263
"Windsor","Ludlow","Ludlow","Treasurer","","Democratic","Jeb Spaulding",858
"Essex","Lunenburg","Lunenburg","Treasurer","","Democratic","Jeb Spaulding",374
"Caledonia","Lyndon","Lyndon","Treasurer","","Democratic","Jeb Spaulding",1682
"Essex","Maidstone","Maidstone","Treasurer","","Democratic","Jeb Spaulding",72
"Bennington","Manchester","Manchester","Treasurer","","Democratic","Jeb Spaulding",1530
"Windham","Marlboro","Marlboro","Treasurer","","Democratic","Jeb Spaulding",376
"Washington","Marshfield","Marshfield","Treasurer","","Democratic","Jeb Spaulding",690
"Rutland","Mendon","Mendon","Treasurer","","Democratic","Jeb Spaulding",488
"Addison","Middlebury","Middlebury","Treasurer","","Democratic","Jeb Spaulding",2470
"Washington","Middlesex","Middlesex","Treasurer","","Democratic","Jeb Spaulding",856
"Rutland","Middletown Springs","Middletown Springs","Treasurer","","Democratic","Jeb Spaulding",358
"Chittenden","Milton","Chittenden 9","Treasurer","","Democratic","Jeb Spaulding",2981
"Chittenden","Milton","Grand Isle-Chittenden 1-1","Treasurer","","Democratic","Jeb Spaulding",495
"Addison","Monkton","Monkton","Treasurer","","Democratic","Jeb Spaulding",867
"Franklin","Montgomery","Montgomery","Treasurer","","Democratic","Jeb Spaulding",442
"Washington","Montpelier","Montpelier","Treasurer","","Democratic","Jeb Spaulding",3668
"Washington","Moretown","Moretown","Treasurer","","Democratic","Jeb Spaulding",771
"Orleans","Morgan","Morgan","Treasurer","","Democratic","Jeb Spaulding",287
"Lamoille","Morristown","Morristown","Treasurer","","Democratic","Jeb Spaulding",2012
"Rutland","Mount Holly","Mount Holly","Treasurer","","Democratic","Jeb Spaulding",545
"Rutland","Mount Tabor","Mount Tabor","Treasurer","","Democratic","Jeb Spaulding",74
"Addison","New Haven","New Haven","Treasurer","","Democratic","Jeb Spaulding",811
"Caledonia","Newark","Newark","Treasurer","","Democratic","Jeb Spaulding",203
"Orange","Newbury","Center Town House","Treasurer","","Democratic","Jeb Spaulding",448
"Orange","Newbury","Town Office","Treasurer","","Democratic","Jeb Spaulding",162
"Orange","Newbury","West River Village","Treasurer","","Democratic","Jeb Spaulding",128
"Windham","Newfane","Newfane","Treasurer","","Democratic","Jeb Spaulding",725
"Orleans","Newport City","Newport City","Treasurer","","Democratic","Jeb Spaulding",1282
"Orleans","Newport Town","Newport Town","Treasurer","","Democratic","Jeb Spaulding",531
"Grand Isle","North Hero","N. Hero","Treasurer","","Democratic","Jeb Spaulding",479
"Washington","Northfield","Northfield","Treasurer","","Democratic","Jeb Spaulding",1840
"Essex","Norton","Norton","Treasurer","","Democratic","Jeb Spaulding",64
"Windsor","Norwich","Norwich","Treasurer","","Democratic","Jeb Spaulding",1619
"Orange","Orange","Orange","Treasurer","","Democratic","Jeb Spaulding",412
"Addison","Orwell","Orwell","Treasurer","","Democratic","Jeb Spaulding",525
"Addison","Panton","Panton","Treasurer","","Democratic","Jeb Spaulding",290
"Rutland","Pawlet","Pawlet","Treasurer","","Democratic","Jeb Spaulding",507
"Caledonia","Peacham","Peacham","Treasurer","","Democratic","Jeb Spaulding",363
"Bennington","Peru","Peru","Treasurer","","Democratic","Jeb Spaulding",155
"Rutland","Pittsfield","Pittsfield","Treasurer","","Democratic","Jeb Spaulding",214
"Rutland","Pittsford","Pittsford","Treasurer","","Democratic","Jeb Spaulding",1115
"Washington","Plainfield","Plainfield","Treasurer","","Democratic","Jeb Spaulding",588
"Windsor","Plymouth","Plymouth","Treasurer","","Democratic","Jeb Spaulding",229
"Windsor","Pomfret","Pomfret","Treasurer","","Democratic","Jeb Spaulding",367
"Rutland","Poultney","Poultney","Treasurer","","Democratic","Jeb Spaulding",994
"Bennington","Pownal","Pownal","Treasurer","","Democratic","Jeb Spaulding",1100
"Rutland","Proctor","Proctor","Treasurer","","Democratic","Jeb Spaulding",677
"Windham","Putney","Putney","Treasurer","","Democratic","Jeb Spaulding",883
"Orange","Randolph","Randolph","Treasurer","","Democratic","Jeb Spaulding",1806
"Windsor","Reading","Reading","Treasurer","","Democratic","Jeb Spaulding",270
"Bennington","Readsboro","Readsboro","Treasurer","","Democratic","Jeb Spaulding",237
"Franklin","Richford","Richford","Treasurer","","Democratic","Jeb Spaulding",712
"Chittenden","Richmond","Richmond","Treasurer","","Democratic","Jeb Spaulding",1912
"Addison","Ripton","Ripton","Treasurer","","Democratic","Jeb Spaulding",261
"Windsor","Rochester","Rochester","Treasurer","","Democratic","Jeb Spaulding",538
"Windham","Rockingham","Rockingham","Treasurer","","Democratic","Jeb Spaulding",1651
"Washington","Roxbury","Roxbury","Treasurer","","Democratic","Jeb Spaulding",269
"Windsor","Royalton","Royalton","Treasurer","","Democratic","Jeb Spaulding",943
"Bennington","Rupert","Rupert","Treasurer","","Democratic","Jeb Spaulding",262
"Rutland","Rutland City","Rutland 5-1","Treasurer","","Democratic","Jeb Spaulding",1662
"Rutland","Rutland City","Rutland 5-2","Treasurer","","Democratic","Jeb Spaulding",1379
"Rutland","Rutland City","Rutland 5-3","Treasurer","","Democratic","Jeb Spaulding",906
"Rutland","Rutland City","Rutland 5-4","Treasurer","","Democratic","Jeb Spaulding",1286
"Rutland","Rutland Town","Elem. School","Treasurer","","Democratic","Jeb Spaulding",1400
"Rutland","Rutland Town","Town Hall","Treasurer","","Democratic","Jeb Spaulding",497
"Caledonia","Ryegate","Ryegate","Treasurer","","Democratic","Jeb Spaulding",424
"Addison","Salisbury","Salisbury","Treasurer","","Democratic","Jeb Spaulding",430
"Bennington","Sandgate","Sandgate","Treasurer","","Democratic","Jeb Spaulding",149
"Bennington","Searsburg","Searsburg","Treasurer","","Democratic","Jeb Spaulding",36
"Bennington","Shaftsbury","Shaftsbury","Treasurer","","Democratic","Jeb Spaulding",1439
"Windsor","Sharon","Sharon","Treasurer","","Democratic","Jeb Spaulding",475
"Caledonia","Sheffield","Sheffield","Treasurer","","Democratic","Jeb Spaulding",235
"Chittenden","Shelburne","Chittenden 5-1","Treasurer","","Democratic","Jeb Spaulding",1860
"Chittenden","Shelburne","Chittenden 5-2","Treasurer","","Democratic","Jeb Spaulding",1655
"Franklin","Sheldon","Sheldon","Treasurer","","Democratic","Jeb Spaulding",640
"Addison","Shoreham","Shoreham","Treasurer","","Democratic","Jeb Spaulding",515
"Rutland","Shrewsbury","Shrewsbury","Treasurer","","Democratic","Jeb Spaulding",515
"Chittenden","South Burlington","Chittenden 3-10","Treasurer","","Democratic","Jeb Spaulding",1467
"Chittenden","South Burlington","Chittenden 3-7","Treasurer","","Democratic","Jeb Spaulding",1658
"Chittenden","South Burlington","Chittenden 3-8","Treasurer","","Democratic","Jeb Spaulding",2342
"Chittenden","South Burlington","Chittenden 3-9","Treasurer","","Democratic","Jeb Spaulding",1591
"Grand Isle","South Hero","S. Hero","Treasurer","","Democratic","Jeb Spaulding",930
"Windsor","Springfield","Windsor 1-1","Treasurer","","Democratic","Jeb Spaulding",45
"Windsor","Springfield","Windsor 1-2","Treasurer","","Democratic","Jeb Spaulding",3041
,"Saint  Albans City","St. Albans City","Treasurer","","Democratic","Jeb Spaulding",2086
,"Saint  Albans Town","St. Albans Town","Treasurer","","Democratic","Jeb Spaulding",2191
,"Saint  George","St. George","Treasurer","","Democratic","Jeb Spaulding",241
,"Saint  Johnsbury","St. Johnsbury","Treasurer","","Democratic","Jeb Spaulding",2271
"Bennington","Stamford","Stamford","Treasurer","","Democratic","Jeb Spaulding",261
"Caledonia","Stannard","Stannard","Treasurer","","Democratic","Jeb Spaulding",97
"Addison","Starksboro","Starksboro","Treasurer","","Democratic","Jeb Spaulding",643
"Windsor","Stockbridge","Stockbridge","Treasurer","","Democratic","Jeb Spaulding",285
"Lamoille","Stowe","Stowe","Treasurer","","Democratic","Jeb Spaulding",2081
"Orange","Strafford","Strafford","Treasurer","","Democratic","Jeb Spaulding",505
"Windham","Stratton","Stratton","Treasurer","","Democratic","Jeb Spaulding",88
"Rutland","Sudbury","Sudbury","Treasurer","","Democratic","Jeb Spaulding",256
"Bennington","Sunderland","Sunderland","Treasurer","","Democratic","Jeb Spaulding",349
"Caledonia","Sutton","Sutton","Treasurer","","Democratic","Jeb Spaulding",348
"Franklin","Swanton","Swanton","Treasurer","","Democratic","Jeb Spaulding",2130
"Orange","Thetford","Thetford","Treasurer","","Democratic","Jeb Spaulding",1095
"Rutland","Tinmouth","Tinmouth","Treasurer","","Democratic","Jeb Spaulding",243
"Orange","Topsham","Topsham","Treasurer","","Democratic","Jeb Spaulding",389
"Windham","Townshend","Townshend","Treasurer","","Democratic","Jeb Spaulding",486
"Orleans","Troy","Troy","Treasurer","","Democratic","Jeb Spaulding",454
"Orange","Tunbridge","Tunbridge","Treasurer","","Democratic","Jeb Spaulding",538
"Chittenden","Underhill","Underhill","Treasurer","","Democratic","Jeb Spaulding",1507
"Addison","Vergennes","Vergennes","Treasurer","","Democratic","Jeb Spaulding",905
"Windham","Vernon","Vernon","Treasurer","","Democratic","Jeb Spaulding",767
"Orange","Vershire","Vershire","Treasurer","","Democratic","Jeb Spaulding",221
"Essex","Victory","Victory","Treasurer","","Democratic","Jeb Spaulding",44
"Washington","Waitsfield","Waitsfield","Treasurer","","Democratic","Jeb Spaulding",868
"Caledonia","Walden","Walden","Treasurer","","Democratic","Jeb Spaulding",402
"Rutland","Wallingford","Wallingford","Treasurer","","Democratic","Jeb Spaulding",915
"Addison","Waltham","Waltham","Treasurer","","Democratic","Jeb Spaulding",244
"Windham","Wardsboro","Wardsboro","Treasurer","","Democratic","Jeb Spaulding",266
"Washington","Warren","Warren","Treasurer","","Democratic","Jeb Spaulding",765
"Orange","Washington","Washington","Treasurer","","Democratic","Jeb Spaulding",408
"Washington","Waterbury","Waterbury","Treasurer","","Democratic","Jeb Spaulding",2173
"Caledonia","Waterford","Waterford","Treasurer","","Democratic","Jeb Spaulding",537
"Lamoille","Waterville","Waterville","Treasurer","","Democratic","Jeb Spaulding",262
"Windsor","Weathersfield","Weathersfield","Treasurer","","Democratic","Jeb Spaulding",1082
"Rutland","Wells","Wells","Treasurer","","Democratic","Jeb Spaulding",363
"Orange","West Fairlee","W. Fairlee","Treasurer","","Democratic","Jeb Spaulding",195
"Rutland","West Haven","W. Haven","Treasurer","","Democratic","Jeb Spaulding",103
"Rutland","West Rutland","W. Rutland","Treasurer","","Democratic","Jeb Spaulding",760
"Windsor","West Windsor","W. Windsor","Treasurer","","Democratic","Jeb Spaulding",497
"Orleans","Westfield","Westfield","Treasurer","","Democratic","Jeb Spaulding",217
"Chittenden","Westford","Westford","Treasurer","","Democratic","Jeb Spaulding",851
"Windham","Westminster","Windham 4","Treasurer","","Democratic","Jeb Spaulding",67
"Windham","Westminster","Windham 5","Treasurer","","Democratic","Jeb Spaulding",1063
"Orleans","Westmore","Westmore","Treasurer","","Democratic","Jeb Spaulding",164
"Windsor","Weston","Weston","Treasurer","","Democratic","Jeb Spaulding",321
"Addison","Weybridge","Weybridge","Treasurer","","Democratic","Jeb Spaulding",458
"Caledonia","Wheelock","Wheelock","Treasurer","","Democratic","Jeb Spaulding",247
"Addison","Whiting","Whiting","Treasurer","","Democratic","Jeb Spaulding",172
"Windham","Whitingham","Whitingham","Treasurer","","Democratic","Jeb Spaulding",406
"Orange","Williamstown","Williamstown","Treasurer","","Democratic","Jeb Spaulding",1209
"Chittenden","Williston","Williston","Treasurer","","Democratic","Jeb Spaulding",3925
"Windham","Wilmington","Wilmington","Treasurer","","Democratic","Jeb Spaulding",730
"Windham","Windham","Windham","Treasurer","","Democratic","Jeb Spaulding",163
"Windsor","Windsor","Windsor","Treasurer","","Democratic","Jeb Spaulding",1077
"Bennington","Winhall","Winhall","Treasurer","","Democratic","Jeb Spaulding",343
