"county","town","precinct","office","district","party","candidate","votes"
"Rutland","Tinmouth","Rutland-Bennington","U.S. Senate","","Liberty Union","Pete Diamondstone",1
"Orange","Topsham","Topsham","U.S. Senate","","Liberty Union","Pete Diamondstone",1
"Windham","Townshend","Townshend","U.S. Senate","","Liberty Union","Pete Diamondstone",10
"Orleans","Troy","Orleans 2","U.S. Senate","","Liberty Union","Pete Diamondstone",1
"Orleans","Troy","Orleans-Lamoille","U.S. Senate","","Liberty Union","Pete Diamondstone",3
"Orange","Tunbridge","Tunbridge","U.S. Senate","","Liberty Union","Pete Diamondstone",8
"Chittenden","Underhill","Underhill","U.S. Senate","","Liberty Union","Pete Diamondstone",6
"Addison","Vergennes","Vergennes","U.S. Senate","","Liberty Union","Pete Diamondstone",7
"Windham","Vernon","Vernon","U.S. Senate","","Liberty Union","Pete Diamondstone",29
"Orange","Vershire","Vershire","U.S. Senate","","Liberty Union","Pete Diamondstone",3
"Essex","Victory","Victory","U.S. Senate","","Liberty Union","Pete Diamondstone",0
"Washington","Waitsfield","Waitsfield","U.S. Senate","","Liberty Union","Pete Diamondstone",8
"Caledonia","Walden","Walden","U.S. Senate","","Liberty Union","Pete Diamondstone",6
"Rutland","Wallingford","Wallingford","U.S. Senate","","Liberty Union","Pete Diamondstone",10
"Addison","Waltham","Waltham","U.S. Senate","","Liberty Union","Pete Diamondstone",0
"Windham","Wardsboro","Wardsboro","U.S. Senate","","Liberty Union","Pete Diamondstone",9
"Washington","Warren","Warren","U.S. Senate","","Liberty Union","Pete Diamondstone",5
"Orange","Washington","Washington","U.S. Senate","","Liberty Union","Pete Diamondstone",9
"Washington","Waterbury","Waterbury","U.S. Senate","","Liberty Union","Pete Diamondstone",21
"Caledonia","Waterford","Waterford","U.S. Senate","","Liberty Union","Pete Diamondstone",6
"Lamoille","Waterville","Waterville","U.S. Senate","","Liberty Union","Pete Diamondstone",0
"Windsor","Weathersfield","Weathersfield","U.S. Senate","","Liberty Union","Pete Diamondstone",8
"Rutland","Wells","Wells","U.S. Senate","","Liberty Union","Pete Diamondstone",3
"Orange","West Fairlee","W. Fairlee","U.S. Senate","","Liberty Union","Pete Diamondstone",1
"Rutland","West Haven","W. Haven","U.S. Senate","","Liberty Union","Pete Diamondstone",0
"Rutland","West Rutland","W. Rutland","U.S. Senate","","Liberty Union","Pete Diamondstone",8
"Windsor","West Windsor","W. Windsor","U.S. Senate","","Liberty Union","Pete Diamondstone",5
"Orleans","Westfield","Westfield","U.S. Senate","","Liberty Union","Pete Diamondstone",3
"Chittenden","Westford","Westford","U.S. Senate","","Liberty Union","Pete Diamondstone",3
"Windham","Westminster","Windham 3","U.S. Senate","","Liberty Union","Pete Diamondstone",2
"Windham","Westminster","Windham 4","U.S. Senate","","Liberty Union","Pete Diamondstone",30
"Orleans","Westmore","Westmore","U.S. Senate","","Liberty Union","Pete Diamondstone",2
"Windsor","Weston","Weston","U.S. Senate","","Liberty Union","Pete Diamondstone",0
"Addison","Weybridge","Weybridge","U.S. Senate","","Liberty Union","Pete Diamondstone",3
"Caledonia","Wheelock","Wheelock","U.S. Senate","","Liberty Union","Pete Diamondstone",3
"Addison","Whiting","Whiting","U.S. Senate","","Liberty Union","Pete Diamondstone",1
"Windham","Whitingham","Windham 6","U.S. Senate","","Liberty Union","Pete Diamondstone",21
"Windham","Whitingham","Windham-Bennington","U.S. Senate","","Liberty Union","Pete Diamondstone",0
"Orange","Williamstown","Williamstown","U.S. Senate","","Liberty Union","Pete Diamondstone",17
"Chittenden","Williston","Williston","U.S. Senate","","Liberty Union","Pete Diamondstone",13
"Windham","Wilmington","Wilmington","U.S. Senate","","Liberty Union","Pete Diamondstone",18
"Windham","Windham","Windham","U.S. Senate","","Liberty Union","Pete Diamondstone",6
"Windsor","Windsor","Windsor","U.S. Senate","","Liberty Union","Pete Diamondstone",15
"Bennington","Winhall","Winhall","U.S. Senate","","Liberty Union","Pete Diamondstone",1
"Chittenden","Winooski","Winooski","U.S. Senate","","Liberty Union","Pete Diamondstone",22
"Lamoille","Wolcott","Wolcott","U.S. Senate","","Liberty Union","Pete Diamondstone",7
"Washington","Woodbury","Woodbury","U.S. Senate","","Liberty Union","Pete Diamondstone",7
"Bennington","Woodford","Woodford","U.S. Senate","","Liberty Union","Pete Diamondstone",4
"Windsor","Woodstock","Woodstock","U.S. Senate","","Liberty Union","Pete Diamondstone",12
"Washington","Worcester","Worcester","U.S. Senate","","Liberty Union","Pete Diamondstone",2
"Addison","Addison","Addison","U.S. Senate","","Peace and Prosperity","Peter Moss",5
"Orleans","Albany","Albany","U.S. Senate","","Peace and Prosperity","Peter Moss",6
"Grand Isle","Alburgh","Alburgh","U.S. Senate","","Peace and Prosperity","Peter Moss",17
"Windsor","Andover","Andover","U.S. Senate","","Peace and Prosperity","Peter Moss",0
"Bennington","Arlington","Arlington","U.S. Senate","","Peace and Prosperity","Peter Moss",11
"Windham","Athens","Athens","U.S. Senate","","Peace and Prosperity","Peter Moss",2
"Franklin","Bakersfield","Bakersfield","U.S. Senate","","Peace and Prosperity","Peter Moss",7
"Windsor","Baltimore","Baltimore","U.S. Senate","","Peace and Prosperity","Peter Moss",2
"Windsor","Barnard","Barnard","U.S. Senate","","Peace and Prosperity","Peter Moss",19
"Caledonia","Barnet","Barnet","U.S. Senate","","Peace and Prosperity","Peter Moss",5
"Washington","Barre City","Barre City","U.S. Senate","","Peace and Prosperity","Peter Moss",22
"Washington","Barre Town","Barre Town","U.S. Senate","","Peace and Prosperity","Peter Moss",20
"Orleans","Barton","Barton","U.S. Senate","","Peace and Prosperity","Peter Moss",2
"Lamoille","Belvidere","Belvidere","U.S. Senate","","Peace and Prosperity","Peter Moss",3
"Bennington","Bennington","Bennington 2-1","U.S. Senate","","Peace and Prosperity","Peter Moss",48
"Bennington","Bennington","Bennington 2-2","U.S. Senate","","Peace and Prosperity","Peter Moss",42
"Rutland","Benson","Benson","U.S. Senate","","Peace and Prosperity","Peter Moss",4
"Franklin","Berkshire","Berkshire","U.S. Senate","","Peace and Prosperity","Peter Moss",8
"Washington","Berlin","Berlin","U.S. Senate","","Peace and Prosperity","Peter Moss",8
"Windsor","Bethel","Bethel","U.S. Senate","","Peace and Prosperity","Peter Moss",5
"Essex","Bloomfield","Bloomfield","U.S. Senate","","Peace and Prosperity","Peter Moss",0
"Chittenden","Bolton","Bolton","U.S. Senate","","Peace and Prosperity","Peter Moss",5
"Orange","Bradford","Bradford","U.S. Senate","","Peace and Prosperity","Peter Moss",5
"Orange","Braintree","Braintree","U.S. Senate","","Peace and Prosperity","Peter Moss",3
"Rutland","Brandon","Brandon","U.S. Senate","","Peace and Prosperity","Peter Moss",8
"Windham","Brattleboro","Windham 2-1","U.S. Senate","","Peace and Prosperity","Peter Moss",15
"Windham","Brattleboro","Windham 2-2","U.S. Senate","","Peace and Prosperity","Peter Moss",20
"Windham","Brattleboro","Windham 2-3","U.S. Senate","","Peace and Prosperity","Peter Moss",19
"Windsor","Bridgewater","Bridgewater","U.S. Senate","","Peace and Prosperity","Peter Moss",0
"Addison","Bridport","Bridport","U.S. Senate","","Peace and Prosperity","Peter Moss",3
"Essex","Brighton","Brighton","U.S. Senate","","Peace and Prosperity","Peter Moss",5
"Addison","Bristol","Bristol","U.S. Senate","","Peace and Prosperity","Peter Moss",13
"Orange","Brookfield","Brookfield","U.S. Senate","","Peace and Prosperity","Peter Moss",1
"Windham","Brookline","Brookline","U.S. Senate","","Peace and Prosperity","Peter Moss",0
"Orleans","Brownington","Brownington","U.S. Senate","","Peace and Prosperity","Peter Moss",1
"Essex","Brunswick","Brunswick","U.S. Senate","","Peace and Prosperity","Peter Moss",0
"Caledonia","Burke","Burke","U.S. Senate","","Peace and Prosperity","Peter Moss",8
"Chittenden","Burlington","Chittenden 6-1","U.S. Senate","","Peace and Prosperity","Peter Moss",23
"Chittenden","Burlington","Chittenden 6-2","U.S. Senate","","Peace and Prosperity","Peter Moss",9
"Chittenden","Burlington","Chittenden 6-3","U.S. Senate","","Peace and Prosperity","Peter Moss",27
"Chittenden","Burlington","Chittenden 6-4","U.S. Senate","","Peace and Prosperity","Peter Moss",35
"Chittenden","Burlington","Chittenden 6-5","U.S. Senate","","Peace and Prosperity","Peter Moss",23
"Chittenden","Burlington","Chittenden 6-6","U.S. Senate","","Peace and Prosperity","Peter Moss",14
"Chittenden","Burlington","Chittenden 6-7","U.S. Senate","","Peace and Prosperity","Peter Moss",2
"Washington","Cabot","Cabot","U.S. Senate","","Peace and Prosperity","Peter Moss",6
"Washington","Calais","Calais","U.S. Senate","","Peace and Prosperity","Peter Moss",5
"Lamoille","Cambridge","Cambridge","U.S. Senate","","Peace and Prosperity","Peter Moss",23
"Essex","Canaan","Canaan","U.S. Senate","","Peace and Prosperity","Peter Moss",8
"Rutland","Castleton","Castleton","U.S. Senate","","Peace and Prosperity","Peter Moss",10
"Windsor","Cavendish","Cavendish","U.S. Senate","","Peace and Prosperity","Peter Moss",2
"Orleans","Charleston","Charleston","U.S. Senate","","Peace and Prosperity","Peter Moss",2
"Chittenden","Charlotte","Charlotte","U.S. Senate","","Peace and Prosperity","Peter Moss",17
"Orange","Chelsea","Chelsea","U.S. Senate","","Peace and Prosperity","Peter Moss",4
"Windsor","Chester","Chester","U.S. Senate","","Peace and Prosperity","Peter Moss",8
"Rutland","Chittenden","Chittenden","U.S. Senate","","Peace and Prosperity","Peter Moss",5
"Rutland","Clarendon","Clarendon","U.S. Senate","","Peace and Prosperity","Peter Moss",12
"Chittenden","Colchester","Chittenden 9-1","U.S. Senate","","Peace and Prosperity","Peter Moss",25
"Chittenden","Colchester","Chittenden 9-2","U.S. Senate","","Peace and Prosperity","Peter Moss",38
"Essex","Concord","Concord","U.S. Senate","","Peace and Prosperity","Peter Moss",5
"Orange","Corinth","Corinth","U.S. Senate","","Peace and Prosperity","Peter Moss",4
"Addison","Cornwall","Cornwall","U.S. Senate","","Peace and Prosperity","Peter Moss",0
"Orleans","Coventry","Coventry","U.S. Senate","","Peace and Prosperity","Peter Moss",3
"Orleans","Craftsbury","Craftsbury","U.S. Senate","","Peace and Prosperity","Peter Moss",7
"Rutland","Danby","Danby","U.S. Senate","","Peace and Prosperity","Peter Moss",6
"Caledonia","Danville","Danville","U.S. Senate","","Peace and Prosperity","Peter Moss",5
"Orleans","Derby","Derby","U.S. Senate","","Peace and Prosperity","Peter Moss",13
"Bennington","Dorset","Dorset","U.S. Senate","","Peace and Prosperity","Peter Moss",15
"Windham","Dover","Dover","U.S. Senate","","Peace and Prosperity","Peter Moss",4
"Windham","Dummerston","Dummerston","U.S. Senate","","Peace and Prosperity","Peter Moss",5
"Washington","Duxbury","Duxbury","U.S. Senate","","Peace and Prosperity","Peter Moss",4
"Essex","East Haven","E. Haven","U.S. Senate","","Peace and Prosperity","Peter Moss",0
"Washington","East Montpelier","E. Montpelier","U.S. Senate","","Peace and Prosperity","Peter Moss",8
"Lamoille","Eden","Eden","U.S. Senate","","Peace and Prosperity","Peter Moss",6
"Lamoille","Elmore","Elmore","U.S. Senate","","Peace and Prosperity","Peter Moss",1
"Franklin","Enosburgh","Enosburgh","U.S. Senate","","Peace and Prosperity","Peter Moss",14
"Chittenden","Essex","Chittenden 8-1","U.S. Senate","","Peace and Prosperity","Peter Moss",20
"Chittenden","Essex","Chittenden 8-2","U.S. Senate","","Peace and Prosperity","Peter Moss",37
"Chittenden","Essex","Chittenden 8-3","U.S. Senate","","Peace and Prosperity","Peter Moss",7
"Rutland","Fair Haven","Fair Haven","U.S. Senate","","Peace and Prosperity","Peter Moss",12
"Franklin","Fairfax","Fairfax","U.S. Senate","","Peace and Prosperity","Peter Moss",79
"Franklin","Fairfield","Fairfield","U.S. Senate","","Peace and Prosperity","Peter Moss",7
"Orange","Fairlee","Fairlee","U.S. Senate","","Peace and Prosperity","Peter Moss",4
"Washington","Fayston","Fayston","U.S. Senate","","Peace and Prosperity","Peter Moss",1
"Addison","Ferrisburgh","Ferrisburgh","U.S. Senate","","Peace and Prosperity","Peter Moss",11
"Franklin","Fletcher","Fletcher","U.S. Senate","","Peace and Prosperity","Peter Moss",13
"Franklin","Franklin","Franklin","U.S. Senate","","Peace and Prosperity","Peter Moss",7
"Franklin","Georgia","Georgia","U.S. Senate","","Peace and Prosperity","Peter Moss",26
"Orleans","Glover","Glover","U.S. Senate","","Peace and Prosperity","Peter Moss",5
"Addison","Goshen","Goshen","U.S. Senate","","Peace and Prosperity","Peter Moss",2
"Windham","Grafton","Grafton","U.S. Senate","","Peace and Prosperity","Peter Moss",4
"Essex","Granby","Granby","U.S. Senate","","Peace and Prosperity","Peter Moss",0
"Grand Isle","Grand Isle","Grand Isle","U.S. Senate","","Peace and Prosperity","Peter Moss",10
"Addison","Granville","Granville","U.S. Senate","","Peace and Prosperity","Peter Moss",1
"Orleans","Greensboro","Greensboro","U.S. Senate","","Peace and Prosperity","Peter Moss",3
"Caledonia","Groton","Groton","U.S. Senate","","Peace and Prosperity","Peter Moss",6
"Essex","Guildhall","Guildhall","U.S. Senate","","Peace and Prosperity","Peter Moss",3
"Windham","Guilford","Guilford","U.S. Senate","","Peace and Prosperity","Peter Moss",3
"Windham","Halifax","Halifax","U.S. Senate","","Peace and Prosperity","Peter Moss",2
"Addison","Hancock","Hancock","U.S. Senate","","Peace and Prosperity","Peter Moss",0
"Caledonia","Hardwick","Hardwick","U.S. Senate","","Peace and Prosperity","Peter Moss",10
"Windsor","Hartford","Windsor 4-1","U.S. Senate","","Peace and Prosperity","Peter Moss",9
"Windsor","Hartford","Windsor 4-2","U.S. Senate","","Peace and Prosperity","Peter Moss",23
"Windsor","Hartland","Hartland","U.S. Senate","","Peace and Prosperity","Peter Moss",10
"Franklin","Highgate","Highgate","U.S. Senate","","Peace and Prosperity","Peter Moss",18
"Chittenden","Hinesburg","Chittenden 4-1","U.S. Senate","","Peace and Prosperity","Peter Moss",0
"Chittenden","Hinesburg","Chittenden 4-2","U.S. Senate","","Peace and Prosperity","Peter Moss",9
"Orleans","Holland","Holland","U.S. Senate","","Peace and Prosperity","Peter Moss",2
"Rutland","Hubbardton","Hubbardton","U.S. Senate","","Peace and Prosperity","Peter Moss",1
"Chittenden","Huntington","Huntington","U.S. Senate","","Peace and Prosperity","Peter Moss",6
"Lamoille","Hyde Park","Hyde Park","U.S. Senate","","Peace and Prosperity","Peter Moss",11
"Rutland","Ira","Ira","U.S. Senate","","Peace and Prosperity","Peter Moss",2
"Orleans","Irasburg","Irasburg","U.S. Senate","","Peace and Prosperity","Peter Moss",5
"Grand Isle","Isle La Motte","Isle La Motte","U.S. Senate","","Peace and Prosperity","Peter Moss",3
"Windham","Jamaica","Jamaica","U.S. Senate","","Peace and Prosperity","Peter Moss",3
"Orleans","Jay","Jay","U.S. Senate","","Peace and Prosperity","Peter Moss",2
"Chittenden","Jericho","Jericho","U.S. Senate","","Peace and Prosperity","Peter Moss",19
"Lamoille","Johnson","Johnson","U.S. Senate","","Peace and Prosperity","Peter Moss",10
"Rutland","Killington","Killington","U.S. Senate","","Peace and Prosperity","Peter Moss",5
"Caledonia","Kirby","Kirby","U.S. Senate","","Peace and Prosperity","Peter Moss",1
"Bennington","Landgrove","Landgrove","U.S. Senate","","Peace and Prosperity","Peter Moss",0
"Addison","Leicester","Leicester","U.S. Senate","","Peace and Prosperity","Peter Moss",0
"Essex","Lemington","Lemington","U.S. Senate","","Peace and Prosperity","Peter Moss",1
"Addison","Lincoln","Lincoln","U.S. Senate","","Peace and Prosperity","Peter Moss",4
"Windham","Londonderry","Londonderry","U.S. Senate","","Peace and Prosperity","Peter Moss",6
"Orleans","Lowell","Lowell","U.S. Senate","","Peace and Prosperity","Peter Moss",3
"Windsor","Ludlow","Ludlow","U.S. Senate","","Peace and Prosperity","Peter Moss",10
"Essex","Lunenburg","Lunenburg","U.S. Senate","","Peace and Prosperity","Peter Moss",6
"Caledonia","Lyndon","Lyndon","U.S. Senate","","Peace and Prosperity","Peter Moss",15
"Essex","Maidstone","Maidstone","U.S. Senate","","Peace and Prosperity","Peter Moss",0
"Bennington","Manchester","Manchester","U.S. Senate","","Peace and Prosperity","Peter Moss",27
"Windham","Marlboro","Marlboro","U.S. Senate","","Peace and Prosperity","Peter Moss",6
"Washington","Marshfield","Marshfield","U.S. Senate","","Peace and Prosperity","Peter Moss",4
"Rutland","Mendon","Mendon","U.S. Senate","","Peace and Prosperity","Peter Moss",8
"Addison","Middlebury","Middlebury","U.S. Senate","","Peace and Prosperity","Peter Moss",26
"Washington","Middlesex","Middlesex","U.S. Senate","","Peace and Prosperity","Peter Moss",5
"Rutland","Middletown Springs","Middletown Springs","U.S. Senate","","Peace and Prosperity","Peter Moss",0
"Chittenden","Milton","Chittenden 10","U.S. Senate","","Peace and Prosperity","Peter Moss",42
"Chittenden","Milton","Grand Isle-Chittenden","U.S. Senate","","Peace and Prosperity","Peter Moss",6
"Addison","Monkton","Monkton","U.S. Senate","","Peace and Prosperity","Peter Moss",4
"Franklin","Montgomery","Montgomery","U.S. Senate","","Peace and Prosperity","Peter Moss",8
"Washington","Montpelier","Montpelier","U.S. Senate","","Peace and Prosperity","Peter Moss",28
"Washington","Moretown","Moretown","U.S. Senate","","Peace and Prosperity","Peter Moss",9
"Orleans","Morgan","Morgan","U.S. Senate","","Peace and Prosperity","Peter Moss",0
"Lamoille","Morristown","Morristown","U.S. Senate","","Peace and Prosperity","Peter Moss",14
"Rutland","Mount Holly","Mount Holly","U.S. Senate","","Peace and Prosperity","Peter Moss",7
"Rutland","Mount Tabor","Mount Tabor","U.S. Senate","","Peace and Prosperity","Peter Moss",0
"Addison","New Haven","New Haven","U.S. Senate","","Peace and Prosperity","Peter Moss",2
"Caledonia","Newark","Newark","U.S. Senate","","Peace and Prosperity","Peter Moss",4
"Orange","Newbury","Newbury","U.S. Senate","","Peace and Prosperity","Peter Moss",11
"Windham","Newfane","Newfane","U.S. Senate","","Peace and Prosperity","Peter Moss",5
"Orleans","Newport City","Newport City","U.S. Senate","","Peace and Prosperity","Peter Moss",8
"Orleans","Newport Town","Newport Town","U.S. Senate","","Peace and Prosperity","Peter Moss",7
"Grand Isle","North Hero","N. Hero","U.S. Senate","","Peace and Prosperity","Peter Moss",4
"Washington","Northfield","Northfield","U.S. Senate","","Peace and Prosperity","Peter Moss",22
"Essex","Norton","Norton","U.S. Senate","","Peace and Prosperity","Peter Moss",3
"Windsor","Norwich","Norwich","U.S. Senate","","Peace and Prosperity","Peter Moss",15
"Orange","Orange","Orange","U.S. Senate","","Peace and Prosperity","Peter Moss",3
"Addison","Orwell","Orwell","U.S. Senate","","Peace and Prosperity","Peter Moss",17
"Addison","Panton","Panton","U.S. Senate","","Peace and Prosperity","Peter Moss",4
"Rutland","Pawlet","Pawlet","U.S. Senate","","Peace and Prosperity","Peter Moss",7
"Caledonia","Peacham","Peacham","U.S. Senate","","Peace and Prosperity","Peter Moss",5
"Bennington","Peru","Peru","U.S. Senate","","Peace and Prosperity","Peter Moss",0
"Rutland","Pittsfield","Pittsfield","U.S. Senate","","Peace and Prosperity","Peter Moss",1
"Rutland","Pittsford","Pittsford","U.S. Senate","","Peace and Prosperity","Peter Moss",11
"Washington","Plainfield","Plainfield","U.S. Senate","","Peace and Prosperity","Peter Moss",2
"Windsor","Plymouth","Plymouth","U.S. Senate","","Peace and Prosperity","Peter Moss",0
"Windsor","Pomfret","Pomfret","U.S. Senate","","Peace and Prosperity","Peter Moss",3
"Rutland","Poultney","Poultney","U.S. Senate","","Peace and Prosperity","Peter Moss",7
"Bennington","Pownal","Pownal","U.S. Senate","","Peace and Prosperity","Peter Moss",20
"Rutland","Proctor","Proctor","U.S. Senate","","Peace and Prosperity","Peter Moss",10
"Windham","Putney","Putney","U.S. Senate","","Peace and Prosperity","Peter Moss",6
"Orange","Randolph","Randolph","U.S. Senate","","Peace and Prosperity","Peter Moss",17
"Windsor","Reading","Reading","U.S. Senate","","Peace and Prosperity","Peter Moss",1
"Bennington","Readsboro","Readsboro","U.S. Senate","","Peace and Prosperity","Peter Moss",5
"Franklin","Richford","Richford","U.S. Senate","","Peace and Prosperity","Peter Moss",11
"Chittenden","Richmond","Richmond","U.S. Senate","","Peace and Prosperity","Peter Moss",15
"Addison","Ripton","Ripton","U.S. Senate","","Peace and Prosperity","Peter Moss",3
"Windsor","Rochester","Rochester","U.S. Senate","","Peace and Prosperity","Peter Moss",4
"Windham","Rockingham","Rockingham","U.S. Senate","","Peace and Prosperity","Peter Moss",18
"Washington","Roxbury","Roxbury","U.S. Senate","","Peace and Prosperity","Peter Moss",3
"Windsor","Royalton","Royalton","U.S. Senate","","Peace and Prosperity","Peter Moss",13
"Bennington","Rupert","Rupert","U.S. Senate","","Peace and Prosperity","Peter Moss",3
"Rutland","Rutland City","Rutland 5-1","U.S. Senate","","Peace and Prosperity","Peter Moss",9
"Rutland","Rutland City","Rutland 5-2","U.S. Senate","","Peace and Prosperity","Peter Moss",20
"Rutland","Rutland City","Rutland 5-3","U.S. Senate","","Peace and Prosperity","Peter Moss",15
"Rutland","Rutland City","Rutland 5-4","U.S. Senate","","Peace and Prosperity","Peter Moss",15
"Rutland","Rutland Town","Rutland Town","U.S. Senate","","Peace and Prosperity","Peter Moss",10
"Caledonia","Ryegate","Ryegate","U.S. Senate","","Peace and Prosperity","Peter Moss",2
"Addison","Salisbury","Salisbury","U.S. Senate","","Peace and Prosperity","Peter Moss",7
"Bennington","Sandgate","Sandgate","U.S. Senate","","Peace and Prosperity","Peter Moss",3
"Bennington","Searsburg","Searsburg","U.S. Senate","","Peace and Prosperity","Peter Moss",2
"Bennington","Shaftsbury","Shaftsbury","U.S. Senate","","Peace and Prosperity","Peter Moss",19
"Windsor","Sharon","Sharon","U.S. Senate","","Peace and Prosperity","Peter Moss",4
"Caledonia","Sheffield","Sheffield","U.S. Senate","","Peace and Prosperity","Peter Moss",6
"Chittenden","Shelburne","Chittenden 5-1","U.S. Senate","","Peace and Prosperity","Peter Moss",8
"Chittenden","Shelburne","Chittenden 5-2","U.S. Senate","","Peace and Prosperity","Peter Moss",9
"Franklin","Sheldon","Sheldon","U.S. Senate","","Peace and Prosperity","Peter Moss",13
"Addison","Shoreham","Shoreham","U.S. Senate","","Peace and Prosperity","Peter Moss",3
"Rutland","Shrewsbury","Shrewsbury","U.S. Senate","","Peace and Prosperity","Peter Moss",6
"Chittenden","South Burlington","Chittenden 7-1","U.S. Senate","","Peace and Prosperity","Peter Moss",11
"Chittenden","South Burlington","Chittenden 7-2","U.S. Senate","","Peace and Prosperity","Peter Moss",12
"Chittenden","South Burlington","Chittenden 7-3","U.S. Senate","","Peace and Prosperity","Peter Moss",9
"Chittenden","South Burlington","Chittenden 7-4","U.S. Senate","","Peace and Prosperity","Peter Moss",20
"Grand Isle","South Hero","S. Hero","U.S. Senate","","Peace and Prosperity","Peter Moss",6
"Windsor","Springfield","Windsor 3-1","U.S. Senate","","Peace and Prosperity","Peter Moss",2
"Windsor","Springfield","Windsor 3-2","U.S. Senate","","Peace and Prosperity","Peter Moss",33
,"Saint  Albans City","St. Albans City","U.S. Senate","","Peace and Prosperity","Peter Moss",35
,"Saint  Albans Town","Franklin 3-1","U.S. Senate","","Peace and Prosperity","Peter Moss",15
,"Saint  Albans Town","Franklin 3-2","U.S. Senate","","Peace and Prosperity","Peter Moss",29
,"Saint  George","St. George","U.S. Senate","","Peace and Prosperity","Peter Moss",6
,"Saint  Johnsbury","St. Johnsbury","U.S. Senate","","Peace and Prosperity","Peter Moss",23
"Bennington","Stamford","Stamford","U.S. Senate","","Peace and Prosperity","Peter Moss",5
"Caledonia","Stannard","Stannard","U.S. Senate","","Peace and Prosperity","Peter Moss",0
"Addison","Starksboro","Starksboro","U.S. Senate","","Peace and Prosperity","Peter Moss",14
"Windsor","Stockbridge","Stockbridge","U.S. Senate","","Peace and Prosperity","Peter Moss",1
"Lamoille","Stowe","Stowe","U.S. Senate","","Peace and Prosperity","Peter Moss",17
"Orange","Strafford","Strafford","U.S. Senate","","Peace and Prosperity","Peter Moss",2
"Windham","Stratton","Stratton","U.S. Senate","","Peace and Prosperity","Peter Moss",0
"Rutland","Sudbury","Sudbury","U.S. Senate","","Peace and Prosperity","Peter Moss",0
"Bennington","Sunderland","Bennington 3","U.S. Senate","","Peace and Prosperity","Peter Moss",3
"Bennington","Sunderland","Bennington 4","U.S. Senate","","Peace and Prosperity","Peter Moss",3
"Caledonia","Sutton","Sutton","U.S. Senate","","Peace and Prosperity","Peter Moss",3
"Franklin","Swanton","Swanton","U.S. Senate","","Peace and Prosperity","Peter Moss",46
"Orange","Thetford","Thetford","U.S. Senate","","Peace and Prosperity","Peter Moss",3
"Rutland","Tinmouth","Rutland 2","U.S. Senate","","Peace and Prosperity","Peter Moss",0
"Rutland","Tinmouth","Rutland-Bennington","U.S. Senate","","Peace and Prosperity","Peter Moss",2
"Orange","Topsham","Topsham","U.S. Senate","","Peace and Prosperity","Peter Moss",4
"Windham","Townshend","Townshend","U.S. Senate","","Peace and Prosperity","Peter Moss",5
"Orleans","Troy","Orleans 2","U.S. Senate","","Peace and Prosperity","Peter Moss",0
"Orleans","Troy","Orleans-Lamoille","U.S. Senate","","Peace and Prosperity","Peter Moss",4
"Orange","Tunbridge","Tunbridge","U.S. Senate","","Peace and Prosperity","Peter Moss",8
"Chittenden","Underhill","Underhill","U.S. Senate","","Peace and Prosperity","Peter Moss",12
"Addison","Vergennes","Vergennes","U.S. Senate","","Peace and Prosperity","Peter Moss",7
"Windham","Vernon","Vernon","U.S. Senate","","Peace and Prosperity","Peter Moss",10
"Orange","Vershire","Vershire","U.S. Senate","","Peace and Prosperity","Peter Moss",5
"Essex","Victory","Victory","U.S. Senate","","Peace and Prosperity","Peter Moss",1
"Washington","Waitsfield","Waitsfield","U.S. Senate","","Peace and Prosperity","Peter Moss",5
"Caledonia","Walden","Walden","U.S. Senate","","Peace and Prosperity","Peter Moss",5
"Rutland","Wallingford","Wallingford","U.S. Senate","","Peace and Prosperity","Peter Moss",14
"Addison","Waltham","Waltham","U.S. Senate","","Peace and Prosperity","Peter Moss",4
"Windham","Wardsboro","Wardsboro","U.S. Senate","","Peace and Prosperity","Peter Moss",0
"Washington","Warren","Warren","U.S. Senate","","Peace and Prosperity","Peter Moss",6
"Orange","Washington","Washington","U.S. Senate","","Peace and Prosperity","Peter Moss",8
"Washington","Waterbury","Waterbury","U.S. Senate","","Peace and Prosperity","Peter Moss",21
"Caledonia","Waterford","Waterford","U.S. Senate","","Peace and Prosperity","Peter Moss",4
"Lamoille","Waterville","Waterville","U.S. Senate","","Peace and Prosperity","Peter Moss",4
"Windsor","Weathersfield","Weathersfield","U.S. Senate","","Peace and Prosperity","Peter Moss",8
"Rutland","Wells","Wells","U.S. Senate","","Peace and Prosperity","Peter Moss",6
"Orange","West Fairlee","W. Fairlee","U.S. Senate","","Peace and Prosperity","Peter Moss",4
"Rutland","West Haven","W. Haven","U.S. Senate","","Peace and Prosperity","Peter Moss",0
"Rutland","West Rutland","W. Rutland","U.S. Senate","","Peace and Prosperity","Peter Moss",9
"Windsor","West Windsor","W. Windsor","U.S. Senate","","Peace and Prosperity","Peter Moss",6
"Orleans","Westfield","Westfield","U.S. Senate","","Peace and Prosperity","Peter Moss",4
"Chittenden","Westford","Westford","U.S. Senate","","Peace and Prosperity","Peter Moss",16
"Windham","Westminster","Windham 3","U.S. Senate","","Peace and Prosperity","Peter Moss",0
"Windham","Westminster","Windham 4","U.S. Senate","","Peace and Prosperity","Peter Moss",15
"Orleans","Westmore","Westmore","U.S. Senate","","Peace and Prosperity","Peter Moss",1
"Windsor","Weston","Weston","U.S. Senate","","Peace and Prosperity","Peter Moss",1
