"","Year","Office","Election Type","District","City/Town","Precinct","Candidate","Party","Votes"
"152957","2008","Attorney General","Primary","","Newport Town","","Rosemarie Jackowski","Liberty Union","1"
"152958","2008","Attorney General","Primary","","Northfield","","Rosemarie Jackowski","Liberty Union","1"
"152959","2008","Attorney General","Primary","","Norwich","","Rosemarie Jackowski","Liberty Union","2"
"152960","2008","Attorney General","Primary","","Pawlet","","Rosemarie Jackowski","Liberty Union","1"
"152961","2008","Attorney General","Primary","","Peacham","","Rosemarie Jackowski","Liberty Union","1"
"152962","2008","Attorney General","Primary","","Pomfret","","Rosemarie Jackowski","Liberty Union","1"
"152963","2008","Attorney General","Primary","","Poultney","","Rosemarie Jackowski","Liberty Union","1"
"152964","2008","Attorney General","Primary","","Pownal","","Rosemarie Jackowski","Liberty Union","1"
"152965","2008","Attorney General","Primary","","Putney","","Rosemarie Jackowski","Liberty Union","3"
"152966","2008","Attorney General","Primary","","Randolph","","Rosemarie Jackowski","Liberty Union","1"
"152967","2008","Attorney General","Primary","","Ripton","","Rosemarie Jackowski","Liberty Union","1"
"152968","2008","Attorney General","Primary","","Rockingham","","Rosemarie Jackowski","Liberty Union","1"
"152969","2008","Attorney General","Primary","","Rutland City","Rutland 5-1","Rosemarie Jackowski","Liberty Union","1"
"152970","2008","Attorney General","Primary","","Rutland City","Rutland 5-2","Rosemarie Jackowski","Liberty Union","0"
"152971","2008","Attorney General","Primary","","Rutland City","Rutland 5-3","Rosemarie Jackowski","Liberty Union","1"
"152972","2008","Attorney General","Primary","","Rutland City","Rutland 5-4","Rosemarie Jackowski","Liberty Union","0"
"152973","2008","Attorney General","Primary","","Rutland Town","","Rosemarie Jackowski","Liberty Union","7"
"152974","2008","Attorney General","Primary","","Shaftsbury","","Rosemarie Jackowski","Liberty Union","2"
"152975","2008","Attorney General","Primary","","Springfield","Windsor 1-1","Rosemarie Jackowski","Liberty Union","0"
"152976","2008","Attorney General","Primary","","Springfield","Windsor 1-2","Rosemarie Jackowski","Liberty Union","3"
"152977","2008","Attorney General","Primary","","St. Johnsbury","","Rosemarie Jackowski","Liberty Union","3"
"152978","2008","Attorney General","Primary","","Swanton","","Rosemarie Jackowski","Liberty Union","1"
"152979","2008","Attorney General","Primary","","Townshend","","Rosemarie Jackowski","Liberty Union","1"
"152980","2008","Attorney General","Primary","","Troy","","Rosemarie Jackowski","Liberty Union","2"
"152981","2008","Attorney General","Primary","","Vergennes","","Rosemarie Jackowski","Liberty Union","1"
"152982","2008","Attorney General","Primary","","Vernon","","Rosemarie Jackowski","Liberty Union","1"
"152983","2008","Attorney General","Primary","","Waitsfield","","Rosemarie Jackowski","Liberty Union","3"
"152984","2008","Attorney General","Primary","","Wells","","Rosemarie Jackowski","Liberty Union","1"
"152985","2008","Attorney General","Primary","","W. Fairlee","","Rosemarie Jackowski","Liberty Union","1"
"152986","2008","Attorney General","Primary","","W. Haven","","Rosemarie Jackowski","Liberty Union","1"
"152987","2008","Attorney General","Primary","","W. Windsor","","Rosemarie Jackowski","Liberty Union","1"
"152988","2008","Attorney General","Primary","","Westminster","Windham 4","Rosemarie Jackowski","Liberty Union","0"
"152989","2008","Attorney General","Primary","","Westminster","Windham 5","Rosemarie Jackowski","Liberty Union","1"
"152990","2008","Attorney General","Primary","","Wheelock","","Rosemarie Jackowski","Liberty Union","1"
"152991","2008","Attorney General","Primary","","Whitingham","","Rosemarie Jackowski","Liberty Union","1"
"152992","2008","Attorney General","Primary","","Woodbury","","Rosemarie Jackowski","Liberty Union","1"
"152993","2008","Attorney General","Primary","","Woodstock","","Rosemarie Jackowski","Liberty Union","2"
"152994","2008","Attorney General","Primary","","Worcester","","Rosemarie Jackowski","Liberty Union","1"
"152995","2008","Attorney General","Primary","","Addison","","Karen Kerin","Republican","30"
"152996","2008","Attorney General","Primary","","Albany","","Karen Kerin","Republican","25"
"152997","2008","Attorney General","Primary","","Alburgh","","Karen Kerin","Republican","11"
"152998","2008","Attorney General","Primary","","Andover","","Karen Kerin","Republican","9"
"152999","2008","Attorney General","Primary","","Arlington","","Karen Kerin","Republican","38"
"153000","2008","Attorney General","Primary","","Athens","","Karen Kerin","Republican","4"
"153001","2008","Attorney General","Primary","","Bakersfield","","Karen Kerin","Republican","26"
"153002","2008","Attorney General","Primary","","Baltimore","","Karen Kerin","Republican","6"
"153003","2008","Attorney General","Primary","","Barnard","","Karen Kerin","Republican","12"
"153004","2008","Attorney General","Primary","","Barnet","","Karen Kerin","Republican","43"
"153005","2008","Attorney General","Primary","","Barre City","Washington 3-1","Karen Kerin","Republican","45"
"153006","2008","Attorney General","Primary","","Barre City","Washington 3-2","Karen Kerin","Republican","19"
"153007","2008","Attorney General","Primary","","Barre City","Washington 3-3","Karen Kerin","Republican","7"
"153008","2008","Attorney General","Primary","","Barre Town","","Karen Kerin","Republican","138"
"153009","2008","Attorney General","Primary","","Barton","","Karen Kerin","Republican","44"
"153010","2008","Attorney General","Primary","","Belvidere","","Karen Kerin","Republican","7"
"153011","2008","Attorney General","Primary","","Bennington","Bennington 2-1","Karen Kerin","Republican","25"
"153012","2008","Attorney General","Primary","","Bennington","Bennington 2-2","Karen Kerin","Republican","22"
"153013","2008","Attorney General","Primary","","Bennington","Bennington 5","Karen Kerin","Republican","8"
"153014","2008","Attorney General","Primary","","Benson","","Karen Kerin","Republican","12"
"153015","2008","Attorney General","Primary","","Berkshire","","Karen Kerin","Republican","19"
"153016","2008","Attorney General","Primary","","Berlin","","Karen Kerin","Republican","13"
"153017","2008","Attorney General","Primary","","Bethel","","Karen Kerin","Republican","19"
"153018","2008","Attorney General","Primary","","Bloomfield","","Karen Kerin","Republican","9"
"153019","2008","Attorney General","Primary","","Bolton","","Karen Kerin","Republican","13"
"153020","2008","Attorney General","Primary","","Bradford","","Karen Kerin","Republican","39"
"153021","2008","Attorney General","Primary","","Braintree","","Karen Kerin","Republican","29"
"153022","2008","Attorney General","Primary","","Brandon","","Karen Kerin","Republican","73"
"153023","2008","Attorney General","Primary","","Brattleboro","Windham 3-1","Karen Kerin","Republican","20"
"153024","2008","Attorney General","Primary","","Brattleboro","Windham 3-2","Karen Kerin","Republican","12"
"153025","2008","Attorney General","Primary","","Brattleboro","Windham 3-3","Karen Kerin","Republican","13"
"153026","2008","Attorney General","Primary","","Bridgewater","","Karen Kerin","Republican","12"
"153027","2008","Attorney General","Primary","","Bridport","","Karen Kerin","Republican","33"
"153028","2008","Attorney General","Primary","","Brighton","","Karen Kerin","Republican","27"
"153029","2008","Attorney General","Primary","","Bristol","","Karen Kerin","Republican","37"
"153030","2008","Attorney General","Primary","","Brookfield","","Karen Kerin","Republican","23"
"153031","2008","Attorney General","Primary","","Brookline","","Karen Kerin","Republican","10"
"153032","2008","Attorney General","Primary","","Brownington","","Karen Kerin","Republican","8"
"153033","2008","Attorney General","Primary","","Brunswick","","Karen Kerin","Republican","4"
"153034","2008","Attorney General","Primary","","Burke","","Karen Kerin","Republican","32"
"153035","2008","Attorney General","Primary","","Burlington","Chittenden 3-1","Karen Kerin","Republican","107"
"153036","2008","Attorney General","Primary","","Burlington","Chittenden 3-2","Karen Kerin","Republican","34"
"153037","2008","Attorney General","Primary","","Burlington","Chittenden 3-3","Karen Kerin","Republican","27"
"153038","2008","Attorney General","Primary","","Burlington","Chittenden 3-4","Karen Kerin","Republican","10"
"153039","2008","Attorney General","Primary","","Burlington","Chittenden 3-5","Karen Kerin","Republican","39"
"153040","2008","Attorney General","Primary","","Burlington","Chittenden 3-6","Karen Kerin","Republican","4"
"153041","2008","Attorney General","Primary","","Cabot","","Karen Kerin","Republican","10"
"153042","2008","Attorney General","Primary","","Calais","","Karen Kerin","Republican","12"
"153043","2008","Attorney General","Primary","","Cambridge","","Karen Kerin","Republican","22"
"153044","2008","Attorney General","Primary","","Canaan","","Karen Kerin","Republican","32"
"153045","2008","Attorney General","Primary","","Castleton","","Karen Kerin","Republican","19"
"153046","2008","Attorney General","Primary","","Cavendish","","Karen Kerin","Republican","10"
"153047","2008","Attorney General","Primary","","Charleston","","Karen Kerin","Republican","12"
"153048","2008","Attorney General","Primary","","Charlotte","","Karen Kerin","Republican","10"
"153049","2008","Attorney General","Primary","","Chelsea","","Karen Kerin","Republican","14"
"153050","2008","Attorney General","Primary","","Chester","","Karen Kerin","Republican","51"
"153051","2008","Attorney General","Primary","","Chittenden","","Karen Kerin","Republican","14"
"153052","2008","Attorney General","Primary","","Clarendon","","Karen Kerin","Republican","44"
"153053","2008","Attorney General","Primary","","Colchester","Chittenden 7-1","Karen Kerin","Republican","14"
"153054","2008","Attorney General","Primary","","Colchester","Chittenden 7-2","Karen Kerin","Republican","34"
"153055","2008","Attorney General","Primary","","Concord","","Karen Kerin","Republican","72"
"153056","2008","Attorney General","Primary","","Corinth","","Karen Kerin","Republican","24"
"153057","2008","Attorney General","Primary","","Cornwall","","Karen Kerin","Republican","14"
"153058","2008","Attorney General","Primary","","Coventry","","Karen Kerin","Republican","38"
"153059","2008","Attorney General","Primary","","Craftsbury","","Karen Kerin","Republican","14"
"153060","2008","Attorney General","Primary","","Danby","","Karen Kerin","Republican","58"
"153061","2008","Attorney General","Primary","","Danville","","Karen Kerin","Republican","61"
"153062","2008","Attorney General","Primary","","Derby","","Karen Kerin","Republican","42"
"153063","2008","Attorney General","Primary","","Dorset","","Karen Kerin","Republican","47"
"153064","2008","Attorney General","Primary","","Dover","","Karen Kerin","Republican","23"
"153065","2008","Attorney General","Primary","","Dummerston","","Karen Kerin","Republican","28"
"153066","2008","Attorney General","Primary","","Duxbury","","Karen Kerin","Republican","16"
"153067","2008","Attorney General","Primary","","E. Haven","","Karen Kerin","Republican","11"
"153068","2008","Attorney General","Primary","","E. Montpelier","","Karen Kerin","Republican","30"
"153069","2008","Attorney General","Primary","","Eden","","Karen Kerin","Republican","3"
"153070","2008","Attorney General","Primary","","Elmore","","Karen Kerin","Republican","7"
"153071","2008","Attorney General","Primary","","Enosburgh","","Karen Kerin","Republican","74"
"153072","2008","Attorney General","Primary","","Essex","Chittenden 6-1","Karen Kerin","Republican","31"
"153073","2008","Attorney General","Primary","","Essex","Chittenden 6-2","Karen Kerin","Republican","47"
"153074","2008","Attorney General","Primary","","Essex","Chittenden 6-3","Karen Kerin","Republican","6"
"153075","2008","Attorney General","Primary","","Fair Haven","","Karen Kerin","Republican","24"
"153076","2008","Attorney General","Primary","","Fairfax","","Karen Kerin","Republican","43"
"153077","2008","Attorney General","Primary","","Fairfield","","Karen Kerin","Republican","10"
"153078","2008","Attorney General","Primary","","Fairlee","","Karen Kerin","Republican","28"
"153079","2008","Attorney General","Primary","","Fayston","","Karen Kerin","Republican","7"
"153080","2008","Attorney General","Primary","","Ferrisburgh","","Karen Kerin","Republican","21"
"153081","2008","Attorney General","Primary","","Fletcher","","Karen Kerin","Republican","3"
"153082","2008","Attorney General","Primary","","Franklin","","Karen Kerin","Republican","22"
"153083","2008","Attorney General","Primary","","Georgia","","Karen Kerin","Republican","46"
"153084","2008","Attorney General","Primary","","Glover","","Karen Kerin","Republican","25"
"153085","2008","Attorney General","Primary","","Goshen","","Karen Kerin","Republican","2"
"153086","2008","Attorney General","Primary","","Grafton","","Karen Kerin","Republican","10"
"153087","2008","Attorney General","Primary","","Granby","","Karen Kerin","Republican","11"
"153088","2008","Attorney General","Primary","","Grand Isle","","Karen Kerin","Republican","25"
"153089","2008","Attorney General","Primary","","Granville","","Karen Kerin","Republican","3"
"153090","2008","Attorney General","Primary","","Greensboro","","Karen Kerin","Republican","7"
"153091","2008","Attorney General","Primary","","Groton","","Karen Kerin","Republican","33"
"153092","2008","Attorney General","Primary","","Guildhall","","Karen Kerin","Republican","21"
"153093","2008","Attorney General","Primary","","Guilford","","Karen Kerin","Republican","11"
"153094","2008","Attorney General","Primary","","Halifax","","Karen Kerin","Republican","8"
"153095","2008","Attorney General","Primary","","Hancock","","Karen Kerin","Republican","3"
"153096","2008","Attorney General","Primary","","Hardwick","","Karen Kerin","Republican","19"
"153097","2008","Attorney General","Primary","","Hartford","Windsor 6-1","Karen Kerin","Republican","12"
"153098","2008","Attorney General","Primary","","Hartford","Windsor 6-2","Karen Kerin","Republican","48"
"153099","2008","Attorney General","Primary","","Hartland","","Karen Kerin","Republican","38"
"153100","2008","Attorney General","Primary","","Highgate","","Karen Kerin","Republican","40"
"153101","2008","Attorney General","Primary","","Hinesburg","Chittenden 1-1","Karen Kerin","Republican","25"
"153102","2008","Attorney General","Primary","","Hinesburg","Chittenden 1-2","Karen Kerin","Republican","1"
"153103","2008","Attorney General","Primary","","Holland","","Karen Kerin","Republican","13"
"153104","2008","Attorney General","Primary","","Hubbardton","","Karen Kerin","Republican","12"
"153105","2008","Attorney General","Primary","","Huntington","","Karen Kerin","Republican","22"
"153106","2008","Attorney General","Primary","","Hyde Park","","Karen Kerin","Republican","14"
"153107","2008","Attorney General","Primary","","Ira","Rutland Rutland 1-1","Karen Kerin","Republican","0"
"153108","2008","Attorney General","Primary","","Ira","Rutland Rutland 1-2","Karen Kerin","Republican","8"
"153109","2008","Attorney General","Primary","","Irasburg","","Karen Kerin","Republican","22"
"153110","2008","Attorney General","Primary","","Isle La Motte","","Karen Kerin","Republican","4"
"153111","2008","Attorney General","Primary","","Jamaica","","Karen Kerin","Republican","16"
"153112","2008","Attorney General","Primary","","Jay","","Karen Kerin","Republican","5"
"153113","2008","Attorney General","Primary","","Jericho","","Karen Kerin","Republican","48"
"153114","2008","Attorney General","Primary","","Johnson","","Karen Kerin","Republican","5"
"153115","2008","Attorney General","Primary","","Killington","","Karen Kerin","Republican","9"
"153116","2008","Attorney General","Primary","","Kirby","","Karen Kerin","Republican","15"
"153117","2008","Attorney General","Primary","","Leicester","","Karen Kerin","Republican","27"
"153118","2008","Attorney General","Primary","","Lemington","","Karen Kerin","Republican","2"
"153119","2008","Attorney General","Primary","","Lincoln","","Karen Kerin","Republican","24"
"153120","2008","Attorney General","Primary","","Londonderry","","Karen Kerin","Republican","17"
"153121","2008","Attorney General","Primary","","Lowell","","Karen Kerin","Republican","20"
"153122","2008","Attorney General","Primary","","Ludlow","","Karen Kerin","Republican","28"
"153123","2008","Attorney General","Primary","","Lunenburg","","Karen Kerin","Republican","72"
"153124","2008","Attorney General","Primary","","Lyndon","","Karen Kerin","Republican","67"
"153125","2008","Attorney General","Primary","","Maidstone","","Karen Kerin","Republican","14"
"153126","2008","Attorney General","Primary","","Manchester","","Karen Kerin","Republican","58"
"153127","2008","Attorney General","Primary","","Marlboro","","Karen Kerin","Republican","10"
"153128","2008","Attorney General","Primary","","Marshfield","","Karen Kerin","Republican","14"
"153129","2008","Attorney General","Primary","","Mendon","","Karen Kerin","Republican","125"
"153130","2008","Attorney General","Primary","","Middlebury","","Karen Kerin","Republican","24"
"153131","2008","Attorney General","Primary","","Middlesex","","Karen Kerin","Republican","14"
"153132","2008","Attorney General","Primary","","Middletown Springs","","Karen Kerin","Republican","10"
"153133","2008","Attorney General","Primary","","Milton","Chittenden 9","Karen Kerin","Republican","109"
"153134","2008","Attorney General","Primary","","Milton","Grand Isle-Chittenden 1-1","Karen Kerin","Republican","19"
"153135","2008","Attorney General","Primary","","Monkton","","Karen Kerin","Republican","16"
"153136","2008","Attorney General","Primary","","Montgomery","","Karen Kerin","Republican","4"
"153137","2008","Attorney General","Primary","","Montpelier","","Karen Kerin","Republican","55"
"153138","2008","Attorney General","Primary","","Moretown","","Karen Kerin","Republican","22"
"153139","2008","Attorney General","Primary","","Morgan","","Karen Kerin","Republican","11"
"153140","2008","Attorney General","Primary","","Morristown","","Karen Kerin","Republican","30"
"153141","2008","Attorney General","Primary","","Mount Holly","","Karen Kerin","Republican","26"
"153142","2008","Attorney General","Primary","","Mount Tabor","","Karen Kerin","Republican","2"
"153143","2008","Attorney General","Primary","","New Haven","","Karen Kerin","Republican","12"
"153144","2008","Attorney General","Primary","","Newark","","Karen Kerin","Republican","16"
"153145","2008","Attorney General","Primary","","Newbury","Center Town House","Karen Kerin","Republican","38"
"153146","2008","Attorney General","Primary","","Newbury","Town Office","Karen Kerin","Republican","16"
"153147","2008","Attorney General","Primary","","Newbury","West River Village","Karen Kerin","Republican","12"
"153148","2008","Attorney General","Primary","","Newfane","","Karen Kerin","Republican","12"
"153149","2008","Attorney General","Primary","","Newport City","","Karen Kerin","Republican","101"
"153150","2008","Attorney General","Primary","","Newport Town","","Karen Kerin","Republican","21"
"153151","2008","Attorney General","Primary","","N. Hero","","Karen Kerin","Republican","11"
"153152","2008","Attorney General","Primary","","Northfield","","Karen Kerin","Republican","52"
"153153","2008","Attorney General","Primary","","Norton","","Karen Kerin","Republican","10"
"153154","2008","Attorney General","Primary","","Norwich","","Karen Kerin","Republican","29"
"153155","2008","Attorney General","Primary","","Orange","","Karen Kerin","Republican","9"
"153156","2008","Attorney General","Primary","","Orwell","","Karen Kerin","Republican","20"
"153157","2008","Attorney General","Primary","","Panton","","Karen Kerin","Republican","7"
"153158","2008","Attorney General","Primary","","Pawlet","","Karen Kerin","Republican","19"
"153159","2008","Attorney General","Primary","","Peacham","","Karen Kerin","Republican","17"
"153160","2008","Attorney General","Primary","","Peru","","Karen Kerin","Republican","8"
"153161","2008","Attorney General","Primary","","Pittsfield","","Karen Kerin","Republican","14"
"153162","2008","Attorney General","Primary","","Pittsford","","Karen Kerin","Republican","22"
"153163","2008","Attorney General","Primary","","Plainfield","","Karen Kerin","Republican","6"
"153164","2008","Attorney General","Primary","","Plymouth","","Karen Kerin","Republican","7"
"153165","2008","Attorney General","Primary","","Pomfret","","Karen Kerin","Republican","9"
"153166","2008","Attorney General","Primary","","Poultney","","Karen Kerin","Republican","36"
"153167","2008","Attorney General","Primary","","Pownal","","Karen Kerin","Republican","22"
"153168","2008","Attorney General","Primary","","Proctor","","Karen Kerin","Republican","9"
"153169","2008","Attorney General","Primary","","Putney","","Karen Kerin","Republican","18"
"153170","2008","Attorney General","Primary","","Randolph","","Karen Kerin","Republican","110"
"153171","2008","Attorney General","Primary","","Reading","","Karen Kerin","Republican","12"
"153172","2008","Attorney General","Primary","","Readsboro","","Karen Kerin","Republican","14"
"153173","2008","Attorney General","Primary","","Richford","","Karen Kerin","Republican","20"
"153174","2008","Attorney General","Primary","","Richmond","","Karen Kerin","Republican","70"
"153175","2008","Attorney General","Primary","","Ripton","","Karen Kerin","Republican","3"
"153176","2008","Attorney General","Primary","","Rochester","","Karen Kerin","Republican","15"
"153177","2008","Attorney General","Primary","","Rockingham","","Karen Kerin","Republican","29"
"153178","2008","Attorney General","Primary","","Roxbury","","Karen Kerin","Republican","5"
"153179","2008","Attorney General","Primary","","Royalton","","Karen Kerin","Republican","24"
"153180","2008","Attorney General","Primary","","Rupert","","Karen Kerin","Republican","12"
"153181","2008","Attorney General","Primary","","Rutland City","Rutland 5-1","Karen Kerin","Republican","39"
"153182","2008","Attorney General","Primary","","Rutland City","Rutland 5-2","Karen Kerin","Republican","53"
"153183","2008","Attorney General","Primary","","Rutland City","Rutland 5-3","Karen Kerin","Republican","22"
"153184","2008","Attorney General","Primary","","Rutland City","Rutland 5-4","Karen Kerin","Republican","41"
"153185","2008","Attorney General","Primary","","Rutland Town","","Karen Kerin","Republican","406"
"153186","2008","Attorney General","Primary","","Ryegate","","Karen Kerin","Republican","24"
"153187","2008","Attorney General","Primary","","Salisbury","","Karen Kerin","Republican","6"
"153188","2008","Attorney General","Primary","","Sandgate","","Karen Kerin","Republican","9"
"153189","2008","Attorney General","Primary","","Searsburg","","Karen Kerin","Republican","3"
"153190","2008","Attorney General","Primary","","Shaftsbury","","Karen Kerin","Republican","37"
"153191","2008","Attorney General","Primary","","Sharon","","Karen Kerin","Republican","10"
"153192","2008","Attorney General","Primary","","Sheffield","","Karen Kerin","Republican","5"
"153193","2008","Attorney General","Primary","","Shelburne","Chittenden 5-1","Karen Kerin","Republican","63"
"153194","2008","Attorney General","Primary","","Shelburne","Chittenden 5-2","Karen Kerin","Republican","32"
"153195","2008","Attorney General","Primary","","Sheldon","","Karen Kerin","Republican","22"
"153196","2008","Attorney General","Primary","","Shoreham","","Karen Kerin","Republican","22"
"153197","2008","Attorney General","Primary","","Shrewsbury","","Karen Kerin","Republican","41"
"153198","2008","Attorney General","Primary","","S. Burlington","Chittenden 3-10","Karen Kerin","Republican","32"
"153199","2008","Attorney General","Primary","","S. Burlington","Chittenden 3-7","Karen Kerin","Republican","45"
"153200","2008","Attorney General","Primary","","S. Burlington","Chittenden 3-8","Karen Kerin","Republican","44"
"153201","2008","Attorney General","Primary","","S. Burlington","Chittenden 3-9","Karen Kerin","Republican","40"
"153202","2008","Attorney General","Primary","","S. Hero","","Karen Kerin","Republican","14"
"153203","2008","Attorney General","Primary","","Springfield","Windsor 1-1","Karen Kerin","Republican","3"
"153204","2008","Attorney General","Primary","","Springfield","Windsor 1-2","Karen Kerin","Republican","145"
"153205","2008","Attorney General","Primary","","St. Albans City","","Karen Kerin","Republican","41"
"153206","2008","Attorney General","Primary","","St. Albans Town","","Karen Kerin","Republican","65"
"153207","2008","Attorney General","Primary","","St. George","","Karen Kerin","Republican","7"
"153208","2008","Attorney General","Primary","","St. Johnsbury","","Karen Kerin","Republican","184"
"153209","2008","Attorney General","Primary","","Stamford","","Karen Kerin","Republican","5"
"153210","2008","Attorney General","Primary","","Stannard","","Karen Kerin","Republican","3"
"153211","2008","Attorney General","Primary","","Starksboro","","Karen Kerin","Republican","15"
"153212","2008","Attorney General","Primary","","Stockbridge","","Karen Kerin","Republican","7"
"153213","2008","Attorney General","Primary","","Stowe","","Karen Kerin","Republican","17"
"153214","2008","Attorney General","Primary","","Strafford","","Karen Kerin","Republican","5"
"153215","2008","Attorney General","Primary","","Stratton","","Karen Kerin","Republican","5"
"153216","2008","Attorney General","Primary","","Sudbury","","Karen Kerin","Republican","10"
"153217","2008","Attorney General","Primary","","Sunderland","","Karen Kerin","Republican","8"
"153218","2008","Attorney General","Primary","","Sutton","","Karen Kerin","Republican","15"
"153219","2008","Attorney General","Primary","","Swanton","","Karen Kerin","Republican","233"
"153220","2008","Attorney General","Primary","","Thetford","","Karen Kerin","Republican","21"
"153221","2008","Attorney General","Primary","","Tinmouth","","Karen Kerin","Republican","39"
"153222","2008","Attorney General","Primary","","Topsham","","Karen Kerin","Republican","27"
"153223","2008","Attorney General","Primary","","Townshend","","Karen Kerin","Republican","10"
"153224","2008","Attorney General","Primary","","Troy","","Karen Kerin","Republican","14"
"153225","2008","Attorney General","Primary","","Tunbridge","","Karen Kerin","Republican","17"
"153226","2008","Attorney General","Primary","","Underhill","","Karen Kerin","Republican","30"
"153227","2008","Attorney General","Primary","","Vergennes","","Karen Kerin","Republican","21"
"153228","2008","Attorney General","Primary","","Vernon","","Karen Kerin","Republican","52"
"153229","2008","Attorney General","Primary","","Vershire","","Karen Kerin","Republican","10"
"153230","2008","Attorney General","Primary","","Victory","","Karen Kerin","Republican","2"
"153231","2008","Attorney General","Primary","","Waitsfield","","Karen Kerin","Republican","37"
"153232","2008","Attorney General","Primary","","Walden","","Karen Kerin","Republican","10"
"153233","2008","Attorney General","Primary","","Wallingford","","Karen Kerin","Republican","43"
"153234","2008","Attorney General","Primary","","Waltham","","Karen Kerin","Republican","3"
"153235","2008","Attorney General","Primary","","Wardsboro","","Karen Kerin","Republican","4"
"153236","2008","Attorney General","Primary","","Warren","","Karen Kerin","Republican","16"
"153237","2008","Attorney General","Primary","","Washington","","Karen Kerin","Republican","16"
"153238","2008","Attorney General","Primary","","Waterbury","","Karen Kerin","Republican","38"
"153239","2008","Attorney General","Primary","","Waterford","","Karen Kerin","Republican","28"
"153240","2008","Attorney General","Primary","","Waterville","","Karen Kerin","Republican","4"
"153241","2008","Attorney General","Primary","","Weathersfield","","Karen Kerin","Republican","22"
"153242","2008","Attorney General","Primary","","Wells","","Karen Kerin","Republican","18"
"153243","2008","Attorney General","Primary","","W. Fairlee","","Karen Kerin","Republican","8"
"153244","2008","Attorney General","Primary","","W. Haven","","Karen Kerin","Republican","8"
"153245","2008","Attorney General","Primary","","W. Rutland","","Karen Kerin","Republican","39"
"153246","2008","Attorney General","Primary","","W. Windsor","","Karen Kerin","Republican","12"
"153247","2008","Attorney General","Primary","","Westfield","","Karen Kerin","Republican","12"
"153248","2008","Attorney General","Primary","","Westford","","Karen Kerin","Republican","17"
"153249","2008","Attorney General","Primary","","Westminster","Windham 4","Karen Kerin","Republican","0"
"153250","2008","Attorney General","Primary","","Westminster","Windham 5","Karen Kerin","Republican","43"
"153251","2008","Attorney General","Primary","","Westmore","","Karen Kerin","Republican","1"
"153252","2008","Attorney General","Primary","","Weston","","Karen Kerin","Republican","15"
"153253","2008","Attorney General","Primary","","Weybridge","","Karen Kerin","Republican","9"
"153254","2008","Attorney General","Primary","","Wheelock","","Karen Kerin","Republican","12"
"153255","2008","Attorney General","Primary","","Whiting","","Karen Kerin","Republican","6"
"153256","2008","Attorney General","Primary","","Whitingham","","Karen Kerin","Republican","8"
"153257","2008","Attorney General","Primary","","Williamstown","","Karen Kerin","Republican","20"
"153258","2008","Attorney General","Primary","","Williston","","Karen Kerin","Republican","45"
"153259","2008","Attorney General","Primary","","Wilmington","","Karen Kerin","Republican","27"
"153260","2008","Attorney General","Primary","","Windham","","Karen Kerin","Republican","2"
"153261","2008","Attorney General","Primary","","Windsor","","Karen Kerin","Republican","32"
"153262","2008","Attorney General","Primary","","Winhall","","Karen Kerin","Republican","16"
"153263","2008","Attorney General","Primary","","Winooski","","Karen Kerin","Republican","15"
"153264","2008","Attorney General","Primary","","Wolcott","","Karen Kerin","Republican","10"
"153265","2008","Attorney General","Primary","","Woodbury","","Karen Kerin","Republican","25"
"153266","2008","Attorney General","Primary","","Woodford","","Karen Kerin","Republican","7"
"153267","2008","Attorney General","Primary","","Woodstock","","Karen Kerin","Republican","33"
"153268","2008","Attorney General","Primary","","Worcester","","Karen Kerin","Republican","11"
"153269","2008","Governor","Primary","","Addison","","Gaye Symington","Democratic","22"
"153270","2008","Governor","Primary","","Albany","","Gaye Symington","Democratic","17"
"153271","2008","Governor","Primary","","Alburgh","","Gaye Symington","Democratic","31"
"153272","2008","Governor","Primary","","Andover","","Gaye Symington","Democratic","19"
"153273","2008","Governor","Primary","","Arlington","","Gaye Symington","Democratic","66"
"153274","2008","Governor","Primary","","Athens","","Gaye Symington","Democratic","9"
"153275","2008","Governor","Primary","","Bakersfield","","Gaye Symington","Democratic","33"
"153276","2008","Governor","Primary","","Baltimore","","Gaye Symington","Democratic","12"
"153277","2008","Governor","Primary","","Barnard","","Gaye Symington","Democratic","26"
"153278","2008","Governor","Primary","","Barnet","","Gaye Symington","Democratic","33"
"153279","2008","Governor","Primary","","Barre City","Washington 3-1","Gaye Symington","Democratic","64"
"153280","2008","Governor","Primary","","Barre City","Washington 3-2","Gaye Symington","Democratic","35"
"153281","2008","Governor","Primary","","Barre City","Washington 3-3","Gaye Symington","Democratic","11"
"153282","2008","Governor","Primary","","Barre Town","","Gaye Symington","Democratic","114"
"153283","2008","Governor","Primary","","Barton","","Gaye Symington","Democratic","33"
"153284","2008","Governor","Primary","","Belvidere","","Gaye Symington","Democratic","5"
"153285","2008","Governor","Primary","","Bennington","Bennington 2-1","Gaye Symington","Democratic","129"
"153286","2008","Governor","Primary","","Bennington","Bennington 2-2","Gaye Symington","Democratic","97"
"153287","2008","Governor","Primary","","Bennington","Bennington 5","Gaye Symington","Democratic","3"
"153288","2008","Governor","Primary","","Benson","","Gaye Symington","Democratic","21"
"153289","2008","Governor","Primary","","Berkshire","","Gaye Symington","Democratic","30"
"153290","2008","Governor","Primary","","Berlin","","Gaye Symington","Democratic","46"
"153291","2008","Governor","Primary","","Bethel","","Gaye Symington","Democratic","63"
