"county","town","precinct","office","district","party","candidate","votes"
"Addison","Lincoln","Lincoln","Lieutenant Governor","","Republican","Phil Scott",324
"Windham","Londonderry","Londonderry","Lieutenant Governor","","Republican","Phil Scott",280
"Orleans","Lowell","Lowell","Lieutenant Governor","","Republican","Phil Scott",207
"Windsor","Ludlow","Ludlow","Lieutenant Governor","","Republican","Phil Scott",443
"Essex","Lunenburg","Lunenburg","Lieutenant Governor","","Republican","Phil Scott",238
"Caledonia","Lyndon","Lyndon","Lieutenant Governor","","Republican","Phil Scott",961
"Essex","Maidstone","Maidstone","Lieutenant Governor","","Republican","Phil Scott",43
"Bennington","Manchester","Manchester","Lieutenant Governor","","Republican","Phil Scott",907
"Windham","Marlboro","Marlboro","Lieutenant Governor","","Republican","Phil Scott",83
"Washington","Marshfield","Marshfield","Lieutenant Governor","","Republican","Phil Scott",363
"Rutland","Mendon","Mendon","Lieutenant Governor","","Republican","Phil Scott",313
"Addison","Middlebury","Middlebury","Lieutenant Governor","","Republican","Phil Scott",1045
"Washington","Middlesex","Middlesex","Lieutenant Governor","","Republican","Phil Scott",518
"Rutland","Middletown Springs","Middletown Springs","Lieutenant Governor","","Republican","Phil Scott",207
"Chittenden","Milton","Chittenden 10","Lieutenant Governor","","Republican","Phil Scott",1851
"Chittenden","Milton","Grand Isle-Chittenden","Lieutenant Governor","","Republican","Phil Scott",318
"Addison","Monkton","Monkton","Lieutenant Governor","","Republican","Phil Scott",551
"Franklin","Montgomery","Montgomery","Lieutenant Governor","","Republican","Phil Scott",220
"Washington","Montpelier","Montpelier","Lieutenant Governor","","Republican","Phil Scott",1558
"Washington","Moretown","Moretown","Lieutenant Governor","","Republican","Phil Scott",448
"Orleans","Morgan","Morgan","Lieutenant Governor","","Republican","Phil Scott",173
"Lamoille","Morristown","Morristown","Lieutenant Governor","","Republican","Phil Scott",1164
"Rutland","Mount Holly","Mount Holly","Lieutenant Governor","","Republican","Phil Scott",319
"Rutland","Mount Tabor","Mount Tabor","Lieutenant Governor","","Republican","Phil Scott",44
"Addison","New Haven","New Haven","Lieutenant Governor","","Republican","Phil Scott",522
"Caledonia","Newark","Newark","Lieutenant Governor","","Republican","Phil Scott",135
"Orange","Newbury","Newbury","Lieutenant Governor","","Republican","Phil Scott",371
"Windham","Newfane","Newfane","Lieutenant Governor","","Republican","Phil Scott",221
"Orleans","Newport City","Newport City","Lieutenant Governor","","Republican","Phil Scott",734
"Orleans","Newport Town","Newport Town","Lieutenant Governor","","Republican","Phil Scott",326
"Grand Isle","North Hero","N. Hero","Lieutenant Governor","","Republican","Phil Scott",307
"Washington","Northfield","Northfield","Lieutenant Governor","","Republican","Phil Scott",1092
"Essex","Norton","Norton","Lieutenant Governor","","Republican","Phil Scott",35
"Windsor","Norwich","Norwich","Lieutenant Governor","","Republican","Phil Scott",323
"Orange","Orange","Orange","Lieutenant Governor","","Republican","Phil Scott",296
"Addison","Orwell","Orwell","Lieutenant Governor","","Republican","Phil Scott",317
"Addison","Panton","Panton","Lieutenant Governor","","Republican","Phil Scott",161
"Rutland","Pawlet","Pawlet","Lieutenant Governor","","Republican","Phil Scott",285
"Caledonia","Peacham","Peacham","Lieutenant Governor","","Republican","Phil Scott",192
"Bennington","Peru","Peru","Lieutenant Governor","","Republican","Phil Scott",76
"Rutland","Pittsfield","Pittsfield","Lieutenant Governor","","Republican","Phil Scott",115
"Rutland","Pittsford","Pittsford","Lieutenant Governor","","Republican","Phil Scott",721
"Washington","Plainfield","Plainfield","Lieutenant Governor","","Republican","Phil Scott",228
"Windsor","Plymouth","Plymouth","Lieutenant Governor","","Republican","Phil Scott",158
"Windsor","Pomfret","Pomfret","Lieutenant Governor","","Republican","Phil Scott",237
"Rutland","Poultney","Poultney","Lieutenant Governor","","Republican","Phil Scott",587
"Bennington","Pownal","Pownal","Lieutenant Governor","","Republican","Phil Scott",507
"Rutland","Proctor","Proctor","Lieutenant Governor","","Republican","Phil Scott",352
"Windham","Putney","Putney","Lieutenant Governor","","Republican","Phil Scott",200
"Orange","Randolph","Randolph","Lieutenant Governor","","Republican","Phil Scott",1008
"Windsor","Reading","Reading","Lieutenant Governor","","Republican","Phil Scott",131
"Bennington","Readsboro","Readsboro","Lieutenant Governor","","Republican","Phil Scott",108
"Franklin","Richford","Richford","Lieutenant Governor","","Republican","Phil Scott",317
"Chittenden","Richmond","Richmond","Lieutenant Governor","","Republican","Phil Scott",951
"Addison","Ripton","Ripton","Lieutenant Governor","","Republican","Phil Scott",85
"Windsor","Rochester","Rochester","Lieutenant Governor","","Republican","Phil Scott",220
"Windham","Rockingham","Rockingham","Lieutenant Governor","","Republican","Phil Scott",503
"Washington","Roxbury","Roxbury","Lieutenant Governor","","Republican","Phil Scott",167
"Windsor","Royalton","Royalton","Lieutenant Governor","","Republican","Phil Scott",542
"Bennington","Rupert","Rupert","Lieutenant Governor","","Republican","Phil Scott",154
"Rutland","Rutland City","Rutland 5-1","Lieutenant Governor","","Republican","Phil Scott",1105
"Rutland","Rutland City","Rutland 5-2","Lieutenant Governor","","Republican","Phil Scott",782
"Rutland","Rutland City","Rutland 5-3","Lieutenant Governor","","Republican","Phil Scott",459
"Rutland","Rutland City","Rutland 5-4","Lieutenant Governor","","Republican","Phil Scott",731
"Rutland","Rutland Town","Rutland Town","Lieutenant Governor","","Republican","Phil Scott",1248
"Caledonia","Ryegate","Ryegate","Lieutenant Governor","","Republican","Phil Scott",290
"Addison","Salisbury","Salisbury","Lieutenant Governor","","Republican","Phil Scott",200
"Bennington","Sandgate","Sandgate","Lieutenant Governor","","Republican","Phil Scott",65
"Bennington","Searsburg","Searsburg","Lieutenant Governor","","Republican","Phil Scott",14
"Bennington","Shaftsbury","Shaftsbury","Lieutenant Governor","","Republican","Phil Scott",582
"Windsor","Sharon","Sharon","Lieutenant Governor","","Republican","Phil Scott",252
"Caledonia","Sheffield","Sheffield","Lieutenant Governor","","Republican","Phil Scott",141
"Chittenden","Shelburne","Chittenden 5-1","Lieutenant Governor","","Republican","Phil Scott",879
"Chittenden","Shelburne","Chittenden 5-2","Lieutenant Governor","","Republican","Phil Scott",806
"Franklin","Sheldon","Sheldon","Lieutenant Governor","","Republican","Phil Scott",363
"Addison","Shoreham","Shoreham","Lieutenant Governor","","Republican","Phil Scott",258
"Rutland","Shrewsbury","Shrewsbury","Lieutenant Governor","","Republican","Phil Scott",303
"Chittenden","South Burlington","Chittenden 7-1","Lieutenant Governor","","Republican","Phil Scott",811
"Chittenden","South Burlington","Chittenden 7-2","Lieutenant Governor","","Republican","Phil Scott",985
"Chittenden","South Burlington","Chittenden 7-3","Lieutenant Governor","","Republican","Phil Scott",614
"Chittenden","South Burlington","Chittenden 7-4","Lieutenant Governor","","Republican","Phil Scott",823
"Grand Isle","South Hero","S. Hero","Lieutenant Governor","","Republican","Phil Scott",503
"Windsor","Springfield","Windsor 3-1","Lieutenant Governor","","Republican","Phil Scott",58
"Windsor","Springfield","Windsor 3-2","Lieutenant Governor","","Republican","Phil Scott",1223
,"Saint  Albans City","St. Albans City","Lieutenant Governor","","Republican","Phil Scott",1081
,"Saint  Albans Town","Franklin 3-1","Lieutenant Governor","","Republican","Phil Scott",447
,"Saint  Albans Town","Franklin 3-2","Lieutenant Governor","","Republican","Phil Scott",994
,"Saint  George","St. George","Lieutenant Governor","","Republican","Phil Scott",134
,"Saint  Johnsbury","St. Johnsbury","Lieutenant Governor","","Republican","Phil Scott",1362
"Bennington","Stamford","Stamford","Lieutenant Governor","","Republican","Phil Scott",107
"Caledonia","Stannard","Stannard","Lieutenant Governor","","Republican","Phil Scott",42
"Addison","Starksboro","Starksboro","Lieutenant Governor","","Republican","Phil Scott",392
"Windsor","Stockbridge","Stockbridge","Lieutenant Governor","","Republican","Phil Scott",151
"Lamoille","Stowe","Stowe","Lieutenant Governor","","Republican","Phil Scott",1016
"Orange","Strafford","Strafford","Lieutenant Governor","","Republican","Phil Scott",163
"Windham","Stratton","Stratton","Lieutenant Governor","","Republican","Phil Scott",52
"Rutland","Sudbury","Sudbury","Lieutenant Governor","","Republican","Phil Scott",143
"Bennington","Sunderland","Bennington 3","Lieutenant Governor","","Republican","Phil Scott",31
"Bennington","Sunderland","Bennington 4","Lieutenant Governor","","Republican","Phil Scott",136
"Caledonia","Sutton","Sutton","Lieutenant Governor","","Republican","Phil Scott",174
"Franklin","Swanton","Swanton","Lieutenant Governor","","Republican","Phil Scott",1214
"Orange","Thetford","Thetford","Lieutenant Governor","","Republican","Phil Scott",394
"Rutland","Tinmouth","Rutland 2","Lieutenant Governor","","Republican","Phil Scott",35
"Rutland","Tinmouth","Rutland-Bennington","Lieutenant Governor","","Republican","Phil Scott",92
"Orange","Topsham","Topsham","Lieutenant Governor","","Republican","Phil Scott",217
"Windham","Townshend","Townshend","Lieutenant Governor","","Republican","Phil Scott",158
"Orleans","Troy","Orleans 2","Lieutenant Governor","","Republican","Phil Scott",80
"Orleans","Troy","Orleans-Lamoille","Lieutenant Governor","","Republican","Phil Scott",208
"Orange","Tunbridge","Tunbridge","Lieutenant Governor","","Republican","Phil Scott",377
"Chittenden","Underhill","Underhill","Lieutenant Governor","","Republican","Phil Scott",776
"Addison","Vergennes","Vergennes","Lieutenant Governor","","Republican","Phil Scott",526
"Windham","Vernon","Vernon","Lieutenant Governor","","Republican","Phil Scott",392
"Orange","Vershire","Vershire","Lieutenant Governor","","Republican","Phil Scott",112
"Essex","Victory","Victory","Lieutenant Governor","","Republican","Phil Scott",27
"Washington","Waitsfield","Waitsfield","Lieutenant Governor","","Republican","Phil Scott",506
"Caledonia","Walden","Walden","Lieutenant Governor","","Republican","Phil Scott",233
"Rutland","Wallingford","Wallingford","Lieutenant Governor","","Republican","Phil Scott",289
"Addison","Waltham","Waltham","Lieutenant Governor","","Republican","Phil Scott",126
"Windham","Wardsboro","Wardsboro","Lieutenant Governor","","Republican","Phil Scott",134
"Washington","Warren","Warren","Lieutenant Governor","","Republican","Phil Scott",390
"Orange","Washington","Washington","Lieutenant Governor","","Republican","Phil Scott",301
"Washington","Waterbury","Waterbury","Lieutenant Governor","","Republican","Phil Scott",1217
"Caledonia","Waterford","Waterford","Lieutenant Governor","","Republican","Phil Scott",384
"Lamoille","Waterville","Waterville","Lieutenant Governor","","Republican","Phil Scott",159
"Windsor","Weathersfield","Weathersfield","Lieutenant Governor","","Republican","Phil Scott",563
"Rutland","Wells","Wells","Lieutenant Governor","","Republican","Phil Scott",240
"Orange","West Fairlee","W. Fairlee","Lieutenant Governor","","Republican","Phil Scott",85
"Rutland","West Haven","W. Haven","Lieutenant Governor","","Republican","Phil Scott",66
"Rutland","West Rutland","W. Rutland","Lieutenant Governor","","Republican","Phil Scott",455
"Windsor","West Windsor","W. Windsor","Lieutenant Governor","","Republican","Phil Scott",255
"Orleans","Westfield","Westfield","Lieutenant Governor","","Republican","Phil Scott",136
"Chittenden","Westford","Westford","Lieutenant Governor","","Republican","Phil Scott",531
"Windham","Westminster","Windham 3","Lieutenant Governor","","Republican","Phil Scott",24
"Windham","Westminster","Windham 4","Lieutenant Governor","","Republican","Phil Scott",321
"Orleans","Westmore","Westmore","Lieutenant Governor","","Republican","Phil Scott",101
"Windsor","Weston","Weston","Lieutenant Governor","","Republican","Phil Scott",140
"Addison","Weybridge","Weybridge","Lieutenant Governor","","Republican","Phil Scott",208
"Caledonia","Wheelock","Wheelock","Lieutenant Governor","","Republican","Phil Scott",163
"Addison","Whiting","Whiting","Lieutenant Governor","","Republican","Phil Scott",87
"Windham","Whitingham","Windham 6","Lieutenant Governor","","Republican","Phil Scott",184
"Windham","Whitingham","Windham-Bennington","Lieutenant Governor","","Republican","Phil Scott",4
"Orange","Williamstown","Williamstown","Lieutenant Governor","","Republican","Phil Scott",831
"Chittenden","Williston","Williston","Lieutenant Governor","","Republican","Phil Scott",2068
"Windham","Wilmington","Wilmington","Lieutenant Governor","","Republican","Phil Scott",272
"Windham","Windham","Windham","Lieutenant Governor","","Republican","Phil Scott",67
"Windsor","Windsor","Windsor","Lieutenant Governor","","Republican","Phil Scott",422
"Bennington","Winhall","Winhall","Lieutenant Governor","","Republican","Phil Scott",180
"Chittenden","Winooski","Winooski","Lieutenant Governor","","Republican","Phil Scott",713
"Lamoille","Wolcott","Wolcott","Lieutenant Governor","","Republican","Phil Scott",404
"Washington","Woodbury","Woodbury","Lieutenant Governor","","Republican","Phil Scott",244
"Bennington","Woodford","Woodford","Lieutenant Governor","","Republican","Phil Scott",45
"Windsor","Woodstock","Woodstock","Lieutenant Governor","","Republican","Phil Scott",617
"Washington","Worcester","Worcester","Lieutenant Governor","","Republican","Phil Scott",230
"Addison","Addison","Addison","Lieutenant Governor","","Progressive","Dean Corren",116
"Orleans","Albany","Albany","Lieutenant Governor","","Progressive","Dean Corren",95
"Grand Isle","Alburgh","Alburgh","Lieutenant Governor","","Progressive","Dean Corren",174
"Windsor","Andover","Andover","Lieutenant Governor","","Progressive","Dean Corren",73
"Bennington","Arlington","Arlington","Lieutenant Governor","","Progressive","Dean Corren",299
"Windham","Athens","Athens","Lieutenant Governor","","Progressive","Dean Corren",38
"Franklin","Bakersfield","Bakersfield","Lieutenant Governor","","Progressive","Dean Corren",113
"Windsor","Baltimore","Baltimore","Lieutenant Governor","","Progressive","Dean Corren",17
"Windsor","Barnard","Barnard","Lieutenant Governor","","Progressive","Dean Corren",147
"Caledonia","Barnet","Barnet","Lieutenant Governor","","Progressive","Dean Corren",199
"Washington","Barre City","Barre City","Lieutenant Governor","","Progressive","Dean Corren",414
"Washington","Barre Town","Barre Town","Lieutenant Governor","","Progressive","Dean Corren",319
"Orleans","Barton","Barton","Lieutenant Governor","","Progressive","Dean Corren",138
"Lamoille","Belvidere","Belvidere","Lieutenant Governor","","Progressive","Dean Corren",24
"Bennington","Bennington","Bennington 2-1","Lieutenant Governor","","Progressive","Dean Corren",988
"Bennington","Bennington","Bennington 2-2","Lieutenant Governor","","Progressive","Dean Corren",839
"Rutland","Benson","Benson","Lieutenant Governor","","Progressive","Dean Corren",74
"Franklin","Berkshire","Berkshire","Lieutenant Governor","","Progressive","Dean Corren",76
"Washington","Berlin","Berlin","Lieutenant Governor","","Progressive","Dean Corren",167
"Windsor","Bethel","Bethel","Lieutenant Governor","","Progressive","Dean Corren",211
"Essex","Bloomfield","Bloomfield","Lieutenant Governor","","Progressive","Dean Corren",21
"Chittenden","Bolton","Bolton","Lieutenant Governor","","Progressive","Dean Corren",159
"Orange","Bradford","Bradford","Lieutenant Governor","","Progressive","Dean Corren",228
"Orange","Braintree","Braintree","Lieutenant Governor","","Progressive","Dean Corren",117
"Rutland","Brandon","Brandon","Lieutenant Governor","","Progressive","Dean Corren",364
"Windham","Brattleboro","Windham 2-1","Lieutenant Governor","","Progressive","Dean Corren",673
"Windham","Brattleboro","Windham 2-2","Lieutenant Governor","","Progressive","Dean Corren",639
"Windham","Brattleboro","Windham 2-3","Lieutenant Governor","","Progressive","Dean Corren",719
"Windsor","Bridgewater","Bridgewater","Lieutenant Governor","","Progressive","Dean Corren",123
"Addison","Bridport","Bridport","Lieutenant Governor","","Progressive","Dean Corren",116
"Essex","Brighton","Brighton","Lieutenant Governor","","Progressive","Dean Corren",71
"Addison","Bristol","Bristol","Lieutenant Governor","","Progressive","Dean Corren",552
"Orange","Brookfield","Brookfield","Lieutenant Governor","","Progressive","Dean Corren",147
"Windham","Brookline","Brookline","Lieutenant Governor","","Progressive","Dean Corren",109
"Orleans","Brownington","Brownington","Lieutenant Governor","","Progressive","Dean Corren",83
"Essex","Brunswick","Brunswick","Lieutenant Governor","","Progressive","Dean Corren",5
"Caledonia","Burke","Burke","Lieutenant Governor","","Progressive","Dean Corren",113
"Chittenden","Burlington","Chittenden 6-1","Lieutenant Governor","","Progressive","Dean Corren",1128
"Chittenden","Burlington","Chittenden 6-2","Lieutenant Governor","","Progressive","Dean Corren",799
"Chittenden","Burlington","Chittenden 6-3","Lieutenant Governor","","Progressive","Dean Corren",999
"Chittenden","Burlington","Chittenden 6-4","Lieutenant Governor","","Progressive","Dean Corren",688
"Chittenden","Burlington","Chittenden 6-5","Lieutenant Governor","","Progressive","Dean Corren",1523
"Chittenden","Burlington","Chittenden 6-6","Lieutenant Governor","","Progressive","Dean Corren",224
"Chittenden","Burlington","Chittenden 6-7","Lieutenant Governor","","Progressive","Dean Corren",30
"Washington","Cabot","Cabot","Lieutenant Governor","","Progressive","Dean Corren",166
"Washington","Calais","Calais","Lieutenant Governor","","Progressive","Dean Corren",336
"Lamoille","Cambridge","Cambridge","Lieutenant Governor","","Progressive","Dean Corren",357
"Essex","Canaan","Canaan","Lieutenant Governor","","Progressive","Dean Corren",48
"Rutland","Castleton","Castleton","Lieutenant Governor","","Progressive","Dean Corren",274
"Windsor","Cavendish","Cavendish","Lieutenant Governor","","Progressive","Dean Corren",134
"Orleans","Charleston","Charleston","Lieutenant Governor","","Progressive","Dean Corren",69
"Chittenden","Charlotte","Charlotte","Lieutenant Governor","","Progressive","Dean Corren",627
"Orange","Chelsea","Chelsea","Lieutenant Governor","","Progressive","Dean Corren",99
"Windsor","Chester","Chester","Lieutenant Governor","","Progressive","Dean Corren",334
"Rutland","Chittenden","Chittenden","Lieutenant Governor","","Progressive","Dean Corren",162
"Rutland","Clarendon","Clarendon","Lieutenant Governor","","Progressive","Dean Corren",166
"Chittenden","Colchester","Chittenden 9-1","Lieutenant Governor","","Progressive","Dean Corren",563
"Chittenden","Colchester","Chittenden 9-2","Lieutenant Governor","","Progressive","Dean Corren",709
"Essex","Concord","Concord","Lieutenant Governor","","Progressive","Dean Corren",57
"Orange","Corinth","Corinth","Lieutenant Governor","","Progressive","Dean Corren",168
"Addison","Cornwall","Cornwall","Lieutenant Governor","","Progressive","Dean Corren",216
"Orleans","Coventry","Coventry","Lieutenant Governor","","Progressive","Dean Corren",65
"Orleans","Craftsbury","Craftsbury","Lieutenant Governor","","Progressive","Dean Corren",143
"Rutland","Danby","Danby","Lieutenant Governor","","Progressive","Dean Corren",108
"Caledonia","Danville","Danville","Lieutenant Governor","","Progressive","Dean Corren",202
"Orleans","Derby","Derby","Lieutenant Governor","","Progressive","Dean Corren",296
"Bennington","Dorset","Dorset","Lieutenant Governor","","Progressive","Dean Corren",268
"Windham","Dover","Dover","Lieutenant Governor","","Progressive","Dean Corren",187
"Windham","Dummerston","Dummerston","Lieutenant Governor","","Progressive","Dean Corren",433
"Washington","Duxbury","Duxbury","Lieutenant Governor","","Progressive","Dean Corren",134
"Essex","East Haven","E. Haven","Lieutenant Governor","","Progressive","Dean Corren",23
"Washington","East Montpelier","E. Montpelier","Lieutenant Governor","","Progressive","Dean Corren",395
"Lamoille","Eden","Eden","Lieutenant Governor","","Progressive","Dean Corren",52
"Lamoille","Elmore","Elmore","Lieutenant Governor","","Progressive","Dean Corren",125
"Franklin","Enosburgh","Enosburgh","Lieutenant Governor","","Progressive","Dean Corren",275
"Chittenden","Essex","Chittenden 8-1","Lieutenant Governor","","Progressive","Dean Corren",738
"Chittenden","Essex","Chittenden 8-2","Lieutenant Governor","","Progressive","Dean Corren",915
"Chittenden","Essex","Chittenden 8-3","Lieutenant Governor","","Progressive","Dean Corren",282
"Rutland","Fair Haven","Fair Haven","Lieutenant Governor","","Progressive","Dean Corren",167
"Franklin","Fairfax","Fairfax","Lieutenant Governor","","Progressive","Dean Corren",385
"Franklin","Fairfield","Fairfield","Lieutenant Governor","","Progressive","Dean Corren",191
"Orange","Fairlee","Fairlee","Lieutenant Governor","","Progressive","Dean Corren",183
"Washington","Fayston","Fayston","Lieutenant Governor","","Progressive","Dean Corren",170
"Addison","Ferrisburgh","Ferrisburgh","Lieutenant Governor","","Progressive","Dean Corren",329
"Franklin","Fletcher","Fletcher","Lieutenant Governor","","Progressive","Dean Corren",125
"Franklin","Franklin","Franklin","Lieutenant Governor","","Progressive","Dean Corren",94
"Franklin","Georgia","Georgia","Lieutenant Governor","","Progressive","Dean Corren",296
"Orleans","Glover","Glover","Lieutenant Governor","","Progressive","Dean Corren",129
"Addison","Goshen","Goshen","Lieutenant Governor","","Progressive","Dean Corren",28
"Windham","Grafton","Grafton","Lieutenant Governor","","Progressive","Dean Corren",92
"Essex","Granby","Granby","Lieutenant Governor","","Progressive","Dean Corren",5
"Grand Isle","Grand Isle","Grand Isle","Lieutenant Governor","","Progressive","Dean Corren",253
"Addison","Granville","Granville","Lieutenant Governor","","Progressive","Dean Corren",43
"Orleans","Greensboro","Greensboro","Lieutenant Governor","","Progressive","Dean Corren",120
"Caledonia","Groton","Groton","Lieutenant Governor","","Progressive","Dean Corren",60
"Essex","Guildhall","Guildhall","Lieutenant Governor","","Progressive","Dean Corren",28
"Windham","Guilford","Guilford","Lieutenant Governor","","Progressive","Dean Corren",394
"Windham","Halifax","Halifax","Lieutenant Governor","","Progressive","Dean Corren",110
"Addison","Hancock","Hancock","Lieutenant Governor","","Progressive","Dean Corren",32
"Caledonia","Hardwick","Hardwick","Lieutenant Governor","","Progressive","Dean Corren",277
"Windsor","Hartford","Windsor 4-1","Lieutenant Governor","","Progressive","Dean Corren",288
"Windsor","Hartford","Windsor 4-2","Lieutenant Governor","","Progressive","Dean Corren",1071
"Windsor","Hartland","Hartland","Lieutenant Governor","","Progressive","Dean Corren",489
"Franklin","Highgate","Highgate","Lieutenant Governor","","Progressive","Dean Corren",193
"Chittenden","Hinesburg","Chittenden 4-1","Lieutenant Governor","","Progressive","Dean Corren",2
"Chittenden","Hinesburg","Chittenden 4-2","Lieutenant Governor","","Progressive","Dean Corren",702
"Orleans","Holland","Holland","Lieutenant Governor","","Progressive","Dean Corren",32
"Rutland","Hubbardton","Hubbardton","Lieutenant Governor","","Progressive","Dean Corren",65
"Chittenden","Huntington","Huntington","Lieutenant Governor","","Progressive","Dean Corren",431
"Lamoille","Hyde Park","Hyde Park","Lieutenant Governor","","Progressive","Dean Corren",324
"Rutland","Ira","Ira","Lieutenant Governor","","Progressive","Dean Corren",34
"Orleans","Irasburg","Irasburg","Lieutenant Governor","","Progressive","Dean Corren",65
"Grand Isle","Isle La Motte","Isle La Motte","Lieutenant Governor","","Progressive","Dean Corren",62
"Windham","Jamaica","Jamaica","Lieutenant Governor","","Progressive","Dean Corren",122
"Orleans","Jay","Jay","Lieutenant Governor","","Progressive","Dean Corren",30
"Chittenden","Jericho","Jericho","Lieutenant Governor","","Progressive","Dean Corren",776
"Lamoille","Johnson","Johnson","Lieutenant Governor","","Progressive","Dean Corren",268
"Rutland","Killington","Killington","Lieutenant Governor","","Progressive","Dean Corren",125
"Caledonia","Kirby","Kirby","Lieutenant Governor","","Progressive","Dean Corren",42
"Bennington","Landgrove","Landgrove","Lieutenant Governor","","Progressive","Dean Corren",30
"Addison","Leicester","Leicester","Lieutenant Governor","","Progressive","Dean Corren",86
"Essex","Lemington","Lemington","Lieutenant Governor","","Progressive","Dean Corren",7
"Addison","Lincoln","Lincoln","Lieutenant Governor","","Progressive","Dean Corren",305
"Windham","Londonderry","Londonderry","Lieutenant Governor","","Progressive","Dean Corren",182
"Orleans","Lowell","Lowell","Lieutenant Governor","","Progressive","Dean Corren",38
"Windsor","Ludlow","Ludlow","Lieutenant Governor","","Progressive","Dean Corren",199
"Essex","Lunenburg","Lunenburg","Lieutenant Governor","","Progressive","Dean Corren",60
"Caledonia","Lyndon","Lyndon","Lieutenant Governor","","Progressive","Dean Corren",245
"Essex","Maidstone","Maidstone","Lieutenant Governor","","Progressive","Dean Corren",10
"Bennington","Manchester","Manchester","Lieutenant Governor","","Progressive","Dean Corren",589
"Windham","Marlboro","Marlboro","Lieutenant Governor","","Progressive","Dean Corren",262
"Washington","Marshfield","Marshfield","Lieutenant Governor","","Progressive","Dean Corren",203
"Rutland","Mendon","Mendon","Lieutenant Governor","","Progressive","Dean Corren",113
"Addison","Middlebury","Middlebury","Lieutenant Governor","","Progressive","Dean Corren",1127
"Washington","Middlesex","Middlesex","Lieutenant Governor","","Progressive","Dean Corren",334
"Rutland","Middletown Springs","Middletown Springs","Lieutenant Governor","","Progressive","Dean Corren",144
"Chittenden","Milton","Chittenden 10","Lieutenant Governor","","Progressive","Dean Corren",484
"Chittenden","Milton","Grand Isle-Chittenden","Lieutenant Governor","","Progressive","Dean Corren",77
"Addison","Monkton","Monkton","Lieutenant Governor","","Progressive","Dean Corren",319
"Franklin","Montgomery","Montgomery","Lieutenant Governor","","Progressive","Dean Corren",194
"Washington","Montpelier","Montpelier","Lieutenant Governor","","Progressive","Dean Corren",1575
"Washington","Moretown","Moretown","Lieutenant Governor","","Progressive","Dean Corren",217
"Orleans","Morgan","Morgan","Lieutenant Governor","","Progressive","Dean Corren",41
"Lamoille","Morristown","Morristown","Lieutenant Governor","","Progressive","Dean Corren",466
"Rutland","Mount Holly","Mount Holly","Lieutenant Governor","","Progressive","Dean Corren",166
"Rutland","Mount Tabor","Mount Tabor","Lieutenant Governor","","Progressive","Dean Corren",14
"Addison","New Haven","New Haven","Lieutenant Governor","","Progressive","Dean Corren",243
"Caledonia","Newark","Newark","Lieutenant Governor","","Progressive","Dean Corren",45
"Orange","Newbury","Newbury","Lieutenant Governor","","Progressive","Dean Corren",241
"Windham","Newfane","Newfane","Lieutenant Governor","","Progressive","Dean Corren",365
"Orleans","Newport City","Newport City","Lieutenant Governor","","Progressive","Dean Corren",279
"Orleans","Newport Town","Newport Town","Lieutenant Governor","","Progressive","Dean Corren",80
"Grand Isle","North Hero","N. Hero","Lieutenant Governor","","Progressive","Dean Corren",108
"Washington","Northfield","Northfield","Lieutenant Governor","","Progressive","Dean Corren",277
"Essex","Norton","Norton","Lieutenant Governor","","Progressive","Dean Corren",7
"Windsor","Norwich","Norwich","Lieutenant Governor","","Progressive","Dean Corren",997
"Orange","Orange","Orange","Lieutenant Governor","","Progressive","Dean Corren",45
"Addison","Orwell","Orwell","Lieutenant Governor","","Progressive","Dean Corren",101
"Addison","Panton","Panton","Lieutenant Governor","","Progressive","Dean Corren",65
"Rutland","Pawlet","Pawlet","Lieutenant Governor","","Progressive","Dean Corren",215
"Caledonia","Peacham","Peacham","Lieutenant Governor","","Progressive","Dean Corren",132
"Bennington","Peru","Peru","Lieutenant Governor","","Progressive","Dean Corren",59
"Rutland","Pittsfield","Pittsfield","Lieutenant Governor","","Progressive","Dean Corren",65
"Rutland","Pittsford","Pittsford","Lieutenant Governor","","Progressive","Dean Corren",233
"Washington","Plainfield","Plainfield","Lieutenant Governor","","Progressive","Dean Corren",233
"Windsor","Plymouth","Plymouth","Lieutenant Governor","","Progressive","Dean Corren",75
"Windsor","Pomfret","Pomfret","Lieutenant Governor","","Progressive","Dean Corren",176
"Rutland","Poultney","Poultney","Lieutenant Governor","","Progressive","Dean Corren",267
"Bennington","Pownal","Pownal","Lieutenant Governor","","Progressive","Dean Corren",613
"Rutland","Proctor","Proctor","Lieutenant Governor","","Progressive","Dean Corren",161
"Windham","Putney","Putney","Lieutenant Governor","","Progressive","Dean Corren",558
"Orange","Randolph","Randolph","Lieutenant Governor","","Progressive","Dean Corren",496
"Windsor","Reading","Reading","Lieutenant Governor","","Progressive","Dean Corren",94
"Bennington","Readsboro","Readsboro","Lieutenant Governor","","Progressive","Dean Corren",117
"Franklin","Richford","Richford","Lieutenant Governor","","Progressive","Dean Corren",139
"Chittenden","Richmond","Richmond","Lieutenant Governor","","Progressive","Dean Corren",686
"Addison","Ripton","Ripton","Lieutenant Governor","","Progressive","Dean Corren",155
"Windsor","Rochester","Rochester","Lieutenant Governor","","Progressive","Dean Corren",198
"Windham","Rockingham","Rockingham","Lieutenant Governor","","Progressive","Dean Corren",620
"Washington","Roxbury","Roxbury","Lieutenant Governor","","Progressive","Dean Corren",80
"Windsor","Royalton","Royalton","Lieutenant Governor","","Progressive","Dean Corren",275
