"county","town","precinct","office","district","party","candidate","votes"
"Essex","Concord","Concord","Lieutenant Governor","","Liberty Union","Peter Stevenson",10
"Orange","Corinth","Corinth","Lieutenant Governor","","Liberty Union","Peter Stevenson",9
"Addison","Cornwall","Cornwall","Lieutenant Governor","","Liberty Union","Peter Stevenson",10
"Orleans","Coventry","Coventry","Lieutenant Governor","","Liberty Union","Peter Stevenson",3
"Orleans","Craftsbury","Craftsbury","Lieutenant Governor","","Liberty Union","Peter Stevenson",2
"Rutland","Danby","Danby","Lieutenant Governor","","Liberty Union","Peter Stevenson",15
"Caledonia","Danville","Danville","Lieutenant Governor","","Liberty Union","Peter Stevenson",18
"Orleans","Derby","Derby","Lieutenant Governor","","Liberty Union","Peter Stevenson",30
"Bennington","Dorset","Dorset","Lieutenant Governor","","Liberty Union","Peter Stevenson",10
"Windham","Dover","Dover","Lieutenant Governor","","Liberty Union","Peter Stevenson",12
"Windham","Dummerston","Dummerston","Lieutenant Governor","","Liberty Union","Peter Stevenson",8
"Washington","Duxbury","Duxbury","Lieutenant Governor","","Liberty Union","Peter Stevenson",11
"Essex","East Haven","E. Haven","Lieutenant Governor","","Liberty Union","Peter Stevenson",3
"Washington","East Montpelier","E. Montpelier","Lieutenant Governor","","Liberty Union","Peter Stevenson",16
"Lamoille","Eden","Eden","Lieutenant Governor","","Liberty Union","Peter Stevenson",5
"Lamoille","Elmore","Elmore","Lieutenant Governor","","Liberty Union","Peter Stevenson",4
"Franklin","Enosburgh","Enosburgh","Lieutenant Governor","","Liberty Union","Peter Stevenson",13
"Chittenden","Essex","Chittenden 6-1","Lieutenant Governor","","Liberty Union","Peter Stevenson",23
"Chittenden","Essex","Chittenden 6-2","Lieutenant Governor","","Liberty Union","Peter Stevenson",15
"Chittenden","Essex","Chittenden 6-3","Lieutenant Governor","","Liberty Union","Peter Stevenson",4
"Rutland","Fair Haven","Fair Haven","Lieutenant Governor","","Liberty Union","Peter Stevenson",16
"Franklin","Fairfax","Fairfax","Lieutenant Governor","","Liberty Union","Peter Stevenson",11
"Franklin","Fairfield","Fairfield","Lieutenant Governor","","Liberty Union","Peter Stevenson",0
"Orange","Fairlee","Fairlee","Lieutenant Governor","","Liberty Union","Peter Stevenson",7
"Washington","Fayston","Fayston","Lieutenant Governor","","Liberty Union","Peter Stevenson",24
"Addison","Ferrisburgh","Ferrisburgh","Lieutenant Governor","","Liberty Union","Peter Stevenson",13
"Franklin","Fletcher","Fletcher","Lieutenant Governor","","Liberty Union","Peter Stevenson",4
"Franklin","Franklin","Franklin","Lieutenant Governor","","Liberty Union","Peter Stevenson",7
"Franklin","Georgia","Georgia","Lieutenant Governor","","Liberty Union","Peter Stevenson",11
"Orleans","Glover","Glover","Lieutenant Governor","","Liberty Union","Peter Stevenson",8
"Addison","Goshen","Goshen","Lieutenant Governor","","Liberty Union","Peter Stevenson",6
"Windham","Grafton","Grafton","Lieutenant Governor","","Liberty Union","Peter Stevenson",2
"Essex","Granby","Granby","Lieutenant Governor","","Liberty Union","Peter Stevenson",0
"Grand Isle","Grand Isle","Grand Isle","Lieutenant Governor","","Liberty Union","Peter Stevenson",10
"Addison","Granville","Granville","Lieutenant Governor","","Liberty Union","Peter Stevenson",6
"Orleans","Greensboro","Greensboro","Lieutenant Governor","","Liberty Union","Peter Stevenson",3
"Caledonia","Groton","Groton","Lieutenant Governor","","Liberty Union","Peter Stevenson",4
"Essex","Guildhall","Guildhall","Lieutenant Governor","","Liberty Union","Peter Stevenson",0
"Windham","Guilford","Guilford","Lieutenant Governor","","Liberty Union","Peter Stevenson",14
"Windham","Halifax","Halifax","Lieutenant Governor","","Liberty Union","Peter Stevenson",6
"Addison","Hancock","Hancock","Lieutenant Governor","","Liberty Union","Peter Stevenson",1
"Caledonia","Hardwick","Hardwick","Lieutenant Governor","","Liberty Union","Peter Stevenson",19
"Windsor","Hartford","Windsor 6-1","Lieutenant Governor","","Liberty Union","Peter Stevenson",10
"Windsor","Hartford","Windsor 6-2","Lieutenant Governor","","Liberty Union","Peter Stevenson",36
"Windsor","Hartland","Hartland","Lieutenant Governor","","Liberty Union","Peter Stevenson",16
"Franklin","Highgate","Highgate","Lieutenant Governor","","Liberty Union","Peter Stevenson",9
"Chittenden","Hinesburg","Chittenden 1-1","Lieutenant Governor","","Liberty Union","Peter Stevenson",6
"Chittenden","Hinesburg","Chittenden 1-2","Lieutenant Governor","","Liberty Union","Peter Stevenson",1
"Orleans","Holland","Holland","Lieutenant Governor","","Liberty Union","Peter Stevenson",5
"Rutland","Hubbardton","Hubbardton","Lieutenant Governor","","Liberty Union","Peter Stevenson",5
"Chittenden","Huntington","Huntington","Lieutenant Governor","","Liberty Union","Peter Stevenson",6
"Lamoille","Hyde Park","Hyde Park","Lieutenant Governor","","Liberty Union","Peter Stevenson",13
"Rutland","Ira","Rutland Rutland 1-1","Lieutenant Governor","","Liberty Union","Peter Stevenson",1
"Rutland","Ira","Rutland Rutland 1-2","Lieutenant Governor","","Liberty Union","Peter Stevenson",4
"Orleans","Irasburg","Irasburg","Lieutenant Governor","","Liberty Union","Peter Stevenson",8
"Grand Isle","Isle La Motte","Isle La Motte","Lieutenant Governor","","Liberty Union","Peter Stevenson",5
"Windham","Jamaica","Jamaica","Lieutenant Governor","","Liberty Union","Peter Stevenson",9
"Orleans","Jay","Jay","Lieutenant Governor","","Liberty Union","Peter Stevenson",1
"Chittenden","Jericho","Jericho","Lieutenant Governor","","Liberty Union","Peter Stevenson",17
"Lamoille","Johnson","Johnson","Lieutenant Governor","","Liberty Union","Peter Stevenson",10
"Rutland","Killington","Killington","Lieutenant Governor","","Liberty Union","Peter Stevenson",10
"Caledonia","Kirby","Kirby","Lieutenant Governor","","Liberty Union","Peter Stevenson",3
"Bennington","Landgrove","Landgrove","Lieutenant Governor","","Liberty Union","Peter Stevenson",0
"Addison","Leicester","Leicester","Lieutenant Governor","","Liberty Union","Peter Stevenson",3
"Essex","Lemington","Lemington","Lieutenant Governor","","Liberty Union","Peter Stevenson",0
"Addison","Lincoln","Lincoln","Lieutenant Governor","","Liberty Union","Peter Stevenson",9
"Windham","Londonderry","Londonderry","Lieutenant Governor","","Liberty Union","Peter Stevenson",15
"Orleans","Lowell","Lowell","Lieutenant Governor","","Liberty Union","Peter Stevenson",2
"Windsor","Ludlow","Ludlow","Lieutenant Governor","","Liberty Union","Peter Stevenson",28
"Essex","Lunenburg","Lunenburg","Lieutenant Governor","","Liberty Union","Peter Stevenson",9
"Caledonia","Lyndon","Lyndon","Lieutenant Governor","","Liberty Union","Peter Stevenson",17
"Essex","Maidstone","Maidstone","Lieutenant Governor","","Liberty Union","Peter Stevenson",1
"Bennington","Manchester","Manchester","Lieutenant Governor","","Liberty Union","Peter Stevenson",24
"Windham","Marlboro","Marlboro","Lieutenant Governor","","Liberty Union","Peter Stevenson",8
"Washington","Marshfield","Marshfield","Lieutenant Governor","","Liberty Union","Peter Stevenson",8
"Rutland","Mendon","Mendon","Lieutenant Governor","","Liberty Union","Peter Stevenson",6
"Addison","Middlebury","Middlebury","Lieutenant Governor","","Liberty Union","Peter Stevenson",28
"Washington","Middlesex","Middlesex","Lieutenant Governor","","Liberty Union","Peter Stevenson",12
"Rutland","Middletown Springs","Middletown Springs","Lieutenant Governor","","Liberty Union","Peter Stevenson",5
"Chittenden","Milton","Chittenden 9","Lieutenant Governor","","Liberty Union","Peter Stevenson",22
"Chittenden","Milton","Grand Isle-Chittenden 1-1","Lieutenant Governor","","Liberty Union","Peter Stevenson",5
"Addison","Monkton","Monkton","Lieutenant Governor","","Liberty Union","Peter Stevenson",7
"Franklin","Montgomery","Montgomery","Lieutenant Governor","","Liberty Union","Peter Stevenson",11
"Washington","Montpelier","Montpelier","Lieutenant Governor","","Liberty Union","Peter Stevenson",32
"Washington","Moretown","Moretown","Lieutenant Governor","","Liberty Union","Peter Stevenson",24
"Orleans","Morgan","Morgan","Lieutenant Governor","","Liberty Union","Peter Stevenson",4
"Lamoille","Morristown","Morristown","Lieutenant Governor","","Liberty Union","Peter Stevenson",32
"Rutland","Mount Holly","Mount Holly","Lieutenant Governor","","Liberty Union","Peter Stevenson",9
"Rutland","Mount Tabor","Mount Tabor","Lieutenant Governor","","Liberty Union","Peter Stevenson",2
"Addison","New Haven","New Haven","Lieutenant Governor","","Liberty Union","Peter Stevenson",4
"Caledonia","Newark","Newark","Lieutenant Governor","","Liberty Union","Peter Stevenson",8
"Orange","Newbury","Center Town House","Lieutenant Governor","","Liberty Union","Peter Stevenson",3
"Orange","Newbury","Town Office","Lieutenant Governor","","Liberty Union","Peter Stevenson",6
"Orange","Newbury","West River Village","Lieutenant Governor","","Liberty Union","Peter Stevenson",2
"Windham","Newfane","Newfane","Lieutenant Governor","","Liberty Union","Peter Stevenson",12
"Orleans","Newport City","Newport City","Lieutenant Governor","","Liberty Union","Peter Stevenson",15
"Orleans","Newport Town","Newport Town","Lieutenant Governor","","Liberty Union","Peter Stevenson",17
"Grand Isle","North Hero","N. Hero","Lieutenant Governor","","Liberty Union","Peter Stevenson",5
"Washington","Northfield","Northfield","Lieutenant Governor","","Liberty Union","Peter Stevenson",18
"Essex","Norton","Norton","Lieutenant Governor","","Liberty Union","Peter Stevenson",0
"Windsor","Norwich","Norwich","Lieutenant Governor","","Liberty Union","Peter Stevenson",16
"Orange","Orange","Orange","Lieutenant Governor","","Liberty Union","Peter Stevenson",3
"Addison","Orwell","Orwell","Lieutenant Governor","","Liberty Union","Peter Stevenson",4
"Addison","Panton","Panton","Lieutenant Governor","","Liberty Union","Peter Stevenson",1
"Rutland","Pawlet","Pawlet","Lieutenant Governor","","Liberty Union","Peter Stevenson",4
"Caledonia","Peacham","Peacham","Lieutenant Governor","","Liberty Union","Peter Stevenson",1
"Bennington","Peru","Peru","Lieutenant Governor","","Liberty Union","Peter Stevenson",4
"Rutland","Pittsfield","Pittsfield","Lieutenant Governor","","Liberty Union","Peter Stevenson",2
"Rutland","Pittsford","Pittsford","Lieutenant Governor","","Liberty Union","Peter Stevenson",12
"Washington","Plainfield","Plainfield","Lieutenant Governor","","Liberty Union","Peter Stevenson",4
"Windsor","Plymouth","Plymouth","Lieutenant Governor","","Liberty Union","Peter Stevenson",4
"Windsor","Pomfret","Pomfret","Lieutenant Governor","","Liberty Union","Peter Stevenson",2
"Rutland","Poultney","Poultney","Lieutenant Governor","","Liberty Union","Peter Stevenson",27
"Bennington","Pownal","Pownal","Lieutenant Governor","","Liberty Union","Peter Stevenson",42
"Rutland","Proctor","Proctor","Lieutenant Governor","","Liberty Union","Peter Stevenson",9
"Windham","Putney","Putney","Lieutenant Governor","","Liberty Union","Peter Stevenson",10
"Orange","Randolph","Randolph","Lieutenant Governor","","Liberty Union","Peter Stevenson",26
"Windsor","Reading","Reading","Lieutenant Governor","","Liberty Union","Peter Stevenson",8
"Bennington","Readsboro","Readsboro","Lieutenant Governor","","Liberty Union","Peter Stevenson",6
"Franklin","Richford","Richford","Lieutenant Governor","","Liberty Union","Peter Stevenson",9
"Chittenden","Richmond","Richmond","Lieutenant Governor","","Liberty Union","Peter Stevenson",18
"Addison","Ripton","Ripton","Lieutenant Governor","","Liberty Union","Peter Stevenson",4
"Windsor","Rochester","Rochester","Lieutenant Governor","","Liberty Union","Peter Stevenson",9
"Windham","Rockingham","Rockingham","Lieutenant Governor","","Liberty Union","Peter Stevenson",48
"Washington","Roxbury","Roxbury","Lieutenant Governor","","Liberty Union","Peter Stevenson",7
"Windsor","Royalton","Royalton","Lieutenant Governor","","Liberty Union","Peter Stevenson",16
"Bennington","Rupert","Rupert","Lieutenant Governor","","Liberty Union","Peter Stevenson",4
"Rutland","Rutland City","Rutland 5-1","Lieutenant Governor","","Liberty Union","Peter Stevenson",16
"Rutland","Rutland City","Rutland 5-2","Lieutenant Governor","","Liberty Union","Peter Stevenson",18
"Rutland","Rutland City","Rutland 5-3","Lieutenant Governor","","Liberty Union","Peter Stevenson",18
"Rutland","Rutland City","Rutland 5-4","Lieutenant Governor","","Liberty Union","Peter Stevenson",25
"Rutland","Rutland Town","Elementary School","Lieutenant Governor","","Liberty Union","Peter Stevenson",7
"Rutland","Rutland Town","Town Municipal Building","Lieutenant Governor","","Liberty Union","Peter Stevenson",7
"Caledonia","Ryegate","Ryegate","Lieutenant Governor","","Liberty Union","Peter Stevenson",4
"Addison","Salisbury","Salisbury","Lieutenant Governor","","Liberty Union","Peter Stevenson",7
"Bennington","Sandgate","Sandgate","Lieutenant Governor","","Liberty Union","Peter Stevenson",1
"Bennington","Searsburg","Searsburg","Lieutenant Governor","","Liberty Union","Peter Stevenson",0
"Bennington","Shaftsbury","Shaftsbury","Lieutenant Governor","","Liberty Union","Peter Stevenson",30
"Windsor","Sharon","Sharon","Lieutenant Governor","","Liberty Union","Peter Stevenson",4
"Caledonia","Sheffield","Sheffield","Lieutenant Governor","","Liberty Union","Peter Stevenson",4
"Chittenden","Shelburne","Chittenden 5-1","Lieutenant Governor","","Liberty Union","Peter Stevenson",15
"Chittenden","Shelburne","Chittenden 5-2","Lieutenant Governor","","Liberty Union","Peter Stevenson",10
"Franklin","Sheldon","Sheldon","Lieutenant Governor","","Liberty Union","Peter Stevenson",7
"Addison","Shoreham","Shoreham","Lieutenant Governor","","Liberty Union","Peter Stevenson",3
"Rutland","Shrewsbury","Shrewsbury","Lieutenant Governor","","Liberty Union","Peter Stevenson",1
"Chittenden","South Burlington","Chittenden 3-10","Lieutenant Governor","","Liberty Union","Peter Stevenson",14
"Chittenden","South Burlington","Chittenden 3-7","Lieutenant Governor","","Liberty Union","Peter Stevenson",6
"Chittenden","South Burlington","Chittenden 3-8","Lieutenant Governor","","Liberty Union","Peter Stevenson",17
"Chittenden","South Burlington","Chittenden 3-9","Lieutenant Governor","","Liberty Union","Peter Stevenson",10
"Grand Isle","South Hero","S. Hero","Lieutenant Governor","","Liberty Union","Peter Stevenson",4
"Windsor","Springfield","Windsor 1-1","Lieutenant Governor","","Liberty Union","Peter Stevenson",0
"Windsor","Springfield","Windsor 1-2","Lieutenant Governor","","Liberty Union","Peter Stevenson",68
,"Saint  Albans City","St. Albans City","Lieutenant Governor","","Liberty Union","Peter Stevenson",28
,"Saint  Albans Town","St. Albans Town","Lieutenant Governor","","Liberty Union","Peter Stevenson",20
,"Saint  George","St. George","Lieutenant Governor","","Liberty Union","Peter Stevenson",0
,"Saint  Johnsbury","St. Johnsbury","Lieutenant Governor","","Liberty Union","Peter Stevenson",33
"Bennington","Stamford","Stamford","Lieutenant Governor","","Liberty Union","Peter Stevenson",4
"Caledonia","Stannard","Stannard","Lieutenant Governor","","Liberty Union","Peter Stevenson",1
"Addison","Starksboro","Starksboro","Lieutenant Governor","","Liberty Union","Peter Stevenson",12
"Windsor","Stockbridge","Stockbridge","Lieutenant Governor","","Liberty Union","Peter Stevenson",7
"Lamoille","Stowe","Stowe","Lieutenant Governor","","Liberty Union","Peter Stevenson",39
"Orange","Strafford","Strafford","Lieutenant Governor","","Liberty Union","Peter Stevenson",6
"Windham","Stratton","Stratton","Lieutenant Governor","","Liberty Union","Peter Stevenson",0
"Rutland","Sudbury","Sudbury","Lieutenant Governor","","Liberty Union","Peter Stevenson",8
"Bennington","Sunderland","Sunderland","Lieutenant Governor","","Liberty Union","Peter Stevenson",5
"Caledonia","Sutton","Sutton","Lieutenant Governor","","Liberty Union","Peter Stevenson",5
"Franklin","Swanton","Swanton","Lieutenant Governor","","Liberty Union","Peter Stevenson",15
"Orange","Thetford","Thetford","Lieutenant Governor","","Liberty Union","Peter Stevenson",15
"Rutland","Tinmouth","Tinmouth","Lieutenant Governor","","Liberty Union","Peter Stevenson",8
"Orange","Topsham","Topsham","Lieutenant Governor","","Liberty Union","Peter Stevenson",6
"Windham","Townshend","Townshend","Lieutenant Governor","","Liberty Union","Peter Stevenson",6
"Orleans","Troy","Troy","Lieutenant Governor","","Liberty Union","Peter Stevenson",8
"Orange","Tunbridge","Tunbridge","Lieutenant Governor","","Liberty Union","Peter Stevenson",6
"Chittenden","Underhill","Underhill","Lieutenant Governor","","Liberty Union","Peter Stevenson",10
"Addison","Vergennes","Vergennes","Lieutenant Governor","","Liberty Union","Peter Stevenson",12
"Windham","Vernon","Vernon","Lieutenant Governor","","Liberty Union","Peter Stevenson",9
"Orange","Vershire","Vershire","Lieutenant Governor","","Liberty Union","Peter Stevenson",4
"Essex","Victory","Victory","Lieutenant Governor","","Liberty Union","Peter Stevenson",1
"Washington","Waitsfield","Waitsfield","Lieutenant Governor","","Liberty Union","Peter Stevenson",67
"Caledonia","Walden","Walden","Lieutenant Governor","","Liberty Union","Peter Stevenson",7
"Rutland","Wallingford","Wallingford","Lieutenant Governor","","Liberty Union","Peter Stevenson",11
"Addison","Waltham","Waltham","Lieutenant Governor","","Liberty Union","Peter Stevenson",3
"Windham","Wardsboro","Wardsboro","Lieutenant Governor","","Liberty Union","Peter Stevenson",10
"Washington","Warren","Warren","Lieutenant Governor","","Liberty Union","Peter Stevenson",57
"Orange","Washington","Washington","Lieutenant Governor","","Liberty Union","Peter Stevenson",7
"Washington","Waterbury","Waterbury","Lieutenant Governor","","Liberty Union","Peter Stevenson",46
"Caledonia","Waterford","Waterford","Lieutenant Governor","","Liberty Union","Peter Stevenson",9
"Lamoille","Waterville","Waterville","Lieutenant Governor","","Liberty Union","Peter Stevenson",3
"Windsor","Weathersfield","Weathersfield","Lieutenant Governor","","Liberty Union","Peter Stevenson",36
"Rutland","Wells","Wells","Lieutenant Governor","","Liberty Union","Peter Stevenson",3
"Orange","West Fairlee","W. Fairlee","Lieutenant Governor","","Liberty Union","Peter Stevenson",6
"Rutland","West Haven","W. Haven","Lieutenant Governor","","Liberty Union","Peter Stevenson",1
"Rutland","West Rutland","W. Rutland","Lieutenant Governor","","Liberty Union","Peter Stevenson",16
"Windsor","West Windsor","W. Windsor","Lieutenant Governor","","Liberty Union","Peter Stevenson",7
"Orleans","Westfield","Westfield","Lieutenant Governor","","Liberty Union","Peter Stevenson",2
"Chittenden","Westford","Westford","Lieutenant Governor","","Liberty Union","Peter Stevenson",6
"Windham","Westminster","Windham 4","Lieutenant Governor","","Liberty Union","Peter Stevenson",6
"Windham","Westminster","Windham 5","Lieutenant Governor","","Liberty Union","Peter Stevenson",23
"Orleans","Westmore","Westmore","Lieutenant Governor","","Liberty Union","Peter Stevenson",3
"Windsor","Weston","Weston","Lieutenant Governor","","Liberty Union","Peter Stevenson",2
"Addison","Weybridge","Weybridge","Lieutenant Governor","","Liberty Union","Peter Stevenson",2
"Caledonia","Wheelock","Wheelock","Lieutenant Governor","","Liberty Union","Peter Stevenson",7
"Addison","Whiting","Whiting","Lieutenant Governor","","Liberty Union","Peter Stevenson",3
"Windham","Whitingham","Whitingham","Lieutenant Governor","","Liberty Union","Peter Stevenson",8
"Orange","Williamstown","Williamstown","Lieutenant Governor","","Liberty Union","Peter Stevenson",16
"Chittenden","Williston","Williston","Lieutenant Governor","","Liberty Union","Peter Stevenson",24
"Windham","Wilmington","Wilmington","Lieutenant Governor","","Liberty Union","Peter Stevenson",17
"Windham","Windham","Windham","Lieutenant Governor","","Liberty Union","Peter Stevenson",3
"Windsor","Windsor","Windsor","Lieutenant Governor","","Liberty Union","Peter Stevenson",24
"Bennington","Winhall","Winhall","Lieutenant Governor","","Liberty Union","Peter Stevenson",4
"Chittenden","Winooski","Winooski","Lieutenant Governor","","Liberty Union","Peter Stevenson",22
"Lamoille","Wolcott","Wolcott","Lieutenant Governor","","Liberty Union","Peter Stevenson",8
"Washington","Woodbury","Woodbury","Lieutenant Governor","","Liberty Union","Peter Stevenson",7
"Bennington","Woodford","Woodford","Lieutenant Governor","","Liberty Union","Peter Stevenson",2
"Windsor","Woodstock","Woodstock","Lieutenant Governor","","Liberty Union","Peter Stevenson",27
"Washington","Worcester","Worcester","Lieutenant Governor","","Liberty Union","Peter Stevenson",4
"Addison","Addison","Addison","Lieutenant Governor","",,"Write Ins",0
"Orleans","Albany","Albany","Lieutenant Governor","",,"Write Ins",0
"Grand Isle","Alburgh","Alburgh","Lieutenant Governor","",,"Write Ins",0
"Windsor","Andover","Andover","Lieutenant Governor","",,"Write Ins",0
"Bennington","Arlington","Arlington","Lieutenant Governor","",,"Write Ins",1
"Windham","Athens","Athens","Lieutenant Governor","",,"Write Ins",0
"Franklin","Bakersfield","Bakersfield","Lieutenant Governor","",,"Write Ins",1
"Windsor","Baltimore","Baltimore","Lieutenant Governor","",,"Write Ins",0
"Windsor","Barnard","Barnard","Lieutenant Governor","",,"Write Ins",0
"Caledonia","Barnet","Barnet","Lieutenant Governor","",,"Write Ins",0
"Washington","Barre City","Washington 3-1","Lieutenant Governor","",,"Write Ins",1
"Washington","Barre City","Washington 3-2","Lieutenant Governor","",,"Write Ins",1
"Washington","Barre City","Washington 3-3","Lieutenant Governor","",,"Write Ins",0
"Washington","Barre Town","Barre Town","Lieutenant Governor","",,"Write Ins",0
"Orleans","Barton","Barton","Lieutenant Governor","",,"Write Ins",2
"Lamoille","Belvidere","Belvidere","Lieutenant Governor","",,"Write Ins",0
"Bennington","Bennington","Bennington 2-1","Lieutenant Governor","",,"Write Ins",1
"Bennington","Bennington","Bennington 2-1 Nb","Lieutenant Governor","",,"Write Ins",0
"Bennington","Bennington","Bennington 2-2","Lieutenant Governor","",,"Write Ins",2
"Bennington","Bennington","Bennington 5","Lieutenant Governor","",,"Write Ins",0
"Rutland","Benson","Benson","Lieutenant Governor","",,"Write Ins",0
"Franklin","Berkshire","Berkshire","Lieutenant Governor","",,"Write Ins",0
"Washington","Berlin","Berlin","Lieutenant Governor","",,"Write Ins",2
"Windsor","Bethel","Bethel","Lieutenant Governor","",,"Write Ins",0
"Essex","Bloomfield","Bloomfield","Lieutenant Governor","",,"Write Ins",0
"Chittenden","Bolton","Bolton","Lieutenant Governor","",,"Write Ins",0
"Orange","Bradford","Bradford","Lieutenant Governor","",,"Write Ins",1
"Orange","Braintree","Braintree","Lieutenant Governor","",,"Write Ins",0
"Rutland","Brandon","Brandon","Lieutenant Governor","",,"Write Ins",0
"Windham","Brattleboro","Windham 3-1","Lieutenant Governor","",,"Write Ins",3
"Windham","Brattleboro","Windham 3-2","Lieutenant Governor","",,"Write Ins",4
"Windham","Brattleboro","Windham 3-3","Lieutenant Governor","",,"Write Ins",1
"Windsor","Bridgewater","Bridgewater","Lieutenant Governor","",,"Write Ins",0
"Addison","Bridport","Bridport","Lieutenant Governor","",,"Write Ins",2
"Essex","Brighton","Brighton","Lieutenant Governor","",,"Write Ins",0
"Addison","Bristol","Bristol","Lieutenant Governor","",,"Write Ins",0
"Orange","Brookfield","Brookfield","Lieutenant Governor","",,"Write Ins",0
"Windham","Brookline","Brookline","Lieutenant Governor","",,"Write Ins",0
"Orleans","Brownington","Brownington","Lieutenant Governor","",,"Write Ins",0
"Essex","Brunswick","Brunswick","Lieutenant Governor","",,"Write Ins",0
"Caledonia","Burke","Burke","Lieutenant Governor","",,"Write Ins",0
"Chittenden","Burlington","Chittenden 3-1","Lieutenant Governor","",,"Write Ins",5
"Chittenden","Burlington","Chittenden 3-2","Lieutenant Governor","",,"Write Ins",3
"Chittenden","Burlington","Chittenden 3-3","Lieutenant Governor","",,"Write Ins",11
"Chittenden","Burlington","Chittenden 3-4","Lieutenant Governor","",,"Write Ins",5
"Chittenden","Burlington","Chittenden 3-5","Lieutenant Governor","",,"Write Ins",11
"Chittenden","Burlington","Chittenden 3-6","Lieutenant Governor","",,"Write Ins",1
"Washington","Cabot","Cabot","Lieutenant Governor","",,"Write Ins",0
"Washington","Calais","Calais","Lieutenant Governor","",,"Write Ins",0
"Lamoille","Cambridge","Cambridge","Lieutenant Governor","",,"Write Ins",0
"Essex","Canaan","Canaan","Lieutenant Governor","",,"Write Ins",0
"Rutland","Castleton","Castleton","Lieutenant Governor","",,"Write Ins",2
"Windsor","Cavendish","Cavendish","Lieutenant Governor","",,"Write Ins",1
"Orleans","Charleston","Charleston","Lieutenant Governor","",,"Write Ins",0
"Chittenden","Charlotte","Charlotte","Lieutenant Governor","",,"Write Ins",0
"Orange","Chelsea","Chelsea","Lieutenant Governor","",,"Write Ins",0
"Windsor","Chester","Chester","Lieutenant Governor","",,"Write Ins",0
"Rutland","Chittenden","Chittenden","Lieutenant Governor","",,"Write Ins",0
"Rutland","Clarendon","Clarendon","Lieutenant Governor","",,"Write Ins",0
"Chittenden","Colchester","Chittenden 7-1","Lieutenant Governor","",,"Write Ins",2
"Chittenden","Colchester","Chittenden 7-2","Lieutenant Governor","",,"Write Ins",1
"Essex","Concord","Concord","Lieutenant Governor","",,"Write Ins",0
"Orange","Corinth","Corinth","Lieutenant Governor","",,"Write Ins",1
"Addison","Cornwall","Cornwall","Lieutenant Governor","",,"Write Ins",1
"Orleans","Coventry","Coventry","Lieutenant Governor","",,"Write Ins",0
"Orleans","Craftsbury","Craftsbury","Lieutenant Governor","",,"Write Ins",1
"Rutland","Danby","Danby","Lieutenant Governor","",,"Write Ins",0
"Caledonia","Danville","Danville","Lieutenant Governor","",,"Write Ins",0
"Orleans","Derby","Derby","Lieutenant Governor","",,"Write Ins",2
"Bennington","Dorset","Dorset","Lieutenant Governor","",,"Write Ins",2
"Windham","Dover","Dover","Lieutenant Governor","",,"Write Ins",1
"Windham","Dummerston","Dummerston","Lieutenant Governor","",,"Write Ins",1
"Washington","Duxbury","Duxbury","Lieutenant Governor","",,"Write Ins",1
"Essex","East Haven","E. Haven","Lieutenant Governor","",,"Write Ins",0
"Washington","East Montpelier","E. Montpelier","Lieutenant Governor","",,"Write Ins",1
"Lamoille","Eden","Eden","Lieutenant Governor","",,"Write Ins",0
"Lamoille","Elmore","Elmore","Lieutenant Governor","",,"Write Ins",0
"Franklin","Enosburgh","Enosburgh","Lieutenant Governor","",,"Write Ins",0
"Chittenden","Essex","Chittenden 6-1","Lieutenant Governor","",,"Write Ins",5
"Chittenden","Essex","Chittenden 6-2","Lieutenant Governor","",,"Write Ins",3
"Chittenden","Essex","Chittenden 6-3","Lieutenant Governor","",,"Write Ins",0
"Rutland","Fair Haven","Fair Haven","Lieutenant Governor","",,"Write Ins",0
"Franklin","Fairfax","Fairfax","Lieutenant Governor","",,"Write Ins",1
"Franklin","Fairfield","Fairfield","Lieutenant Governor","",,"Write Ins",0
"Orange","Fairlee","Fairlee","Lieutenant Governor","",,"Write Ins",1
"Washington","Fayston","Fayston","Lieutenant Governor","",,"Write Ins",0
"Addison","Ferrisburgh","Ferrisburgh","Lieutenant Governor","",,"Write Ins",0
"Franklin","Fletcher","Fletcher","Lieutenant Governor","",,"Write Ins",0
"Franklin","Franklin","Franklin","Lieutenant Governor","",,"Write Ins",0
"Franklin","Georgia","Georgia","Lieutenant Governor","",,"Write Ins",0
"Orleans","Glover","Glover","Lieutenant Governor","",,"Write Ins",1
"Addison","Goshen","Goshen","Lieutenant Governor","",,"Write Ins",0
"Windham","Grafton","Grafton","Lieutenant Governor","",,"Write Ins",0
"Essex","Granby","Granby","Lieutenant Governor","",,"Write Ins",0
"Grand Isle","Grand Isle","Grand Isle","Lieutenant Governor","",,"Write Ins",0
"Addison","Granville","Granville","Lieutenant Governor","",,"Write Ins",0
"Orleans","Greensboro","Greensboro","Lieutenant Governor","",,"Write Ins",0
"Caledonia","Groton","Groton","Lieutenant Governor","",,"Write Ins",2
"Essex","Guildhall","Guildhall","Lieutenant Governor","",,"Write Ins",0
"Windham","Guilford","Guilford","Lieutenant Governor","",,"Write Ins",0
"Windham","Halifax","Halifax","Lieutenant Governor","",,"Write Ins",0
"Addison","Hancock","Hancock","Lieutenant Governor","",,"Write Ins",0
"Caledonia","Hardwick","Hardwick","Lieutenant Governor","",,"Write Ins",2
